MJD,COLOR_OBS,DCOLOR_OBS,BAND1,BAND2,COL_NAME,INST,PHASE,COLOR_TEMP,DCOLOR_TEMP
58905.57,-0.19879999999999853,0.11926820204061098,g,r,g-r,Thacher,6.64859060402523,0.7516318005368338,0.013026505610737156
58906.1,0.0810000000000013,0.05249761899362675,g,r,g-r,Siding Spring 1m,5.608590604024357,0.700805800536791,0.012716796563758539
58911.2,0.4096674888588865,0.0161245154965971,g,r,g-r,Swope,8.378590604021156,0.8361914614762324,0.01513056230871533
58919.14,0.11545850618369258,1.5358359287371812,g,r,g-r,Sinistro,4.64859060402523,0.6538818005368338,0.013147721422820068
58923.14,-0.025249572065497716,1.5358359287371812,g,r,g-r,Sinistro,10.668590604022029,0.9481295805366773,0.01989734563757243
58929.5,0.17434101443840078,1.5358359287371812,g,r,g-r,Sinistro,11.658590604027268,0.9965205805369334,0.02234465604026953
58935.64,0.35367315737989813,1.5358359287371812,g,r,g-r,Sinistro,12.308590604021447,1.0282759395970509,0.024029443288576407
58943.46,0.6470361470524999,1.5358359287371812,g,r,g-r,Sinistro,13.34859060402232,1.0505820469798883,0.019888665771816787
58952.44,0.10887790436819955,1.5358359287371812,g,r,g-r,Sinistro,15.408590604027268,0.4907029261744981,0.02172787080536864
58959.34,-0.00714803704029876,1.5358359287371812,g,r,g-r,Sinistro,17.378590604021156,0.49477887248321695,0.01993056375839154
58966.35,-0.1037773382176006,1.5358359287371812,g,r,g-r,Sinistro,18.66859060402203,0.4948018456375868,0.02001561577180991
58974.11,0.008782674385599876,1.5358359287371812,g,r,g-r,Sinistro,18.408590604027268,0.4949285637583891,0.01991322080536927
58980.76,0.10093342798490212,1.5358359287371812,g,r,g-r,Sinistro,19.27859060402261,0.4942790503355752,0.020374777516775605
58988.32,0.1499438609119963,1.5358359287371812,g,r,g-r,Sinistro,-234.2914093959771,-4.983122817154314,0.9544503356099631
58996.5,-0.007591839018797231,1.5358359287371812,g,r,g-r,Sinistro,-7.001409395976225,0.0853073352316763,0.052133398167274955
59002.75,0.032223984170393294,1.5358359287371812,g,r,g-r,Sinistro,-7.361409395976807,0.07727955198181094,0.05356255957991912
59007.71,-0.2108384398991987,1.5358359287371812,g,r,g-r,Sinistro,-2.3514093959747697,0.1889995355423021,0.03367339658731193
59014.8,0.14424575349239888,1.5358359287371812,g,r,g-r,Sinistro,4.638590604023193,0.3423578636240847,0.020063352805367887
59032.34,-0.013482665468409039,1.5358359287371812,g,r,g-r,Sinistro,4.64859060402523,0.3425668636241273,0.020066752805368578
59038.72,0.05533917271469946,1.5358359287371812,g,r,g-r,Sinistro,8.378590604021156,0.41511433557037025,0.017907553610742866
58856.31,0.19839999999999947,0.02383407659675533,g,r,g-r,Siding Spring 1m,10.668590604022029,0.4507684731542974,0.018909560402676565
58856.33,-0.42029999999999923,0.07066570787319688,g,r,g-r,Siding Spring 1m,11.318590604023484,0.4590944463086842,0.020089686241604385
58859.3,0.06729999999999947,0.01827270905065803,g,r,g-r,Siding Spring 1m,13.34859060402232,0.4792212885905696,0.02281843624160893
58860.05,0.6749999999999989,0.06229767250869008,g,r,g-r,Siding Spring 1m,15.408590604027268,1.4655682214765182,0.030593405704698273
58861.29,0.0129999999999999,0.018027756377319945,g,r,g-r,Siding Spring 1m,15.728590604026977,1.4713010402684588,0.030805569798657804
58861.05,-0.07499999999999929,0.018439088914585774,g,r,g-r,Siding Spring 1m,17.378590604021156,1.490015134228148,0.031635077181206346
58864.75,0.09450000000000003,0.018086752748904374,g,r,g-r,Siding Spring 1m,18.408590604027268,1.4946107718120818,0.03177085637583891
58864.34,0.042299999999999116,0.023642652166159364,g,r,g-r,Thacher,-7.361409395976807,-0.39410289450079866,0.05062531102428108
58866.3,1.8660000000000014,0.25926241532470534,g,r,g-r,Siding Spring 1m,-261.46140939597535,-25.09195605246555,0.07095276218312001
58867.35,0.2986000000000004,0.01979806778173062,g,r,g-r,Thacher,-219.4714093959774,-21.010638248046444,0.06759365287906802
58867.4,0.0862999999999996,0.016080748869377944,g,r,g-r,Siding Spring 1m,5.608590604024357,0.7867097111407783,0.04410771339596823
58867.3,0.37700000000000067,0.01655294535724685,g,r,g-r,Siding Spring 1m,8.378590604021156,0.9875711199994913,0.04121675087250797
58868.27,0.46199999999999974,0.0206155281280883,g,r,g-r,Siding Spring 1m,4.64859060402523,0.7231435782549233,0.043328531731544606
58613.89,0.061248301030698116,1.5358359287371812,g,r,g-r,Sinistro,10.668590604022029,1.2312411073820926,0.0402022332215202
58869.27,0.4059000000000008,0.02732993491119216,g,r,g-r,Siding Spring 1m,11.318590604023484,1.2872464765098084,0.03539485402686497
58869.35,0.5746641681311591,0.006403124237432849,g,r,g-r,Swope,15.408590604027268,1.4068928187919456,0.04026046946308107
58869.57,0.620000000000001,0.0058309518948453,g,r,g-r,Pan-STARRS1,15.728590604026977,1.406105637583892,0.03757406073825491
58870.27,0.5717999999999996,0.014813687132999671,g,r,g-r,Siding Spring 1m,17.378590604021156,1.3964848657718518,0.03781610369128467
58871.27,0.5569000000000006,0.01587158209662792,g,r,g-r,Siding Spring 1m,18.408590604027268,1.389974865771809,0.035793567449663555
58871.32,0.7988999999999997,0.023666548638720013,g,r,g-r,Siding Spring 1m,-7.361409395976807,0.10922000935033566,0.03920846458273182
58872.29,0.39000000000000057,0.05292447448959697,g,r,g-r,Siding Spring 1m,-261.4714093959774,-15.086147715721085,0.5270864918759991
58872.33,0.7496000000000009,0.019522548612822047,g,r,g-r,Thacher,-2.3514093959747697,0.40880992042285774,0.029589524294115647
58873.4,0.8905999999999992,0.02079241931570254,g,r,g-r,Thacher,30.71859060402494,1.3155184563758584,0.01157036241611048
58874.28,0.504999999999999,0.015264337522473748,g,r,g-r,Siding Spring 1m,-219.4714093959774,-12.574615527090184,0.4464486690972136
58876.03,0.7109000000000005,0.01566008513546462,g,r,g-r,Siding Spring 1m,4.638590604023193,0.8271200971809893,0.02128636311409206
58652.21,0.4450178706350023,1.5358359287371812,g,r,g-r,Sinistro,4.64859060402523,0.8277190971811114,0.02129156311409312
58876.29,0.8537999999999997,0.04197078754431467,g,r,g-r,Thacher,8.378590604021156,1.0510034362412692,0.02671745932884654
58877.26,0.9482999999999997,0.035556482763203674,g,r,g-r,Siding Spring 1m,11.318590604023484,1.227015436241409,0.03409124832213918
58657.03,0.3074887675413045,1.5358359287371812,g,r,g-r,Sinistro,14.616644295303558,0.3527174899328981,0.02061793691275143
58666.97,0.766743787390407,1.5358359287371812,g,r,g-r,Sinistro,14.936644295303267,0.35516716778524415,0.02052334228187869
59208.07,-0.15613410520669646,1.5358359287371812,g,r,g-r,Sinistro,16.586644295297447,0.36497256375836823,0.01895729664430142
59214.05,-0.4745238315944995,1.5358359287371812,g,r,g-r,Sinistro,17.506644295302976,0.3686632550335604,0.017666765100669776
59220.37,0.20539633822980718,1.5358359287371812,g,r,g-r,Sinistro,18.86664429530356,0.37227262416107676,0.01597562147650858
59226.11,-0.27308349362740003,1.5358359287371812,g,r,g-r,Sinistro,17.61664429530356,0.3690312617449714,0.017511697986575016
59236.06,0.05038157499200224,1.5358359287371812,g,r,g-r,Sinistro,-227.2833557046979,-4.416868359650108,0.5779440524754572
59245.42,0.06632912914109923,1.5358359287371812,g,r,g-r,Sinistro,29.92664429530123,0.3848633087248311,0.011036009395973679
59252.06,-0.013359403949401383,1.5358359287371812,g,r,g-r,Sinistro,-220.2633557047011,-4.278928118454995,0.5607453964485857
59257.33,0.0509323521711984,1.5358359287371812,g,r,g-r,Sinistro,38.846644295299484,0.394675308724829,0.007289609395974587
59267.12,0.11024619333269925,1.5358359287371812,g,r,g-r,Sinistro,-213.2633557047011,-4.141380869399976,0.5435957394417259
58856.37,0.3658999999999999,0.03489720368396299,g,r,g-r,Siding Spring 1m,-210.2633557047011,-4.082432048376397,0.536245886438786
58856.41,-0.06489999999999974,0.04303025340629544,g,r,g-r,Siding Spring 1m,-189.50335570469906,-3.6745062068931875,0.4853849036584369
58857.3,0.08709999999999951,0.02867561319309493,g,r,g-r,Siding Spring 1m,-177.31335570469673,-3.4349774974673313,0.4555200009564854
58857.32,0.15700000000000003,0.057772605586471515,g,r,g-r,Siding Spring 1m,-169.30335570470197,-3.2775841453344774,0.4358958934386487
58857.35,0.2865000000000002,0.057856855307733414,g,r,g-r,Siding Spring 1m,-9.173355704697315,-0.1310925751657984,0.04358523965171526
58857.72,0.36900000000000155,0.3386528986263073,g,r,g-r,Siding Spring 1m,-262.2633557047011,-5.104211612785106,0.6636433384897442
58858.3,0.0777000000000001,0.030413690560173717,g,r,g-r,Siding Spring 1m,-262.27335570469586,-5.104408108855081,0.6636678379997412
58858.31,-0.054700000000000415,0.07492389403634864,g,r,g-r,Siding Spring 1m,-4.153355704700516,-0.032451547986405156,0.03128648562680367
58858.34,0.23550000000000004,0.03417062492287783,g,r,g-r,Siding Spring 1m,-3.143355704698479,-0.01260544490842675,0.02881203511580891
58859.05,0.03960000000000008,0.017528211757050403,g,r,g-r,Siding Spring 1m,1.8966442953023943,0.09181329261745944,0.021800711409398047
58859.69,-5.6495999999999995,8.816818685208586,g,r,g-r,Siding Spring 1m,3.846644295299484,0.14608470469791549,0.022170089261762595
58861.68,0.2170000000000023,0.028178005607210743,g,r,g-r,Siding Spring 1m,3.856644295301521,0.14636570469797272,0.022100389261748395
58861.35,-0.03020000000000067,0.014773739518483464,g,r,g-r,Siding Spring 1m,7.586644295297447,0.24286548322137103,0.019526868456376203
58869.36,0.45889999999999986,0.012544803330801962,g,r,g-r,Siding Spring 1m,10.526644295299775,0.30221295302009615,0.017815332885905994
58862.36,-0.01800000000000246,0.014082893292061825,g,r,g-r,Siding Spring 1m,11.526644295299775,0.3180596711409067,0.018308646979863803
58871.35,0.8732761558812783,0.004242640687119285,g,r,g-r,Swope,15.408590604027268,0.5378849543624163,0.012449822684563818
58872.35,0.8223531383180855,0.004472135954999579,g,r,g-r,Swope,-238.96140939597535,-5.635581951664211,0.42084882619997005
58873.09,0.7669999999999995,0.01655294535724685,g,r,g-r,Siding Spring 1m,17.378590604021156,0.5372972503355767,0.012515188657718519
58874.29,0.8294999999999995,0.02399044347776839,g,r,g-r,Thacher,18.66859060402203,0.5354069778523582,0.012340697785235815
58866.32,0.19860000000000078,0.018549727882101127,g,r,g-r,Thacher,19.658590604027268,0.53341850067114,0.01211718644295291
58876.36,0.9576608692949762,0.008602325267042627,g,r,g-r,Swope,18.298590604026685,0.5360394550335573,0.01240594550335573
58877.03,1.0092999999999996,0.034466228733065644,g,r,g-r,Siding Spring 1m,18.408590604027268,0.5358592959731536,0.012387929597315364
58878.34,0.9139999999999997,0.06830812543175227,g,r,g-r,Siding Spring 1m,19.27859060402261,0.5342256597315526,0.012210334161074799
58880.12,2.827700000000002,0.6641423867787991,g,i,g-i,Siding Spring 1m,-234.2914093959771,-5.521639648779398,0.41305031612547666
58881.28,0.8199999999999985,0.02588748778792566,g,i,g-i,Thacher,-228.87140939597884,-5.3893982608488376,0.4039993686728522
58882.32,0.7754549638122494,0.01063014581273465,g,i,g-i,Swope,-223.89140939597564,-5.267892336144994,0.39568318448205636
58882.09,0.36020000000000074,0.02417930475117099,g,i,g-i,Siding Spring 1m,-217.64140939597564,-5.115399960763764,0.3852462063309639
58883.12,2.1195999999999984,0.37100146385998267,g,i,g-i,Siding Spring 1m,-7.98140939597215,4.826682493844214e-05,0.03513151206567025
58884.0,0.33610000000000007,0.05236195547007388,g,i,g-i,Siding Spring 1m,-7.001409395976225,0.023959071284616024,0.03349499389158575
58886.28,0.7516999999999978,0.06908009880305616,g,i,g-i,Thacher,-8.381409395973606,-0.009711245199495816,0.035799478667342594
58890.28,0.3907000000000007,0.22505112810037192,g,i,g-i,Thacher,-7.35140939597477,0.015419498263302606,0.0340794646680445
58891.96,0.7400000000000002,0.046238512086787566,g,i,g-i,Siding Spring 1m,-4.641409395975643,0.08154019222858297,0.02955399094173226
58893.29,0.6030637841326296,0.01414213562373095,g,i,g-i,Swope,-3.361409395976807,0.11277063070663064,0.027416497816390467
58894.31,0.5000554994571331,0.01345362404707371,g,i,g-i,Swope,-2.3514093959747697,0.13741339856828724,0.025729882147170518
58895.29,0.5964138444175795,0.016643316977093238,g,i,g-i,Swope,2.6885906040261034,0.260058561342263,0.02171647885905873
58893.25,0.4947999999999979,0.025271636190203433,g,i,g-i,Thacher,4.638590604023193,0.3168308748992025,0.022128470349005086
58898.24,0.6649999999999991,0.03361607974838827,g,i,g-i,Thacher,-249.8614093959768,-5.901528654329113,0.43905091609547775
58897.31,0.545399999999999,0.01401825755934022,g,i,g-i,Direct/4Kx4K,4.64859060402523,0.317176874899273,0.022096170348998505
58898.38,0.4989999999999988,0.12448694710691559,g,i,g-i,Siding Spring 1m,8.378590604021156,0.4675673434897775,0.013945054845646574
58902.24,0.262395993744299,1.5358359287371812,g,i,g-i,Sinistro,10.668590604022029,0.5122400416106776,0.011947506912753172
58903.27,0.49717883522392015,0.02220360331117452,g,i,g-i,Swope,11.318590604023484,0.5196459060402349,0.011806809127517182
58904.32,0.45629530134924323,0.021470910553583886,g,i,g-i,Swope,12.318590604023484,0.5279256570469574,0.011826190872482817
58905.29,0.38038698039324714,0.017492855684535902,g,i,g-i,Swope,13.34859060402232,0.5333745214764914,0.012021765838925133
58906.28,0.30914000147536314,0.017204650534085254,g,i,g-i,Swope,14.368590604026394,0.5364731812080528,0.012259349932885808
58907.36,0.4320178101681229,0.016278820596099707,g,i,g-i,Swope,15.408590604027268,0.9725305865771872,0.020069672751677817
58906.1,0.17300000000000182,0.02640075756488817,g,i,g-i,Siding Spring 1m,16.568590604023484,0.9859943154362113,0.020068111342281644
58909.36,0.30328007798384604,0.018867962264113206,g,i,g-i,Swope,17.608590604024357,0.9935829073825364,0.020161574966442677
58910.16,-0.2029999999999994,0.1330037593453659,g,i,g-i,Siding Spring 1m,17.378590604021156,0.992220702684529,0.020137159060402116
58911.2,0.4037567140627658,0.02441311123146741,g,i,g-i,Swope,18.408590604027268,0.9971614080536927,0.020245159060402727
58912.27,0.39226637748218707,0.023600847442411893,g,i,g-i,Swope,19.288590604024648,0.9992823859060369,0.02031507953020123
58914.27,0.9130000000000003,0.1572768260107,g,i,g-i,Siding Spring 1m,21.568590604023484,1.0003304771812067,0.020370031812080445
58919.14,0.23944845087569533,1.5358359287371812,g,i,g-i,Sinistro,25.568590604023484,1.0015304771812057,0.02045003181208039
58923.14,0.04709176525679837,1.5358359287371812,g,i,g-i,Sinistro,27.248590604023775,1.0020344771812053,0.02048363181208037
58929.5,0.5529009925602999,1.5358359287371812,g,i,g-i,Sinistro,28.57859060402552,1.0024334771812056,0.020510231812080386
58935.64,0.4435991856336017,1.5358359287371812,g,i,g-i,Sinistro,29.59859060402232,1.0027394771812044,0.020530631812080306
58943.46,1.1546464138245014,1.5358359287371812,g,i,g-i,Sinistro,30.57859060402552,1.003033477181205,0.020550231812080356
58952.44,0.2452613824633012,1.5358359287371812,g,i,g-i,Sinistro,28.538590604024648,1.0024214771812052,0.02050943181208037
58959.34,0.09860028480089866,1.5358359287371812,g,i,g-i,Sinistro,33.52859060402261,1.0039184771812035,0.020609231812080256
58966.35,0.082299361440203,1.5358359287371812,g,i,g-i,Sinistro,32.59859060402232,1.0036394771812036,0.020590631812080266
58974.11,0.3054311483965009,1.5358359287371812,g,i,g-i,Sinistro,33.66859060402203,1.0039604771812032,0.020612031812080243
58980.76,0.4244662218604027,1.5358359287371812,g,i,g-i,Sinistro,37.52859060402261,1.0051184771812025,0.0206892318120802
58988.32,0.4507757603019975,1.5358359287371812,g,i,g-i,Sinistro,38.55859060402145,1.0054274771812017,0.02070983181208016
58996.5,0.01089866668950279,1.5358359287371812,g,i,g-i,Sinistro,39.60859060402436,1.0057424771812025,0.020730831812080207
59002.75,0.20515762482270006,1.5358359287371812,g,i,g-i,Sinistro,40.57859060402552,1.0060334771812025,0.020750231812080216
59007.71,-0.034671349127695095,1.5358359287371812,g,i,g-i,Sinistro,41.568590604023484,1.0063304771812016,0.02077003181208016
59014.8,0.47723007439829956,1.5358359287371812,g,i,g-i,Sinistro,42.64859060402523,1.006654477181202,0.02079163181208018
59026.35,-0.2683610744389,1.5358359287371812,g,i,g-i,Sinistro,41.38859060402319,1.0062764771812016,0.020766431812080155
59032.34,0.15331905451329675,1.5358359287371812,g,i,g-i,Sinistro,44.64859060402523,1.0072544771812015,0.02083163181208015
59038.72,-0.09826315956840048,1.5358359287371812,g,i,g-i,Sinistro,45.44859060402814,1.0074944771812022,0.020847631812080197
58856.31,0.09759999999999991,0.029134103683827305,g,i,g-i,Siding Spring 1m,46.48859060402174,1.0078064771811999,0.020868431812080056
58856.37,-1.251100000000001,0.413320525632299,g,i,g-i,Siding Spring 1m,47.55859060402145,1.0081274771811997,0.020889831812080033
58857.3,-0.051300000000001234,0.01876666926894594,g,i,g-i,Siding Spring 1m,49.55859060402145,1.0087274771811992,0.020929831812080007
58857.32,-0.017599999999999838,0.07332417493200998,g,i,g-i,Siding Spring 1m,54.428590604024066,1.0101884771811986,0.021027231812079987
58857.35,0.08650000000000091,0.09125984677595071,g,i,g-i,Siding Spring 1m,58.428590604024066,1.0113884771811976,0.02110723181207993
58858.3,-0.11059999999999981,0.020521634704136024,g,i,g-i,Siding Spring 1m,64.78859060402465,1.0132964771811963,0.021234431812079853
58860.05,0.5650000000000013,0.061131006862311696,g,i,g-i,Siding Spring 1m,70.92859060402407,1.0151384771811947,0.02135723181207975
58861.05,-0.16600000000000037,0.022022715545545243,g,i,g-i,Siding Spring 1m,78.74859060402378,1.0174844771811926,0.021513631812079635
58867.3,0.21700000000000053,0.017492855684535902,g,i,g-i,Siding Spring 1m,87.72859060402698,1.0201784771811913,0.02169323181207957
58613.89,0.23340895034629838,1.5358359287371812,g,i,g-i,Sinistro,94.62859060402116,1.0222484771811877,0.021831231812079355
58870.27,0.38980000000000103,0.014664318958737906,g,i,g-i,Siding Spring 1m,101.6385906040232,1.0243514771811866,0.021971431812079296
58871.27,0.5807000000000002,0.013558921931200871,g,i,g-i,Siding Spring 1m,109.39859060402523,1.0266794771811854,0.022126631812079228
58871.32,0.7284000000000006,0.02417655194356714,g,i,g-i,Siding Spring 1m,116.04859060402669,1.0286744771811842,0.022259631812079163
58872.35,0.690852834735816,0.00565685424949238,g,i,g-i,Swope,123.60859060402436,1.0309424771811815,0.022410831812079007
58872.33,0.7092000000000009,0.02004618808177754,g,i,g-i,Thacher,131.78859060402465,1.0333964771811797,0.022574431812078896
58873.09,0.6669999999999998,0.01655294535724685,g,i,g-i,Siding Spring 1m,138.03859060402465,1.035271477181178,0.022699431812078806
58874.28,0.06300000000000239,0.0741484996476665,g,i,g-i,Siding Spring 1m,142.99859060402378,1.0367594771811766,0.02279863181207872
58876.36,0.9155631371853055,0.009219544457292887,g,i,g-i,Swope,150.08859060402756,1.0388864771811759,0.022940431812078693
58876.29,1.004199999999999,0.04280300467256942,g,i,g-i,Thacher,161.6385906040232,1.0423514771811717,0.023171431812078442
58877.03,0.9700000000000006,0.035938306731536473,g,i,g-i,Siding Spring 1m,167.62859060402116,1.0441484771811695,0.023291231812078317
59208.07,0.47867100246340044,1.5358359287371812,g,i,g-i,Sinistro,174.0085906040258,1.0460624771811695,0.02341883181207832
59214.05,-0.3861736030806995,1.5358359287371812,g,i,g-i,Sinistro,-8.40140939597768,-0.39960925649382495,0.03910839690297686
59220.37,0.41114423196710703,1.5358359287371812,g,i,g-i,Sinistro,-8.341409395972732,-0.3959794379844511,0.03906099927285445
59226.11,0.5390720862426015,1.5358359287371812,g,i,g-i,Sinistro,-7.411409395972441,-0.33971725109377804,0.038326336006017606
59236.06,0.8990665181121997,1.5358359287371812,g,i,g-i,Sinistro,-7.391409395975643,-0.3385073115909469,0.03831053679598064
59245.42,0.16920572879180185,1.5358359287371812,g,i,g-i,Sinistro,-7.361409395976807,-0.33669240233648007,0.03828683798092231
59252.06,0.552473041187298,1.5358359287371812,g,i,g-i,Sinistro,-6.411409395972441,-0.2792202759425356,0.03753637550404275
59257.33,0.19759104536790062,1.5358359287371812,g,i,g-i,Sinistro,-4.661409395972441,-0.1733505694278613,0.03615394462558674
59267.12,0.5083157616414979,1.5358359287371812,g,i,g-i,Sinistro,-3.6614093959724414,-0.1128535942766189,0.035363984123611886
58903.29,0.4758000000000031,0.041732676270879156,g,i,g-i,Thacher,2.5885906040275586,0.2651540428188342,0.027910977100669844
58856.41,-0.36219999999999963,0.06402941048065333,g,i,g-i,Siding Spring 1m,-250.82140939597593,-15.065285972657914,0.23061062179172076
58858.31,-0.26470000000000127,0.0787592077845505,g,i,g-i,Siding Spring 1m,5.558590604021447,0.44062662120772106,0.029796107221469168
58858.34,-0.6327999999999996,0.2636096435686866,g,i,g-i,Siding Spring 1m,6.558590604021447,0.5052277638922519,0.029900570053697055
58859.05,-0.12199999999999989,0.01637431052784819,g,i,g-i,Siding Spring 1m,6.608590604024357,0.508642157315266,0.029836992308728095
58859.3,0.11650000000000027,0.017888085354503425,g,i,g-i,Siding Spring 1m,7.638590604023193,0.5839740633554183,0.02836980093959768
58859.69,-0.28630000000000067,0.029523974958159005,g,i,g-i,Siding Spring 1m,7.618590604026394,0.5824060633556694,0.02837180093959736
58861.29,-0.14400000000000013,0.021931712199461308,g,i,g-i,Siding Spring 1m,8.378590604021156,0.6456071637578829,0.03164921561067504
58861.35,-0.17159999999999975,0.013832591619884541,g,i,g-i,Siding Spring 1m,9.568590604023484,0.7472481009393472,0.02800167346310637
58862.53,-0.20170000000000066,0.030601191841495328,g,i,g-i,Thacher,11.64859060402523,0.8697015771811353,0.021975827651008716
58864.34,-0.0818000000000012,0.02322231827746748,g,i,g-i,Thacher,11.578590604025521,0.8665515771811484,0.022062627651008353
58867.35,0.14000000000000057,0.021513941950511997,g,i,g-i,Thacher,12.318590604023484,0.8970491704696736,0.02130517979866051
58867.4,0.07749999999999879,0.014110992351670381,g,i,g-i,Siding Spring 1m,343.35859060402436,1.0968674771811269,0.02680583181207587
58869.27,0.25200000000000067,0.022825424421026655,g,i,g-i,Siding Spring 1m,349.33859060402756,1.0986614771811263,0.02692543181207585
58869.36,0.33589999999999876,0.011993680108711421,g,i,g-i,Siding Spring 1m,355.65859060402727,1.1005574771811246,0.027051831812075756
58871.35,0.7251264288423389,0.0058309518948453,g,i,g-i,Swope,361.39859060402523,1.1022794771811226,0.027166631812075633
