U_LC,U_std,B_LC,B_std,V_LC,V_std,gp_LC,gp_std,rp_LC,rp_std,i_LC,i_std,z_LC,z_std,MJD
16.178067892956328,0.1326592357390083,16.511026576688064,0.12195265947216176,15.839456246025312,0.0798132673971993,15.77479820036701,0.00851163947147137,15.69121799482049,0.01726509022632899,15.881234164490099,0.030524023274115134,15.939175199921118,0.12234818758837265,58857.444488977955
16.115607885117747,0.13036171339348068,16.465918884653803,0.12096055556193425,15.768550463608827,0.07872435904553853,15.716780082750189,0.008437165299653625,15.618613710077533,0.016938201141121906,15.832653681709065,0.029917066091729748,15.88404469254911,0.11959708073695793,58857.57314629258
16.059553331135017,0.12818984226726612,16.41139084869322,0.11998232981538866,15.700940373977028,0.07765326859326664,15.658909074545186,0.008363439361015917,15.550417375142718,0.016655828566392677,15.781926772541704,0.029353512035834438,15.830343630805496,0.11684586413243896,58857.70180360721
16.00911177245978,0.12614524829495466,16.350147258695085,0.11901803158273315,15.635921053481967,0.07659996196006683,15.601244883432392,0.008290466193527036,15.487732143042441,0.016417575852520027,15.729650607728862,0.028834615418164407,15.777783547004475,0.11409669282433219,58857.83046092185
15.962503986108889,0.12422912250629144,16.284460137370058,0.11806770745703424,15.57290538520369,0.07556439291506907,15.543848824496687,0.008218250371686232,15.4307742156599,0.016222609693320043,15.676339501025222,0.028361338517898422,15.726120917788286,0.11135170628919186,58857.959118236475
15.917868721781947,0.12244218806673349,16.216204869517462,0.1171314011730923,15.51141449811391,0.07454650306439639,15.486783434723824,0.008146796503728676,15.379093547434248,0.016069665078374124,15.622431287562433,0.02793432415022993,15.675158233530277,0.10861302687240387,58858.0877755511
15.873804778450678,0.12078467143426241,16.146896331326573,0.11620915350610224,15.451068206272367,0.07354622186225648,15.430112087529494,0.008076109228214862,15.33179454889289,0.01595706702994624,15.568293702467974,0.027553873321223925,15.624740196023273,0.10588275835081871,58858.21643286573
15.82940021575174,0.11925627880376254,16.07772501966104,0.11530100216949753,15.391575448000832,0.07256346664565308,15.373898607272084,0.008006193211801668,15.287756789954503,0.015882768136440274,15.514230759682665,0.02721992952010333,15.574749916206127,0.10316298462374096,58858.34509018036
15.784152908046995,0.11785617893221448,16.009593181346567,0.1144069817126508,15.332724725056917,0.07159814269455844,15.318206883768545,0.007937053145140168,15.245853578105878,0.015844399440490736,15.4604891309802,0.02693207096222531,15.525105111937652,0.10045576854386329,58858.47374749499
15.7378897833369,0.11658299328904263,15.943150942454858,0.11352712341847453,15.274374541800901,0.07065014331840862,15.263100486807584,0.007868693740282344,15.205117728664689,0.015839331123870853,15.407264525168767,0.026689511711497603,15.475754305802809,0.09776315089874626,58858.60240480962
15.690686062229517,0.11543479426323988,15.878832437606226,0.11266145520158588,15.216443844375442,0.06971934997031219,15.208642280677694,0.007801119725825297,15.16477703611837,0.015864738808245037,15.354708067477818,0.026491112106364165,15.426673022958383,0.09508714955558292,58858.73106212425
15.642784496928867,0.11440911188819358,15.816891939234697,0.11181000150653703,15.158902459848617,0.06880563238918372,15.154894038664729,0.007734335843709211,15.124239855666897,0.015917671217439977,15.302932679068443,0.02633539834358392,15.377859988966726,0.09242975877916297,58858.85971943888
15.594514648066195,0.1135029492373987,15.757439986890777,0.11097278320747318,15.101761535386702,0.06790884877159195,15.101916057580281,0.00766834684415929,15.083078851599746,0.015995115362105655,15.252019456712446,0.0262205904935945,15.329333327663377,0.08979294873908049,58858.98837675351
15.546218244082532,0.11271280631028406,15.70047951652532,0.1101498175087193,15.045063977406937,0.06702884597331948,15.04976677227452,0.007603157481718839,15.041014745409816,0.016094056176467607,15.202024052577693,0.026144637703648135,15.28112675900671,0.08717866521748573,58859.117034068135
15.498212266717227,0.11203471189880782,15.645941989777189,0.10934111784702219,14.988874890730425,0.06616545974142776,14.998502370152298,0.007538772510167101,14.997900063653343,0.016211528478735956,15.152983054119998,0.026105258941382842,15.233285796915649,0.08458882953242144,58859.24569138276
15.45078579048662,0.11146426261927826,15.59372339661036,0.10854669379565121,14.933272017751229,0.06531851497717107,14.948176405952324,0.0074751966771331255,14.953702885544075,0.0163446600864602,15.104920364016165,0.02609998738524286,15.185863947079884,0.08202533869116416,58859.3743486974
15.40420096279618,0.1109966680341243,15.543714633168284,0.10776655097099165,14.87833637319963,0.06448782603025467,14.898839452856123,0.007412434718766235,14.90849059029172,0.01649070576964635,15.057853424756136,0.02612621649321889,15.1389189047478,0.07949006578949681,58859.503006012026
15.358693995231906,0.11062680059009097,15.495812364080301,0.10700069094138735,14.824145800546088,0.06367319702370094,14.85053896509762,0.007350491354093898,14.862413604141262,0.016647072387885462,15.011797387250615,0.026181245866963253,15.092508779116624,0.0769848606699577,58859.631663326654
15.314476154946641,0.11034924897584741,15.449919470351011,0.10624911113942175,14.770773659285153,0.06287442221023243,14.803319320103558,0.007289371279190892,14.815689147158622,0.016811336021619695,14.966765968015029,0.026262325250002185,15.046689098778671,0.07451155085701479,58859.76032064128
15.271734756104145,0.11015837345378539,15.405944862073474,0.10551180477745775,14.718288892007443,0.06209128635902628,14.757221881204245,0.007229079160264145,14.768584979719579,0.016981252171611668,14.922771495597244,0.02636669531041965,15.001511950407423,0.07207194278153282,58859.88897795591
15.23063415140025,0.1100483617486862,15.363803291113898,0.1047887607670168,14.666756118745516,0.0613235651725478,14.712285060391297,0.0071696196269753635,14.72140314871365,0.017154760208492516,14.879824943675398,0.02649162421727529,14.95702602113796,0.06966782330844518,58860.01763527054
15.191316723661167,0.1100132841692864,15.323415163796266,0.10407996364238929,14.61623573131734,0.06057102573278559,14.668544381075133,0.007110997266274778,14.674463733454736,0.017329983240249036,14.837935964126743,0.026634439386223202,14.913276679843143,0.06730096157864304,58860.14629258517
15.15390387752017,0.11004714678521435,15.28470635358479,0.1033853934888296,14.566783987664481,0.05983342697572983,14.626032540840024,0.007053216614305721,14.628088591293139,0.017505224475159797,14.797112920044594,0.02679255410466205,14.870306058304365,0.06497311117236179,58860.2749498998
15.118497031187896,0.11014394166653906,15.24760801377727,0.10270502587596185,14.518453106202251,0.059110520193186376,14.584779474211272,0.006996282149166828,14.582585102941426,0.017678961023192014,14.757362918697037,0.026963489033842165,14.828153132280447,0.06268601259753558,58860.40360721443
15.08517860828766,0.11029769339919873,15.212056390176523,0.10203883179620793,14.471291360139608,0.0584020495600841,14.544812415398358,0.006940198282842506,14.538230140864673,0.017849835928855595,14.71869184437171,0.027144888809580252,14.786853802426666,0.06044139609607755,58860.53226452906
15.054013029801007,0.11050250130257638,15.177992633783914,0.10138677760938998,14.425343171825308,0.057707752686268196,14.506155961061827,0.006884969353242542,14.495258710678172,0.018016649076569833,14.68110439113197,0.027334534122737925,14.746440975101006,0.05824098475597864,58860.660921843686
15.025047706094142,0.11075257698181812,15.145362613481698,0.10074882499332047,14.380649207078013,0.057027361190681664,14.468832133068839,0.006830599615607488,14.453862911678426,0.018178347473082824,14.644604095428996,0.027530349761674587,14.706944643009518,0.05608649789774362,58860.789579158314
14.998314029040841,0.1110422770370718,15.114116728717683,0.10012493090094099,14.337246469517716,0.056360601296013085,14.432860441250279,0.006777093233365866,14.414194426919188,0.018334015288292267,14.60919336856228,0.02773040914933268,14.668391965694152,0.05397965468822608,58860.91823647294
14.97382836424091,0.11136613091762312,15.084209722188186,0.09951504752434463,14.295168394893102,0.05570719444175794,14.398257946156667,0.006724454269610294,14.3763671205636,0.018482863937896932,14.574873528963636,0.02793293591644371,14.630807349847219,0.05192217790820995,58861.04689378758
14.951593043344811,0.11171886404642935,15.055600492529326,0.09891912226613758,14.254444945419326,0.05506685791367945,14.365039321823202,0.006672686677514338,14.340459634933715,0.018624222404300356,14.54164483429469,0.028136303033968666,14.59421252945325,0.049915797768248685,58861.175551102206
14.931597356466282,0.11209541644930647,15.028251906991512,0.09833709771800636,14.215102704090821,0.05443930548669817,14.333216918515651,0.006621794290530559,14.30651798722606,0.01875752793228423,14.509506513308724,0.028339029988699974,14.558626645716082,0.04796225562230722,58861.304208416834
14.91381854471306,0.11249095720198189,15.002130614130916,0.0977689116474455,14.17716496901675,0.053824248079511146,14.302800825495796,0.006571780813155827,14.274558165934938,0.018882317181652005,14.478456797493712,0.0285397784347318,14.524066326801929,0.04606330737876541,58861.43286573146
14.898222792816782,0.11290089506212445,14.977206856492346,0.09721449699236785,14.140651847743518,0.05322139441778352,14.27379893377682,0.006522649810017546,14.244568726952359,0.018998217883943517,14.44849295244808,0.028737346699786497,14.490545767355773,0.04422072633682053,58861.56152304609
14.884766221872722,0.11332088568310046,14.953454283293853,0.0966737818640753,14.10558035157876,0.05263045170358547,14.246216998881026,0.006474404696377394,14.216513389357324,0.019104941022642912,14.419611308979176,0.028930663467247226,14.45807680779303,0.04243630509620487,58861.69018036072
14.873395882189307,0.11374683581731922,14.930849763110146,0.09614668955869494,14.071964489912764,0.052051126288214906,14.220058703595834,0.006427048727145511,14.190333630893093,0.019202273535929477,14.391807293901511,0.0291187809044149,14.426669013352157,0.04071185608871325,58861.81883767535
14.864050746252968,0.11417490491212368,14.909373196562218,0.09563313857746995,14.03981536454869,0.05148312434602509,14.195325720736987,0.006380584986639178,14.165951283142487,0.01929007152835679,14.365075460524544,0.029300867455763407,14.396329752908139,0.039049210167085194,58861.94749498998
14.856662701800632,0.1146015044855376,14.889007328994317,0.09513304265557038,14.009141264013454,0.0509261525460331,14.172017775897515,0.0063350163774237205,14.143271126381078,0.019368253969519588,14.33940951878613,0.029476200479619817,14.367064277510455,0.03745021255811777,58862.07615230461
14.8511575450145,0.11502329564395117,14.869737563163744,0.09464631080014013,13.979947757887324,0.05037991871922753,14.150132710210835,0.006290345609776682,14.122183484141928,0.019436796851531678,14.314802365045024,0.029644158867909932,14.338875798670923,0.035916715359051575,58862.20480961924
14.847455973830435,0.11543718507459819,14.85155177192416,0.0941728473371651,13.952237791123785,0.0498441325185617,14.129666543107295,0.006246575190322774,14.102566817470656,0.01949572777548629,14.291246111489702,0.02980421575755728,14.311765566365295,0.03445056562782926,58862.333466933866
14.845474581365718,0.11584031981276226,14.834440110910213,0.09371255196742632,13.926011778371398,0.04931850606923914,14.110613535071103,0.006203707411820924,14.0842903188862,0.01954512093638231,14.26873211515491,0.029955931416144062,14.285732946749906,0.03305358802296735,58862.46212424849
14.845126849466457,0.11623008104963663,14.818394831221273,0.09326531983139603,13.901267698294266,0.04880275460669332,14.092966250397335,0.006161744341313305,14.06721650604706,0.01958509247413385,14.247251006525907,0.030098946363050744,14.260775499581474,0.03172756090691008,58862.59078156313
14.84632414237592,0.1166040772134553,14.803410092109646,0.09283104158326591,13.878001187899919,0.04829659710012918,14.076715619953116,0.006120687809242106,14.051203815134349,0.019615796163858848,14.226792717720805,0.030232974769387196,14.236889055339486,0.03047418488231123,58862.71943887776
14.848976700524464,0.11696013652477995,14.789481773659729,0.09240960347352642,13.856205636853419,0.047799756858879223,14.061851003929295,0.006080539399289887,14.036109193943265,0.01963741941530001,14.20734651021605,0.03035779816733852,14.214067792022387,0.029295042927675156,58862.848096192385
14.852994634442435,0.11729629919620789,14.776607289476368,0.09200088744055981,13.835872281806418,0.04731196212003368,14.048360254602025,0.006041300436532278,14.0217906947066,0.019650179556852488,14.188901002124696,0.03047325948760419,14.192304311637566,0.028191551694188365,58862.97675350701
14.858288918796102,0.11761080942021547,14.76478539936851,0.09160477121065938,13.816990300719691,0.046832946614964364,14.036229779089117,0.006002971977468617,14.00811006664376,0.01965432038045912,14.171444194993823,0.030579257435900342,14.171589716356749,0.02716490415519138,58863.10541082164
14.86477238654741,0.11790210726366888,14.754016022033841,0.09122112840639121,13.79954690718792,0.04636245011297456,14.025444602107717,0.005965554799149656,13.994935348247406,0.019650108925838104,14.154963500114453,0.030675741212649772,14.151913684338513,0.026216004693644455,58863.23406813627
14.872360723238373,0.11816882056597086,14.744300047742946,0.09084982866301554,13.783527444764857,0.0459002189403444,14.015988428731147,0.005929049389110606,13.98214345931248,0.01963783248489206,14.139445764329006,0.030762705575058266,14.13326454520859,0.025345398841636786,58863.362725450905
14.880973461397538,0.11840975691841635,14.735639151026026,0.09049073775283675,13.768915481293899,0.04544600647349711,14.007843707148751,0.005893455934983917,13.969622792721873,0.019617795808433956,14.124877295328915,0.030840186237173918,14.115629355198752,0.02455320116491717,58863.49138276553
14.890534975075287,0.11862389578628006,14.728035603354261,0.0901437177167625,13.755692903231079,0.0449995736044464,14.000991691420053,0.005858774315697774,13.95727580598454,0.019590318501265618,14.111243886418244,0.030908255600443895,14.098993971922816,0.02383902604152203,58863.62004008016
14.900975474499033,0.11881038082015767,14.721492085826721,0.08980862700320053,13.743840009978758,0.044560689177746145,13.995412504234299,0.005825004090823561,13.945021612550192,0.019555732589836172,14.098530840750135,0.030967018805305377,14.083343128806003,0.023201927081910403,58863.74869739479
14.912232000854656,0.11896851239188704,14.716011501854418,0.08948532061354449,13.733335608216162,0.04412913039769393,13.991085199667795,0.005792144493270035,13.932798572899307,0.01951438025236515,14.086722995013309,0.031016610092924713,14.068660509147435,0.022640351392057716,58863.87735470942
14.924249421190968,0.11909774037962213,14.711596789844949,0.08917365025397704,13.724157106232795,0.043704683204945256,13.987987825941259,0.005760194419166759,13.920566885421913,0.01946661169962409,14.075804742566042,0.031057189464872976,14.054928819818247,0.02215211454645839,58864.006012024045
14.93698142344797,0.1191976572184807,14.708250735886997,0.08887346449307615,13.71628060826332,0.04328714262172138,13.986097488177128,0.005729152421538632,13.908311177094937,0.019412783197407323,14.06576005600801,0.031088939627617353,14.042129864590414,0.02173440087779853,58864.13466933868
14.950391511603636,0.119267991226065,14.705975786435681,0.08858460892485705,13.70968100882657,0.04287631306519961,13.985390411157548,0.005699016701612091,13.896043093972294,0.019353255222288118,14.05657250918751,0.031112063208103766,14.030244617097823,0.021383791561883612,58864.26332665331
14.964454000949253,0.11930860020646016,14.70477386099605,0.08830692633654148,13.704332087062568,0.042472008628266215,13.985842002081428,0.005669785102561499,13.883803891488991,0.019288390743791895,14.048225298630221,0.031126780226714154,14.019253293417101,0.021096320253027996,58864.39198396794
14.979155013477785,0.11931946533157552,14.704646164808596,0.0880402568807869,13.700206601076369,0.042074053327818633,13.987426913322079,0.005641455103937269,13.871667024604392,0.019218553626622573,14.04070126439667,0.031133325812512203,14.009135424280839,0.020867553162276,58864.520641282565
14.994493473394776,0.11930068529501313,14.705593001533666,0.0877844382516863,13.697276382282064,0.041682281319947126,13.990119105184897,0.0056140238149168745,13.859740737786622,0.0191441071464892,14.033982910356967,0.031131948146349415,13.999869926911831,0.02069268798202462,58864.64929859719
15.01048210274606,0.1192524707304168,14.707613585936135,0.0875393058640659,13.69551242975004,0.04129653708205231,13.993891908664802,0.005587487970376361,13.848170654854142,0.019065412616559047,14.028052423884079,0.03112290661687761,13.991435176482689,0.020566664392233744,58864.77795591182
15.027148417161495,0.1191751388840817,14.710705856570069,0.08730469303546211,13.69488500455699,0.0409166755620416,13.99871808820379,0.005561843927104894,13.837142368687076,0.018982828118130013,14.022891694965153,0.031106470174077125,13.98380907720031,0.020484278277237703,58864.90661322645
15.04453572171396,0.11906910852943116,14.714866288463693,0.08708043117031898,13.695363724138979,0.04054256229427508,14.004569904448608,0.005537087659290187,13.826884030820457,0.018896707333299366,14.01848233473,0.031082915865408612,13.976969133016492,0.020440292241109506,58865.035270541084
15.062704106885729,0.11893489510963368,14.720089705802987,0.08686634994579748,13.696917656647406,0.04017407348300893,14.011419177007312,0.005513214757888422,13.817668940936343,0.018807398475329248,14.014805693401215,0.031052527539167395,13.97089251796835,0.020429536310066845,58865.16392785571
15.081731444655064,0.11877310609329972,14.726369094617878,0.08666227749856292,13.69951541530854,0.03981109605279546,14.0192373472082,0.005490220427446149,13.809818136259883,0.01871524331417232,14.011842877664268,0.031015594700036803,13.965556146145964,0.020446994510158828,58865.29258517034
15.101714384681163,0.11858443652739052,14.733695415465945,0.08646804061218663,13.703125252786286,0.039453527666820774,14.027995540856631,0.005468099486079868,13.80370294933102,0.018620576294007603,14.009574767466916,0.030972411501383683,13.96093674129789,0.02048787493489859,58865.42124248497
15.122769350599711,0.11836966477060394,14.742057416117364,0.08628346490446842,13.707715155548438,0.03910127671304436,14.03766463099251,0.005446846365457488,13.799742305090708,0.018523723740330605,14.007982032249725,0.030923275859976423,13.957010906072442,0.020547662672802912,58865.5498997996
15.145033536420849,0.11812964839000396,14.751441444239564,0.08610837501414896,13.713252938236723,0.0387542622586171,14.048215300647799,0.005426455111955534,13.79836697221763,0.018425003154048422,14.007045146615628,0.030868488677935887,13.953755190902394,0.020622156355854716,58865.678557114225
15.16866590302909,0.11786532020312133,14.761831260082563,0.08594259478662311,13.719706338041021,0.038412413972824494,14.059618105605054,0.005406919388217413,13.799953932176528,0.01832472259038133,14.00674440544589,0.030808353158002844,13.951146162537302,0.020707490044650605,58865.80721442886
15.193848174772828,0.11757768444751454,14.773207849161215,0.0857859474580018,13.72704310907564,0.03807567201935041,14.071843537151844,0.005388232476030913,13.804757033143833,0.01822318012044049,14.00705993847165,0.030743174198145654,13.949160472230439,0.020800142698586505,58865.93587174349
15.220785597276313,0.11726781305908072,14.785549234943478,0.08563825583707764,13.735231116763282,0.03774398691747789,14.084862084842365,0.005370387280131475,13.81283763346099,0.01812066337216085,14.007971724311178,0.030673257852072842,13.94777492358533,0.020896937664248116,58866.064529058116
15.24970308230255,0.1169368420407837,14.79883029153278,0.08549934248482034,13.744238432219838,0.03741731937354776,14.098644299252545,0.005353376332801073,13.82399524510011,0.01801744915004895,14.009459603984064,0.030598910843446066,13.946966540071394,0.020995034544945,58866.193186372744
15.280831692334356,0.11658596790262736,14.813022556393806,0.08536902989085891,13.754033426645087,0.03709564008234423,14.113160854738064,0.005337191799259931,13.83769817715604,0.017913803129295622,14.011503293914831,0.030520440121102794,13.946712632215501,0.021091915584733504,58866.32184368737
15.314391996741257,0.11621644415391554,14.82809406835673,0.08524714064653335,13.764584865552886,0.036778929499271334,14.128382611417466,0.005321825483260018,13.85301879451345,0.017809979623612766,14.014082398560081,0.03043815244512795,13.946990864478064,0.02118536838720528,58866.450501002
15.350577341232766,0.11582957782852804,14.844009442347197,0.08513349761418475,13.775861991906247,0.03646717758352161,14.144280663368342,0.005307268835786765,13.868761078383136,0.017706221422923638,14.01717642924502,0.030352353992866284,13.94777932180623,0.021273466452459786,58866.579158316636
15.389537117379554,0.11542672602421426,14.86073023893704,0.0850279240923027,13.787834561608914,0.03616038351284313,14.160826359475056,0.0052935129613194696,13.883953226850325,0.017602759698729535,14.020764848663836,0.03026334997619655,13.949056571787331,0.021354548691271517,58866.707815631264
15.431360032230012,0.11500929243625303,14.87821538790548,0.08493024397608902,13.800472848063261,0.035858555369971276,14.177991315919314,0.005280548627668242,13.897991838332118,0.017499813974252407,14.024827130501636,0.03017144426191854,13.95080169753992,0.021427198786579855,58866.83647294589
15.476056692685347,0.11457872386692938,14.896421612257036,0.08484028191331579,13.813747644237385,0.035561709801796626,14.195747428452469,0.005268366274937435,13.910579147650786,0.01739759215596876,14.029342819734161,0.03007693898855189,13.95299430147103,0.02149022502787206,58866.96513026052
15.523201224510862,0.1141365066915445,14.915303852243978,0.08475786345500606,13.827630264739334,0.03526987165116044,14.214066884671553,0.005256956026116615,13.921653723605212,0.01729629062373932,14.034291592515936,0.0299801341738927,13.955614504725679,0.02154264104529981,58867.09378757515
15.57116642301341,0.11368416326270105,14.934815689387788,0.08468281520080059,13.842092547896073,0.03498307356203597,14.232922176294908,0.005246307697421695,13.93132116667529,0.017196094375853906,14.0396533156755,0.029881327309108127,13.958642946370027,0.021583647714956845,58867.222444889776
15.618514512753437,0.11322324823479189,14.954909770501843,0.08461496493873998,13.857106857838554,0.03470135555883814,14.25228611143892,0.005236410810279921,13.93978480747166,0.01709717722495605,14.04540810583881,0.02978081293647325,13.962060782338586,0.021612616388363082,58867.35110220441
15.664377055197452,0.11275534479169909,14.975538231708377,0.08455414177927083,13.87264608658787,0.03442476460002629,14.27213182688874,0.005227254603344159,13.947278205544531,0.01699970204238784,14.051536388200825,0.029678882209452008,13.965849684157323,0.021629073512202984,58867.47975951904
15.708341163772577,0.11228206076107365,14.996653122466796,0.08450017628333686,13.888683656155663,0.03415335410708078,14.29243280038079,0.005218828044873592,13.954020794481691,0.016903821045409145,14.058018954972397,0.029575822434360983,13.969991837460285,0.0216326866422663,58867.60841683367
15.75033410964707,0.11180502460074984,15.018206829590701,0.0844529005843211,13.90519352064155,0.03388718346939102,14.313162862873455,0.005211119846110265,13.96021004954157,0.016809676123914975,14.064837023519239,0.02947191659532706,13.974469940310048,0.021623251812534824,58867.737074148296
15.790507927566761,0.1113258812434299,15.040152501270544,0.08441214850388097,13.922150168340586,0.03362631752604818,14.33429621082382,0.00520411847475122,13.966022397960122,0.016717399202609534,14.071972294222068,0.02936744286469894,13.97926720134018,0.02160068219255402,58867.86573146292
15.829124336517442,0.1108462877883313,15.062444471095132,0.08437775566145111,13.939528623855768,0.03337082602539588,14.355807418463309,0.005197812169035578,13.9716142667045,0.01662711263384222,14.079407008080475,0.02926267410254874,13.984367337733893,0.021564997948473847,58867.99438877755
15.866456050306237,0.11036790903034534,15.085038682074487,0.08434955957737832,13.957304450217414,0.03312078306349953,14.377671450074196,0.005192188951613561,13.977123130460095,0.016538929616217578,14.087124004086528,0.029157877350239215,13.989754573055638,0.021516317213972548,58868.12304609219
15.902749951321907,0.109892412820229,15.107893110656185,0.08432739976974545,13.975453751003698,0.03287626650279365,14.399863672260178,0.005187236644379758,13.9826685598622,0.016452954635399124,14.09510677639166,0.029053313323413488,13.995413634949756,0.02145484807280835,58868.251703406815
15.938225983183438,0.10942146525172554,15.130968184245697,0.08431111784474722,13.99395317247722,0.03263735737229443,14.422359866229371,0.005182942883449492,13.988353269989707,0.01636928392114963,14.103339531283778,0.028949235911642564,14.001329752727703,0.021380881453965342,58868.38036072144
15.973078481998106,0.10895672567599324,15.154227064286578,0.08430055758069137,14.012779905717933,0.03240413925093646,14.445136240064771,0.005179295133504284,13.99426416912658,0.01628800591655324,14.111807239675668,0.028845891691595474,14.00748865485485,0.02129478484213761,58868.50901803607
16.007477507972425,0.10849984154641601,15.177635635002025,0.08429556500562978,14.031911688767272,0.03217669763592718,14.468169441000931,0.005176280703142988,14.000473407807544,0.016209201754713437,14.120495657170032,0.028743519462120646,14.013876566358412,0.021196996708782213,58868.6376753507
16.04157017703137,0.10805244310186717,15.201162392321162,0.08429598846873491,14.05132680877777,0.03195511929800529,14.491436567699541,0.0051738867599775565,14.007039428157977,0.016132945737479747,14.129391310414467,0.028642349809034948,14.020480206172746,0.02108802157244329,58868.76633266533
16.075481992445553,0.10761613790069692,15.224778329808883,0.08430167870534722,14.071004104170186,0.03173949162569158,14.514915182526282,0.005172100345828067,14.014008013538977,0.01605930581200159,14.138481478416123,0.0285426047082999,14.027286784439925,0.020968425600088988,58868.89498997996
16.109318176449996,0.10719250522276787,15.248456824589018,0.08431248889592448,14.090922966791723,0.0315299019613542,14.538583323820754,0.005170908391301574,14.021413338505882,0.015988344040273533,14.147754173788735,0.02844449717591968,14.034283999781929,0.02083883266421368,58869.02364729459
16.143165001878774,0.10678309036153928,15.27217352328087,0.08432827471892944,14.11106334409191,0.03132643693116072,14.562419518180167,0.005170297731015873,14.029279019095986,0.01592011705682415,14.157198123992544,0.028348230972365007,14.041460036567806,0.020699920773107897,58869.15230460922
16.177091123772612,0.10638939883412381,15.295906227922378,0.08434889439771905,14.131405741294115,0.031129181772216224,14.5864027927294,0.005170255118478631,14.037619163447339,0.015854676510348418,14.166802752585053,0.028254000368967237,14.048803562186936,0.020552418792604984,58869.28096192385
