wavelength,flux
3819,1.796e-17
3822,9.915e-18
3825,1.805e-17
3828,3.582e-18
3831,3.909e-17
3834,7.642e-17
3836,3.408e-17
3839,1.693e-17
3842,2.09e-17
3845,3.549e-17
3848,3.992e-17
3851,1.713e-17
3853,-4.179e-19
3856,2.051e-17
3859,1.365e-17
3862,5.54e-17
3865,2.584e-17
3868,4.367e-17
3871,1.145e-17
3873,3.601e-17
3876,1.689e-17
3879,3.123e-17
3882,1.519e-17
3885,2.307e-17
3888,5.009e-17
3890,2.253e-17
3893,2.544e-18
3896,4.333e-17
3899,4.976e-17
3902,5.654e-17
3905,5.637e-17
3908,2.513e-17
3910,-6.931e-19
3913,3.165e-17
3916,1.82e-18
3919,1.892e-18
3922,3.466e-17
3925,3.783e-17
3927,-9.399e-18
3930,3.651e-17
3933,-1.945e-18
3936,2.007e-18
3939,3.922e-18
3942,2.762e-17
3944,6.5e-17
3947,3.717e-17
3950,-2.021e-17
3953,2.049e-17
3956,4.285e-17
3959,2.578e-17
3962,9.016e-18
3964,1.631e-17
3967,4.046e-18
3970,4.66e-17
3973,6.358e-18
3976,5.462e-18
3979,4.44e-17
3981,3.482e-17
3984,3.272e-17
3987,-7.421e-18
3990,2.077e-17
3993,1.679e-17
3996,3.219e-17
3999,2.673e-17
4001,5.253e-17
4004,9.724e-18
4007,-9.262e-18
4010,-1.392e-18
4013,2.468e-17
4016,1.208e-17
4018,3.885e-18
4021,6.452e-17
4024,1.538e-17
4027,1.746e-19
4030,2.569e-17
4033,6.1e-17
4036,4.646e-17
4038,6.266e-17
4041,3.907e-17
4044,1.139e-17
4047,2.35e-17
4050,-8.766e-18
4053,7.469e-18
4055,1.029e-17
4058,6.174e-17
4061,1.264e-17
4064,1.633e-17
4067,3.352e-17
4070,7.917e-17
4073,1.439e-17
4075,1.072e-17
4078,3.779e-17
4081,2.81e-17
4084,4.83e-18
4087,9.021e-18
4090,3.382e-17
4092,2.639e-18
4095,-4.614e-18
4098,1.238e-17
4101,3.432e-17
4104,5.491e-17
4107,-1.908e-18
4110,2.385e-18
4112,3.939e-17
4115,-1.028e-17
4118,1.152e-17
4121,1.138e-17
4124,-1.222e-17
4127,2.881e-17
4129,1.478e-17
4132,2.207e-17
4135,2.652e-17
4138,-1.444e-17
4141,-6.897e-18
4144,4.734e-17
4146,2.989e-17
4149,3.547e-17
4152,1.078e-17
4155,3.853e-17
4158,5.855e-17
4161,1.659e-17
4164,4.8e-17
4166,3.367e-17
4169,1.774e-17
4172,2.913e-17
4175,3.88e-17
4178,5.573e-17
4181,2.171e-18
4183,2.03e-17
4186,3.3e-17
4189,3.116e-17
4192,-4.323e-18
4195,4.373e-17
4198,6.264e-19
4201,2.032e-17
4203,1.581e-17
4206,4.425e-17
4209,3.486e-17
4212,1.572e-17
4215,7.887e-19
4218,2.635e-17
4220,1.584e-17
4223,5.44e-18
4226,2.543e-17
4229,1.619e-17
4232,3.355e-17
4235,2.875e-17
4238,2.697e-17
4240,1.811e-17
4243,3.085e-17
4246,1.998e-17
4249,1.736e-17
4252,2.138e-18
4255,2.486e-17
4257,2.774e-17
4260,2.237e-17
4263,2.614e-17
4266,4.038e-17
4269,1.877e-17
4272,1.227e-17
4275,4.225e-17
4277,4.331e-17
4280,3.436e-17
4283,1.214e-17
4286,2.783e-18
4289,3.951e-17
4292,2.448e-17
4294,1.817e-17
4297,3.453e-17
4300,2.66e-17
4303,2.764e-17
4306,2.932e-17
4309,5.858e-18
4312,2.639e-17
4314,1.299e-17
4317,2.141e-18
4320,-7.988e-19
4323,1.798e-17
4326,4.145e-17
4329,2.838e-17
4331,2.827e-17
4334,6.557e-18
4337,2.832e-17
4340,1.937e-17
4343,4.786e-17
4346,3.781e-17
4348,1.497e-17
4351,4.32e-17
4354,1.337e-17
4357,-5.023e-18
4360,4.063e-17
4363,2.675e-17
4366,5.257e-17
4368,2.49e-17
4371,1.422e-17
4374,3.398e-18
4377,4.405e-17
4380,4.667e-17
4383,1.822e-17
4385,2.852e-17
4388,4.162e-17
4391,2.66e-17
4394,2.065e-17
4397,6.945e-18
4400,6.988e-18
4403,7.72e-18
4405,2.833e-17
4408,2.791e-17
4411,5.054e-17
4414,1.727e-17
4417,1.545e-17
4420,2.136e-17
4422,2.491e-17
4437,2.49e-17
4448,3.928e-17
4451,1.897e-17
4454,2.335e-17
4457,4.02e-17
4459,1.767e-17
4462,4.408e-17
4465,1.712e-17
4468,1.59e-17
4471,-1.757e-17
4474,2.427e-17
4477,2.632e-17
4479,2.882e-17
4482,2.781e-17
4485,3.848e-17
4488,1.3e-17
4491,5.171e-17
4494,2.447e-17
4496,1.202e-17
4499,-2.454e-18
4502,4.944e-17
4505,3.713e-17
4508,3.485e-17
4511,1.003e-17
4514,2.56e-17
4516,4.203e-17
4519,4.078e-17
4522,1.408e-17
4525,5.441e-17
4528,2.006e-17
4531,5.25e-17
4533,4.428e-17
4536,1.555e-17
4539,2.664e-17
4542,2.482e-17
4545,3.445e-17
4548,2.751e-17
4550,2.232e-17
4553,2.83e-17
4556,3.554e-17
4559,2.112e-17
4562,2.655e-17
4565,1.773e-17
4568,3.736e-17
4570,9.908e-18
4573,3.487e-18
4576,-9.068e-18
4579,1.258e-17
4582,2.17e-17
4585,1.41e-17
4587,1.231e-17
4590,2.541e-17
4593,3.41e-17
4596,4.719e-17
4599,2.874e-17
4602,2.594e-17
4605,4.42e-17
4607,3.949e-17
4610,2.187e-17
4613,1.885e-17
4616,3.403e-17
4619,2.739e-17
4622,3.819e-17
4624,2.585e-17
4627,4.232e-17
4630,2.65e-17
4633,4.162e-17
4636,4.953e-17
4639,5.845e-18
4642,9.396e-18
4644,2.917e-17
4647,4.103e-17
4650,2.641e-17
4653,4.455e-17
4656,2.484e-17
4659,2.77e-17
4661,2.879e-17
4664,3.475e-17
4667,3.51e-17
4670,2.888e-17
4673,8.01e-18
4676,5.723e-18
4679,1.545e-17
4681,1.721e-17
4684,3.638e-17
4687,3.168e-17
4690,9.485e-18
4693,2.898e-17
4696,1.035e-17
4698,1.39e-17
4701,2.361e-17
4704,1.506e-17
4707,1.031e-17
4710,1.472e-17
4713,1.395e-17
4716,3.814e-17
4718,3.779e-17
4721,2.028e-17
4724,2.031e-17
4727,2.799e-17
4730,4.135e-17
4733,1.453e-17
4735,1.414e-17
4738,2.045e-17
4741,1.756e-17
4744,2.028e-17
4747,3.503e-17
4750,3.149e-17
4752,1.417e-17
4755,2.386e-17
4758,2.678e-17
4761,2.42e-17
4764,3.715e-17
4767,2.529e-17
4770,2.075e-17
4772,3.736e-19
4775,1.883e-17
4778,3.439e-17
4781,2.795e-17
4784,3.64e-17
4787,4.052e-17
4789,3.228e-17
4792,1.937e-17
4795,4.831e-18
4798,6.23e-18
4801,1.983e-17
4804,7.267e-18
4807,1.602e-17
4809,2.125e-17
4812,1.613e-17
4815,2.765e-17
4818,2.926e-17
4821,2.278e-17
4824,2.996e-17
4826,2.286e-17
4829,3.566e-17
4832,3.199e-17
4835,1.764e-17
4838,1.84e-17
4841,4.055e-17
4844,3.249e-17
4846,1.517e-17
4849,3.054e-17
4852,2.777e-17
4855,-1.053e-17
4858,2.349e-17
4861,1.988e-17
4863,1.696e-17
4866,1.423e-17
4869,5.422e-20
4872,4.179e-18
4875,6.652e-19
4878,4.007e-17
4881,2.257e-17
4883,3.511e-17
4886,2.984e-17
4889,1.655e-17
4892,2.649e-17
4895,2.017e-17
4898,2.216e-17
4900,2.121e-17
4903,2.972e-17
4906,2.754e-17
4909,2.535e-17
4912,3.172e-18
4915,2.886e-17
4918,2.846e-17
4920,2.117e-17
4923,2.671e-17
4926,2.811e-17
4929,2.413e-17
4932,3.316e-17
4935,2.079e-17
4937,4.145e-17
4940,1.693e-17
4943,1.538e-17
4946,2.532e-17
4949,1.649e-17
4952,3.328e-17
4954,3.217e-17
4957,4.132e-17
4960,4.262e-17
4963,2.588e-17
4966,1.43e-17
4969,9.894e-18
4972,3.046e-17
4974,3.461e-17
4977,3.31e-17
4980,2.259e-17
4983,2.56e-17
4986,2.908e-17
4989,3.99e-17
4991,3.355e-17
4994,3.306e-17
4997,3.774e-17
5000,2.876e-17
5003,4.036e-17
5006,4.632e-17
5009,3.762e-17
5011,3.158e-17
5014,3.303e-17
5017,2.709e-17
5020,2.073e-17
5023,2.82e-17
5026,3.329e-17
5028,2.286e-17
5031,2.736e-17
5034,3e-17
5037,1.73e-17
5040,2.976e-17
5043,1.772e-17
5046,2.402e-17
5048,4.766e-17
5051,3.778e-17
5054,2.509e-17
5057,2.924e-17
5060,2.094e-17
5063,3.486e-17
5065,2.362e-17
5068,3.7e-17
5071,2.1e-17
5074,3.02e-17
5077,3.89e-17
5080,2.401e-17
5083,2.975e-17
5085,3.619e-17
5088,3.745e-17
5091,2.5e-17
5094,4.302e-17
5097,4.262e-17
5100,3.784e-17
5102,2.593e-17
5105,3.381e-17
5108,2.529e-17
5111,2.634e-17
5114,3.604e-17
5117,3.885e-17
5120,3.039e-17
5122,2.969e-17
5125,2.876e-17
5128,4.037e-17
5131,3.457e-17
5134,3.783e-17
5137,3.611e-17
5139,2.118e-17
5142,3.764e-17
5145,3.118e-17
5148,3.712e-17
5151,3.951e-17
5154,3.389e-17
5156,4.389e-17
5159,2.864e-17
5162,3.914e-17
5165,3.947e-17
5168,3.98e-17
5171,4.013e-17
5174,4.046e-17
5176,4.079e-17
5179,4.112e-17
5182,4.145e-17
5185,4.178e-17
5188,4.211e-17
5191,4.244e-17
5193,4.277e-17
5196,5.716e-17
5199,4.652e-17
5202,3.78e-17
5205,4.222e-17
5208,5.66e-17
5211,4.602e-17
5213,5.148e-17
5216,5.694e-17
5219,5.329e-17
5222,5.092e-17
5225,5.636e-17
5228,3.908e-17
5230,4.63e-17
5233,5.591e-17
5236,3.891e-17
5239,4.051e-17
5242,4.793e-17
5245,4.245e-17
5248,4.206e-17
5250,4.078e-17
5253,2.917e-17
5256,6.724e-17
5259,5.085e-17
5262,3.967e-17
5265,5.674e-17
5267,4.684e-17
5270,4.121e-17
5273,5.172e-17
5276,4.309e-17
5279,4.081e-17
5282,5.889e-17
5285,5.42e-17
5287,4.538e-17
5290,4.75e-17
5293,5.322e-17
5296,4.789e-17
5299,4.846e-17
5302,4.537e-17
5304,5.624e-17
5307,4.266e-17
5310,6.361e-17
5313,5.6e-17
5316,4.543e-17
5319,4.541e-17
5321,5.331e-17
5324,6.164e-17
5327,5.103e-17
5330,5.191e-17
5333,4.723e-17
5336,5.77e-17
5339,4.109e-17
5341,5.451e-17
5344,3.838e-17
5347,5.557e-17
5350,5.87e-17
5353,6.543e-17
5356,5.739e-17
5358,4.256e-17
5361,4.708e-17
5364,6.019e-17
5367,6.626e-17
5370,4.326e-17
5373,3.679e-17
5376,4.935e-17
5378,5.32e-17
5381,6.01e-17
5384,5.306e-17
5387,4.182e-17
5390,6.199e-17
5393,6.371e-17
5395,3.599e-17
5398,4.079e-17
5401,4.481e-17
5404,4.093e-17
5407,5.503e-17
5410,4.056e-17
5413,5.388e-17
5415,3.907e-17
5418,3.865e-17
5421,5.639e-17
5424,4.833e-17
5427,4.916e-17
5430,3.19e-17
5432,4.738e-17
5435,4.939e-17
5438,3.889e-17
5441,5.4e-17
5444,3.247e-17
5447,5.901e-17
5450,3.118e-17
5452,3.489e-17
5455,4.684e-17
5458,3.791e-17
5461,3.361e-17
5464,2.603e-17
5467,4.55e-17
5469,5.04e-17
5472,3.598e-17
5475,3.942e-17
5478,4.309e-17
5481,3.253e-17
5484,2.391e-17
5487,3.786e-17
5489,3.58e-17
5501,3.579e-17
5509,2.169e-17
5512,4.206e-17
5515,3.836e-17
5518,3.35e-17
5521,3.944e-17
5523,4.118e-17
5526,3.22e-17
5529,3.49e-17
5538,3.489e-17
5555,1.805e-17
5558,3.04e-17
5560,2.647e-17
5563,2.065e-17
5566,3.162e-17
5569,4.665e-17
5572,4.914e-17
5575,3.628e-17
5578,2.774e-17
5580,2.945e-17
5583,2.205e-17
5586,4.437e-17
5589,4.679e-17
5592,3.611e-17
5595,4.135e-17
5597,3.587e-17
5600,3.364e-17
5603,4.427e-17
5606,3.321e-17
5609,2.569e-17
5612,3.732e-17
5615,4.132e-17
5617,2.661e-17
5620,3.892e-17
5623,2.565e-17
5626,3.414e-17
5629,3.634e-17
5632,3.004e-17
5634,2.722e-17
5637,2.964e-17
5640,2.442e-17
5643,3.454e-17
5646,2.305e-17
5649,2.2e-17
5652,3.306e-17
5654,4.266e-17
5657,3.474e-17
5660,3.387e-17
5663,3.44e-17
5666,3.097e-17
5669,3.504e-17
5671,3.177e-17
5674,3.139e-17
5677,2.236e-17
5680,2.042e-17
5683,4.537e-17
5686,2.078e-17
5689,3.884e-17
5691,3.128e-17
5694,2.769e-17
5697,3.69e-17
5700,3.486e-17
5703,3.071e-17
5706,2.669e-17
5708,3.736e-17
5711,2.384e-17
5714,3.244e-17
5717,3.225e-17
5720,2.273e-17
5723,3.387e-17
5725,2.988e-17
5728,2.806e-17
5731,3.008e-17
5734,3.382e-17
5737,4.277e-17
5740,4.398e-17
5743,3.545e-17
5745,2.263e-17
5748,2.655e-17
5751,2.912e-17
5754,3.421e-17
5757,4.159e-17
5760,2.24e-17
5762,1.116e-17
5765,2.619e-17
5768,2.024e-17
5771,2.697e-17
5774,3.899e-17
5777,2.283e-17
5780,2.831e-17
5782,2.944e-17
5785,1.579e-17
5788,2.727e-17
5791,1.71e-17
5794,2.593e-17
5797,4.145e-17
5799,2.866e-17
5802,2.122e-17
5805,3.508e-17
5808,2.124e-17
5811,3.241e-17
5814,2.455e-17
5817,2.641e-17
5819,2.804e-17
5822,3.114e-17
5825,3.711e-17
5828,3.352e-17
5831,2.904e-17
5834,3.863e-17
5836,3.325e-17
5839,2.203e-17
5842,2.504e-17
5845,2.912e-17
5848,3.323e-17
5851,3.852e-17
5854,2.996e-17
5856,2.557e-17
5859,3.472e-17
5862,2.708e-17
5865,2.502e-17
5868,2.936e-17
5871,2.509e-17
5873,2.097e-17
5876,2.58e-17
5879,3.728e-17
5882,3.351e-17
5885,3.399e-17
5888,3.485e-17
5891,3.725e-17
5893,2.721e-17
5896,3.449e-17
5899,3.481e-17
5902,2.448e-17
5905,2.485e-17
5908,3.102e-17
5910,3.673e-17
5913,2.63e-17
5916,2.768e-17
5919,3.466e-17
5922,2.687e-17
5925,2.872e-17
5927,1.946e-17
5930,2.393e-17
5933,2.224e-17
5936,3.652e-17
5939,2.942e-17
5942,3.847e-17
5945,3.209e-17
5947,2.795e-17
5950,3.457e-17
5953,2.795e-17
5956,3.003e-17
5959,2.787e-17
5962,3.389e-17
5964,1.923e-17
5967,3.061e-17
5970,2.579e-17
5973,2.57e-17
5976,2.562e-17
5979,2.553e-17
5982,2.544e-17
5984,2.535e-17
5987,2.527e-17
5990,2.518e-17
5993,2.509e-17
5996,2.5e-17
5999,2.492e-17
6001,2.483e-17
6004,2.474e-17
6007,2.465e-17
6010,2.457e-17
6013,2.448e-17
6016,2.439e-17
6019,2.43e-17
6021,2.422e-17
6024,1.984e-17
6027,1.92e-17
6030,1.721e-17
6033,2.364e-17
6036,1.399e-17
6038,2.037e-17
6041,2.186e-17
6044,2.079e-17
6047,2.318e-17
6050,2.914e-17
6053,1.829e-17
6056,8.024e-18
6058,2.361e-17
6061,2.768e-17
6064,1.839e-17
6067,1.668e-17
6070,1.283e-17
6073,1.912e-17
6075,2.124e-17
6078,2.047e-17
6081,1.644e-17
6084,1.869e-17
6087,2.637e-17
6090,2.334e-17
6093,2.436e-17
6095,1.716e-17
6098,2.763e-17
6101,2.744e-17
6104,2.125e-17
6107,2.732e-17
6110,1.753e-17
6112,2.074e-17
6115,2.337e-17
6118,2.133e-17
6121,2.778e-17
6124,2.35e-17
6127,1.957e-17
6129,3.111e-17
6132,3.882e-17
6135,2.707e-17
6138,1.669e-17
6141,3.754e-17
6144,2.483e-17
6147,2.564e-17
6149,2.146e-17
6152,2.846e-17
6155,2.014e-17
6158,1.933e-17
6161,1.983e-17
6164,1.248e-17
6166,1.827e-17
6169,2.477e-17
6172,3.015e-17
6175,2.281e-17
6178,3.004e-17
6181,2.674e-17
6184,3.119e-17
6186,2.615e-17
6189,2.256e-17
6192,3.724e-17
6195,2.48e-17
6198,1.271e-17
6201,3.261e-17
6203,4.354e-17
6206,2.968e-17
6209,2.389e-17
6212,2.062e-17
6215,2.466e-17
6218,2.47e-17
6221,2.848e-17
6223,2.43e-17
6226,2.788e-17
6229,3.11e-17
6232,1.547e-17
6235,1.545e-17
6238,1.889e-17
6240,2.141e-17
6243,1.181e-17
6246,2.13e-17
6249,2.454e-17
6252,3.446e-17
6255,3.044e-17
6258,2.97e-17
6260,2.848e-17
6263,2.837e-17
6266,3.587e-17
6269,2.858e-17
6272,1.812e-17
6275,1.339e-17
6277,1.973e-17
6280,2.977e-17
6283,2.935e-17
6286,2.792e-17
6289,2.271e-17
6292,3.276e-17
6295,2.472e-17
6297,2.847e-17
6300,2.707e-17
6303,2.568e-17
6306,2.538e-17
6309,2.394e-17
6312,2.694e-17
6314,2.539e-17
6317,2.638e-17
6320,2.375e-17
6323,2.431e-17
6326,2.152e-17
6329,1.965e-17
6331,2.687e-17
6334,2.678e-17
6337,3.031e-17
6340,3.504e-17
6343,2.403e-17
6346,2.456e-17
6349,3.038e-17
6351,1.868e-17
6354,1.068e-17
6357,2.672e-17
6360,1.956e-17
6363,2.375e-17
6366,3.426e-17
6368,1.734e-17
6371,3.081e-17
6374,2.129e-17
6377,2.029e-17
6380,1.362e-17
6383,1.999e-17
6386,3.612e-17
6388,2.925e-17
6391,1.707e-17
6394,2.346e-17
6397,2.451e-17
6400,2.646e-17
6403,3.145e-17
6405,1.782e-17
6408,1.556e-17
6411,3.016e-17
6414,2.028e-17
6417,2.088e-17
6420,2.611e-17
6423,3.274e-17
6425,2.625e-17
6428,1.962e-17
6431,2.588e-17
6434,1.546e-17
6437,2.19e-17
6440,3.149e-17
6442,2.469e-17
6445,2.485e-17
6448,2.484e-17
6451,2.105e-17
6454,2.302e-17
6457,1.95e-17
6460,2.119e-17
6462,2.631e-17
6465,2.268e-17
6468,2.907e-17
6471,2.572e-17
6474,1.868e-17
6477,2.425e-17
6479,2.33e-17
6482,1.934e-17
6485,1.579e-17
6488,8.503e-18
6491,1.897e-17
6494,2.311e-17
6497,2.097e-17
6499,2.57e-17
6502,1.791e-17
6505,2.697e-17
6508,3.391e-17
6511,2.419e-17
6514,2.395e-17
6516,2.163e-17
6519,2.37e-17
6522,2.719e-17
6525,1.661e-17
6528,1.885e-17
6531,2.143e-17
6533,1.459e-17
6536,2.028e-17
6539,1.647e-17
6542,2.29e-17
6545,2.436e-17
6548,2.16e-17
6551,2.076e-17
6553,1.638e-17
6556,3.512e-17
6559,2.662e-17
6562,3.002e-17
6565,2.46e-17
6568,3.184e-17
6570,2.662e-17
6573,9.577e-18
6576,2.543e-17
6579,3.308e-17
6582,2.342e-17
6585,1.936e-17
6588,2.397e-17
6590,2.836e-17
6593,2.195e-17
6596,1.66e-17
6599,2.246e-17
6602,2.139e-17
6605,1.804e-17
6607,1.26e-17
6610,2.767e-17
6613,3.381e-17
6616,2.316e-17
6619,1.639e-17
6622,2.044e-17
6676,2.043e-17
6679,2.086e-17
6681,1.687e-17
6684,2.032e-17
6687,2.229e-17
6690,2.36e-17
6693,1.783e-17
6696,1.72e-17
6698,1.813e-17
6701,2.182e-17
6704,1.669e-17
6707,1.875e-17
6710,1.932e-17
6713,2.698e-17
6716,3.007e-17
6718,1.777e-17
6721,2.122e-17
6724,2.267e-17
6727,2.243e-17
6730,2.054e-17
6733,1.897e-17
6735,1.872e-17
6738,1.731e-17
6741,1.585e-17
6744,1.665e-17
6747,1.503e-17
6750,1.892e-17
6753,2.414e-17
6755,2.267e-17
6758,2.29e-17
6761,2.916e-17
6764,1.431e-17
6767,1.65e-17
6770,6.444e-18
6772,1.434e-17
6775,3.196e-17
6778,2.139e-17
6781,1.379e-17
6784,1.867e-17
6787,2.145e-17
6790,3.086e-17
6792,2.732e-17
6795,1.349e-17
6798,2.454e-17
6801,2.965e-17
6804,1.342e-17
6807,2.705e-17
6809,2.061e-17
6812,1.126e-17
6815,8.581e-18
6818,1.537e-17
6821,1.345e-17
6824,1.061e-17
6827,1.118e-17
6829,6.607e-18
6832,1.221e-17
6835,1.441e-17
6838,5.997e-18
6841,1.309e-17
6844,1.781e-17
6846,1.479e-17
6849,2.001e-17
6852,1.332e-17
6855,1.176e-17
6858,1.123e-17
6861,1.969e-17
6864,8.229e-18
6866,2.202e-17
6869,2.071e-17
6872,1.575e-17
6875,2.79e-18
6878,1.432e-17
6881,2.066e-17
6883,1.908e-17
6886,1.72e-17
6889,2.071e-17
6892,1.325e-17
6895,1.36e-17
6898,1.424e-17
6900,9.305e-18
6903,1.612e-17
6906,1.212e-17
6909,8.071e-18
6912,1.797e-17
6915,1.343e-17
6918,3.248e-18
6920,1.268e-17
6923,2.368e-17
6926,2.294e-17
6929,1.334e-17
6932,1.619e-17
6935,1.764e-17
6955,1.255e-17
6957,1.021e-17
6960,1.361e-17
6963,1.514e-17
6966,1.893e-17
6969,2.151e-17
6972,6.461e-18
6974,1.041e-17
6977,3.243e-17
6980,3.077e-17
6983,1.789e-17
6986,1.58e-17
6989,1.296e-17
6992,2.353e-17
6994,1.447e-17
6997,1.332e-17
7000,1.804e-17
7003,3.097e-18
7006,1.189e-17
7009,1.968e-17
7011,1.197e-17
7014,1.239e-17
7017,1.68e-17
7020,1.102e-17
7023,7.921e-18
7026,1.837e-17
7029,9.584e-18
7031,1.425e-17
7034,1.82e-17
7037,2.109e-17
7040,1.055e-17
7043,3.601e-17
7046,9.718e-18
7048,2.647e-17
7051,1.766e-17
7054,5.87e-18
7057,1.996e-17
7060,1.807e-17
7063,1.917e-17
7066,1.422e-17
7068,1.313e-17
7071,2.213e-17
7074,1.896e-17
7077,2.176e-17
7080,1.733e-17
7083,9.612e-18
7085,1.851e-17
7088,1.404e-17
7091,2.079e-17
7094,1.646e-17
7097,1.546e-17
7100,1.621e-17
7102,2.995e-17
7105,2.64e-17
7108,1.441e-17
7111,1.37e-17
7114,8.571e-18
7117,1.531e-17
7120,1.412e-17
7122,1.537e-17
7125,1.141e-17
7128,1.424e-17
7131,6.758e-18
7134,1.243e-17
7137,2.095e-17
7139,1.615e-17
7142,1.842e-17
7145,8.236e-18
7148,9.465e-18
7151,1.884e-17
7154,1.266e-17
7157,2.279e-17
7159,2.035e-17
7162,1.069e-17
7165,2.282e-17
7168,1.29e-17
7171,1.92e-17
7174,1.456e-17
7176,1.111e-17
7179,1.424e-17
7182,9.867e-18
7185,1.09e-17
7188,1.322e-17
7191,1.476e-17
7194,1.392e-17
7196,1.82e-17
7199,2.005e-17
7202,9.808e-18
7205,1.269e-17
7208,1.253e-17
7211,2.315e-17
7213,1.814e-17
7216,1.452e-17
7219,1.606e-17
7222,1.914e-17
7225,1.299e-17
7228,9.326e-18
7231,1.331e-17
7233,1.679e-17
7236,2.191e-17
7239,5.156e-18
7242,8.09e-18
7245,1.056e-17
7248,1.383e-17
7250,1.523e-17
7253,-4.809e-19
7256,-2.392e-18
7259,1.494e-17
7262,2.165e-17
7265,9.114e-18
7268,1.41e-17
7270,9.509e-18
7273,4.95e-18
7276,7.708e-18
7279,9.693e-18
7282,1.514e-17
7285,3.437e-17
7287,2.694e-18
7290,1.549e-17
7293,2.551e-17
7296,2.107e-17
7299,8.8e-18
7302,1.036e-17
7304,1.723e-17
7307,1.55e-17
7310,1.145e-17
7313,1.501e-17
7316,1.164e-17
7319,1.216e-17
7322,1.882e-17
7324,9.492e-18
7327,1.546e-17
7330,2.776e-18
7333,1.159e-17
7336,8.565e-18
7339,4.858e-18
7341,7.69e-18
7344,1.687e-17
7347,8.139e-19
7350,-2.115e-19
7353,-3.398e-18
7356,1.438e-17
7359,2.505e-17
7361,1.036e-17
7364,3.036e-18
7367,1.011e-17
7370,8.187e-18
7373,7.526e-18
7376,9.628e-18
7378,9.886e-18
7381,1.043e-17
7384,8.015e-18
7387,1.077e-17
7390,1.043e-17
7393,3.898e-18
7396,6.452e-18
7398,1.186e-17
7401,1.237e-17
7404,1.499e-17
7407,1.379e-17
7410,1.492e-17
7413,5.303e-18
7415,6.092e-18
7418,5.522e-18
7421,1.3e-17
7424,1.77e-17
7427,8.634e-18
7430,8.755e-18
7433,1.576e-17
7435,9.866e-18
7438,9.382e-18
7441,2.036e-17
7444,1.819e-17
7447,1.049e-17
7450,1.731e-17
7452,1.402e-17
7455,1.147e-17
7458,1.2e-17
7461,1.396e-17
7464,1.998e-17
7467,8.06e-18
7470,1.726e-18
7472,1.337e-17
7475,2.061e-17
7478,9.798e-18
7481,9.554e-18
7484,1.551e-17
7487,1.443e-17
7489,1.621e-17
7492,1.496e-17
7495,1.641e-17
7498,1.112e-17
7501,1.202e-17
7504,1.338e-17
7506,1.964e-17
7509,1.785e-17
7512,-8.33e-20
7515,1.313e-17
7518,1.512e-17
7521,1.745e-17
7524,1.912e-17
7526,1.678e-17
7529,7.742e-18
7532,1.977e-17
7535,1.656e-17
7538,8.239e-19
7541,1.269e-17
7543,2.146e-17
7546,2.035e-17
7549,1.24e-17
7552,3.707e-18
7555,1.831e-17
7558,1.177e-17
7561,8.356e-18
7563,1.151e-17
7566,1.078e-17
7569,1.219e-17
7572,1.29e-17
