wavelength,flux
3992.01228,1.844384E-17
3994.572444,1.912738E-17
3997.132608,1.324086E-17
3999.692771,1.070382E-17
4002.252935,1.569248E-17
4004.813099,1.481579E-17
4007.373263,8.149057E-18
4009.933426,8.865517E-18
4012.49359,1.632095E-17
4015.053754,1.266005E-17
4017.613918,1.569619E-17
4020.174081,1.428821E-17
4022.734245,1.015289E-17
4025.294409,1.071534E-17
4027.854573,2.042398E-18
4030.414736,4.71886e-18
4032.9749,1.898904E-17
4035.535064,1.246583E-17
4038.095227,1.489847E-17
4040.655391,2.289302E-17
4043.215555,1.551004E-17
4045.775719,1.000796E-17
4048.335882,7.063437E-18
4050.896046,1.464577E-17
4053.45621,1.550124E-17
4056.016374,1.291928E-17
4058.576537,1.717562E-17
4061.136701,2.461038E-17
4063.696865,1.71348e-17
4066.257029,1.846093E-17
4068.817192,1.880529E-17
4071.377356,2.151857E-17
4073.93752,1.394805E-17
4076.497684,1.725717E-17
4079.057847,1.968208E-17
4081.618011,1.043455E-17
4084.178175,1.376762E-17
4086.738338,2.468825E-17
4089.298502,1.934784E-17
4091.858666,7.456302E-18
4094.41883,6.422122E-18
4096.978993,7.422659E-18
4099.539157,1.166441E-17
4102.099321,1.870694E-17
4104.659485,1.934128E-17
4107.219648,1.468557E-17
4109.779812,1.415116E-17
4112.339976,8.923677E-18
4114.90014,4.884689E-18
4117.460303,1.004216E-17
4120.020467,2.1438e-17
4122.580631,2.853381E-17
4125.140795,1.758778E-17
4127.700958,1.846035E-17
4130.261122,2.037217E-17
4132.821286,1.193054E-17
4135.381449,1.692955E-17
4137.941613,2.425636E-17
4140.501777,2.31947e-17
4143.061941,1.873189E-17
4145.622104,2.004896E-17
4148.182268,1.290587E-17
4150.742432,1.321206E-17
4153.302596,1.50019e-17
4155.862759,1.469975E-17
4158.422923,2.24219e-17
4160.983087,2.208264E-17
4163.543251,1.455169E-17
4166.103414,7.589329E-18
4168.663578,1.040555E-17
4171.223742,1.68144e-17
4173.783906,1.336563E-17
4176.344069,4.170429E-18
4178.904233,5.855926E-18
4181.464397,7.321056E-18
4184.02456,1.484261E-17
4186.584724,1.93001e-17
4189.144888,2.194319E-17
4191.705052,1.722175E-17
4194.265215,1.762026E-17
4196.825379,1.89016e-17
4199.385543,1.699563E-17
4201.945707,1.618025E-17
4204.50587,7.647042E-18
4207.066034,1.801476E-17
4209.626198,3.078039E-17
4212.186362,2.16038e-17
4214.746525,1.464426E-17
4217.306689,7.191119E-18
4219.866853,1.985419E-17
4222.427016,3.332459E-17
4224.98718,2.501671E-17
4227.547344,2.040997E-17
4230.107508,1.836648E-17
4232.667671,2.076335E-17
4235.227835,1.21034e-17
4237.787999,1.406222E-17
4240.348163,1.897435E-17
4242.908326,1.582793E-18
4245.46849,-7.549917E-19
4248.028654,1.705789E-17
4250.588818,1.872254E-17
4253.148981,2.029329E-17
4255.709145,1.346468E-17
4258.269309,1.635517E-17
4260.829473,2.968977E-17
4263.389636,1.349962E-17
4265.9498,5.866156E-18
4268.509964,1.776398E-17
4271.070127,1.108043E-17
4273.630291,9.559731E-18
4276.190455,2.480784E-17
4278.750619,2.43266e-17
4281.310782,1.885528E-17
4283.870946,6.33057e-18
4286.43111,-4.551725E-18
4288.991274,8.858815E-18
4291.551437,2.042461E-17
4294.111601,6.736247E-18
4296.671765,7.30484e-18
4299.231929,1.286345E-17
4301.792092,1.102662E-17
4304.352256,6.422839E-18
4306.91242,1.234005E-17
4309.472584,9.626249E-18
4312.032747,6.176716E-18
4314.592911,9.126442E-18
4317.153075,1.796836E-17
4319.713238,1.836721E-17
4322.273402,6.950819E-18
4324.833566,1.577292E-18
4327.39373,9.778071E-18
4329.953893,2.219579E-17
4332.514057,2.355251E-17
4335.074221,1.51882e-17
4337.634385,1.406201E-17
4340.194548,2.327226E-17
4342.754712,2.913261E-17
4345.314876,8.920065E-18
4347.87504,6.952956E-18
4350.435203,1.179042E-17
4352.995367,1.74941e-17
4355.555531,1.037819E-17
4358.115695,6.096512E-18
4360.675858,9.13305e-18
4363.236022,9.513052E-18
4365.796186,6.797422E-18
4368.356349,1.248632E-17
4370.916513,1.537705E-17
4373.476677,1.405641E-17
4376.036841,2.041721E-17
4378.597004,1.833722E-17
4381.157168,1.693007E-17
4383.717332,2.22339e-17
4386.277496,1.443548E-17
4388.837659,4.062322E-18
4391.397823,9.670988E-18
4393.957987,1.422196E-17
4396.518151,1.464433E-17
4399.078314,2.423169E-17
4401.638478,2.11771e-17
4404.198642,5.338995E-18
4406.758806,8.491501E-18
4409.318969,2.069805E-17
4411.879133,2.056113E-17
4414.439297,1.62378e-17
4416.99946,1.758902E-17
4419.559624,1.55257e-17
4422.119788,7.072605E-18
4424.679952,6.304306E-18
4427.240115,6.79797e-18
4429.800279,1.227597E-17
4432.360443,1.616981E-17
4434.920607,8.925062E-18
4437.48077,1.385101E-17
4440.040934,1.948092E-17
4442.601098,2.095652E-17
4445.161262,6.508269E-18
4447.721425,7.361763E-18
4450.281589,1.83656e-17
4452.841753,2.183399E-17
4455.401917,1.028911E-17
4457.96208,1.428527E-17
4460.522244,2.019805E-17
4463.082408,1.438777E-17
4465.642571,2.661267E-17
4468.202735,2.045944E-17
4470.762899,1.337921E-17
4473.323063,1.501891E-17
4475.883226,1.767581E-17
4478.44339,1.490794E-17
4481.003554,8.210197E-19
4483.563718,1.162845E-17
4486.123881,2.34832e-17
4488.684045,2.131525E-17
4491.244209,1.265606E-17
4493.804373,4.95821e-18
4496.364536,9.596121E-18
4498.9247,1.54314e-17
4501.484864,2.083685E-17
4504.045027,1.851102E-17
4506.605191,1.289547E-17
4509.165355,2.013243E-17
4511.725519,2.200315E-17
4514.285682,1.065367E-17
4516.845846,7.626541E-18
4519.40601,8.07802e-18
4521.966174,1.803724E-18
4524.526337,1.233279E-17
4527.086501,1.32115e-17
4529.646665,1.247132E-17
4532.206829,2.029149E-17
4534.766992,1.829022E-17
4537.327156,1.602595E-17
4539.88732,1.013299E-17
4542.447484,1.015997E-17
4545.007647,2.145233E-17
4547.567811,2.508162E-17
4550.127975,1.416451E-17
4552.688138,1.580108E-17
4555.248302,1.291261E-17
4557.808466,1.045264E-17
4560.36863,3.212598E-17
4562.928793,2.551967E-17
4565.488957,1.717943E-17
4568.049121,2.292793E-17
4570.609285,3.097486E-17
4573.169448,4.194662E-17
4575.729612,3.382446E-17
4578.289776,1.98445e-17
4580.84994,2.079078E-17
4583.410103,2.42676e-17
4585.970267,2.26471e-17
4588.530431,3.155099E-17
4591.090595,3.762062E-17
4593.650758,3.541428E-17
4596.210922,1.347851E-17
4598.771086,3.117856E-18
4601.331249,3.627054E-19
4603.891413,2.325477E-17
4606.451577,4.330893E-17
4609.011741,3.309586E-17
4611.571904,2.493279E-17
4614.132068,1.711425E-17
4616.692232,2.096197E-17
4619.252396,1.392853E-17
4621.812559,2.067039E-17
4624.372723,1.889159E-17
4626.932887,1.39159e-17
4629.493051,9.228274E-18
4632.053214,4.925271E-18
4634.613378,3.905999E-18
4637.173542,5.858621E-18
4639.733706,1.069587E-17
4642.293869,1.309467E-17
4644.854033,1.484686E-17
4647.414197,1.011008E-17
4649.97436,8.267588E-18
4652.534524,1.314268E-17
4655.094688,1.693934E-17
4657.654852,2.095244E-17
4660.215015,1.48517e-17
4662.775179,1.5362e-17
4665.335343,2.084706E-17
4667.895507,1.489676E-17
4670.45567,1.471085E-17
4673.015834,1.794733E-17
4675.575998,1.369907E-17
4678.136162,9.038753E-18
4680.696325,8.423172E-18
4683.256489,1.257992E-17
4685.816653,1.691014E-17
4688.376817,1.289131E-17
4690.93698,1.491812E-17
4693.497144,1.746515E-17
4696.057308,1.114947E-17
4698.617471,5.410121E-18
4701.177635,5.59648e-18
4703.737799,3.973342E-18
4706.297963,5.511492E-18
4708.858126,6.91188e-18
4711.41829,1.016199E-17
4713.978454,7.813819E-18
4716.538618,8.417485E-18
4719.098781,1.593478E-18
4721.658945,7.936309E-18
4724.219109,1.786093E-17
4726.779273,1.857117E-17
4729.339436,1.369248E-17
4731.8996,1.798653E-17
4734.459764,1.474909E-17
4737.019928,6.90998e-18
4739.580091,1.210135E-17
4742.140255,1.10025e-17
4744.700419,1.19465e-17
4747.260582,1.078042E-17
4749.820746,4.025403E-18
4752.38091,8.097412E-18
4754.941074,1.204632E-17
4757.501237,1.071672E-17
4760.061401,1.008617E-17
4762.621565,1.211441E-17
4765.181729,7.418643E-18
4767.741892,9.68019e-18
4770.302056,1.054487E-17
4772.86222,9.073639E-18
4775.422384,1.942683E-17
4777.982547,1.377561E-17
4780.542711,8.897797E-18
4783.102875,5.486422E-18
4785.663038,4.384405E-18
4788.223202,5.879205E-18
4790.783366,1.220072E-17
4793.34353,1.872189E-17
4795.903693,1.644697E-17
4798.463857,1.478341E-17
4801.024021,8.353624E-18
4803.584185,-3.24214e-19
4806.144348,1.019831E-17
4808.704512,1.968309E-17
4811.264676,1.260124E-17
4813.82484,9.065871E-18
4816.385003,1.280133E-17
4818.945167,8.600762E-18
4821.505331,2.322492E-18
4824.065495,3.502738E-18
4826.625658,8.466711E-18
4829.185822,1.051502E-17
4831.745986,1.284774E-17
4834.306149,1.172315E-17
4836.866313,9.05041e-18
4839.426477,1.434951E-17
4841.986641,1.761481E-17
4844.546804,8.850799E-18
4847.106968,8.720038E-18
4849.667132,1.498598E-17
4852.227296,1.757138E-17
4854.787459,1.215417E-17
4857.347623,6.47805e-18
4859.907787,1.010311E-17
4862.467951,1.346166E-17
4865.028114,1.321072E-17
4867.588278,1.324041E-17
4870.148442,1.291189E-17
4872.708606,1.453531E-17
4875.268769,3.889266E-18
4877.828933,-3.512273E-19
4880.389097,7.877297E-18
4882.94926,1.560092E-17
4885.509424,1.411408E-17
4888.069588,9.273867E-18
4890.629752,1.055036E-17
4893.189915,1.597346E-17
4895.750079,1.807111E-17
4898.310243,1.741654E-17
4900.870407,1.008397E-17
4903.43057,7.983537E-18
4905.990734,4.984982E-18
4908.550898,1.04724e-17
4911.111062,1.527237E-17
4913.671225,1.236405E-17
4916.231389,1.83033e-17
4918.791553,1.625831E-17
4921.351717,1.090014E-17
4923.91188,1.236345E-17
4926.472044,1.459717E-17
4929.032208,1.49273e-17
4931.592371,1.463762E-17
4934.152535,1.301847E-17
4936.712699,1.326134E-17
4939.272863,1.35998e-17
4941.833026,6.410277E-18
4944.39319,9.303022E-18
4946.953354,1.333755E-17
4949.513518,9.637819E-18
4952.073681,9.663722E-18
4954.633845,1.866662E-17
4957.194009,1.068072E-17
4959.754173,6.67687e-18
4962.314336,1.594742E-17
4964.8745,1.296391E-17
4967.434664,9.673776E-18
4969.994828,1.323668E-17
4972.554991,7.756673E-18
4975.115155,1.138842E-17
4977.675319,1.079804E-17
4980.235482,5.09825e-18
4982.795646,1.079167E-17
4985.35581,1.301478E-17
4987.915974,9.426305E-18
4990.476137,1.389243E-17
4993.036301,1.023116E-17
4995.596465,1.422649E-17
4998.156629,1.934795E-17
5000.716792,1.834797E-17
5003.276956,1.64861e-17
5005.83712,1.701471E-17
5008.397284,1.270844E-17
5010.957447,1.048233E-17
5013.517611,7.684012E-18
5016.077775,7.508691E-18
5018.637938,1.439639E-17
5021.198102,1.591152E-17
5023.758266,1.214663E-17
5026.31843,9.554944E-18
5028.878593,6.265915E-18
5031.438757,1.256529E-17
5033.998921,1.477548E-17
5036.559085,1.214039E-17
5039.119248,1.542738E-17
5041.679412,9.380837E-18
5044.239576,1.042588E-17
5046.79974,1.40298e-17
5049.359903,1.822205E-17
5051.920067,2.115019E-17
5054.480231,1.582294E-17
5057.040395,1.410615E-17
5059.600558,9.426921E-18
5062.160722,5.489214E-18
5064.720886,1.215736E-17
5067.281049,2.132503E-17
5069.841213,2.144333E-17
5072.401377,7.734878E-18
5074.961541,5.632724E-18
5077.521704,8.552651E-18
5080.081868,6.973202E-18
5082.642032,1.486114E-17
5085.202196,9.723714E-18
5087.762359,4.471878E-18
5090.322523,1.081764E-17
5092.882687,9.60741e-18
5095.442851,7.402657E-18
5098.003014,9.655388E-18
5100.563178,1.007758E-17
5103.123342,1.291993E-17
5105.683506,2.008673E-17
5108.243669,1.980279E-17
5110.803833,1.490236E-17
5113.363997,1.432309E-17
5115.92416,9.969639E-18
5118.484324,1.122378E-17
5121.044488,7.870374E-18
5123.604652,6.05456e-19
5126.164815,1.513871E-18
5128.724979,7.481212E-18
5131.285143,1.589415E-17
5133.845307,1.460728E-17
5136.40547,1.238938E-17
5138.965634,1.316755E-17
5141.525798,1.038866E-17
5144.085962,9.341345E-18
5146.646125,1.613033E-17
5149.206289,1.7821e-17
5151.766453,2.366347E-17
5154.326617,2.49226e-17
5156.88678,1.646618E-17
5159.446944,8.400235E-18
5162.007108,6.599146E-18
5164.567271,1.361075E-17
5167.127435,1.436069E-17
5169.687599,7.013671E-18
5172.247763,6.762517E-18
5174.807926,1.062045E-17
5177.36809,1.370336E-17
5179.928254,1.626907E-17
5182.488418,1.046154E-17
5185.048581,1.191141E-17
5187.608745,1.461481E-17
5190.168909,1.089296E-17
5192.729073,8.74259e-18
5195.289236,8.325867E-18
5197.8494,1.116739E-17
5200.409564,1.553657E-17
5202.969728,1.300092E-17
5205.529891,8.270622E-18
5208.090055,9.338229E-18
5210.650219,1.044119E-17
5213.210382,1.502402E-17
5215.770546,1.347569E-17
5218.33071,1.081488E-17
5220.890874,1.76016e-17
5223.451037,1.586564E-17
5226.011201,9.435069E-18
5228.571365,7.131294E-18
5231.131529,9.068756E-18
5233.691692,7.723487E-18
5236.251856,9.55977e-18
5238.81202,1.011436E-17
5241.372184,1.436829E-17
5243.932347,7.220479E-18
5246.492511,8.70787e-18
5249.052675,1.359596E-17
5251.612839,6.285549E-18
5254.173002,7.896748E-18
5256.733166,1.255337E-17
5259.29333,8.702294E-18
5261.853493,1.467017E-17
5264.413657,1.886208E-17
5266.973821,1.100303E-17
5269.533985,1.069853E-17
5272.094148,1.205781E-17
5274.654312,4.943369E-18
5277.214476,3.376525E-18
5279.77464,9.561562E-18
5282.334803,8.825859E-18
5284.894967,5.09247e-18
5287.455131,6.031534E-18
5290.015295,8.66945e-18
5292.575458,5.460552E-18
5295.135622,3.774038E-18
5297.695786,5.498718E-18
5300.255949,8.683868E-18
5302.816113,8.050925E-18
5305.376277,8.742287E-18
5307.936441,1.415835E-17
5310.496604,1.404248E-17
5313.056768,1.129385E-17
5315.616932,7.30598e-18
5318.177096,9.012914E-18
5320.737259,1.023049E-17
5323.297423,6.136938E-18
5325.857587,8.250825E-18
5328.417751,1.72522e-17
5330.977914,1.812345E-17
5333.538078,1.249381E-17
5336.098242,8.923722E-18
5338.658406,7.242386E-18
5341.218569,1.146136E-17
5343.778733,1.056918E-17
5346.338897,1.027883E-17
5348.89906,1.135437E-17
5351.459224,7.385143E-18
5354.019388,9.325973E-19
5356.579552,4.681021E-18
5359.139715,7.046138E-18
5361.699879,5.545975E-18
5364.260043,1.205216E-17
5366.820207,1.75266e-17
5369.38037,1.568158E-17
5371.940534,1.592837E-17
5374.500698,1.846363E-17
5377.060862,1.226337E-17
5379.621025,1.008468E-17
5382.181189,1.339016E-17
5384.741353,1.307509E-17
5387.301517,1.024866E-17
5389.86168,1.191836E-17
5392.421844,9.691511E-18
5394.982008,1.007208E-17
5397.542171,9.629114E-18
5400.102335,7.547255E-18
5402.662499,1.097777E-17
5405.222663,8.315322E-18
5407.782826,4.686154E-18
5410.34299,1.161842E-17
5412.903154,8.550742E-18
5415.463318,7.330941E-18
5418.023481,5.97243e-18
5420.583645,1.314025E-18
5423.143809,8.287767E-18
5425.703973,9.273739E-18
5428.264136,5.539911E-18
5430.8243,5.174214E-18
5433.384464,1.133632E-17
5435.944628,1.180247E-17
5438.504791,1.60701e-17
5441.064955,1.326873E-17
5443.625119,6.800836E-18
5446.185282,7.956061E-18
5448.745446,1.238798E-17
5451.30561,1.449554E-17
5453.865774,1.246336E-17
5456.425937,8.347921E-18
5458.986101,1.057774E-18
5461.546265,4.700702E-18
5464.106429,8.812733E-18
5466.666592,1.042083E-17
5469.226756,1.00113e-17
5471.78692,6.640235E-18
5474.347084,5.278535E-18
5476.907247,1.31732e-17
5479.467411,1.527286E-17
5482.027575,1.340494E-17
5484.587739,1.147225E-17
5487.147902,1.073986E-17
5489.708066,1.202427E-17
5492.26823,1.353981E-17
5494.828393,8.879618E-18
5497.388557,1.213011E-17
5499.948721,1.565715E-17
5502.508885,7.467866E-18
5505.069048,6.196794E-18
5507.629212,1.367457E-17
5510.189376,1.906476E-17
5512.74954,1.219892E-17
5515.309703,5.630463E-18
5517.869867,8.537301E-18
5520.430031,9.985465E-18
5522.990195,1.011504E-17
5525.550358,7.958045E-18
5528.110522,9.344786E-18
5530.670686,6.324648E-18
5533.23085,7.181317E-18
5535.791013,9.926803E-18
5538.351177,1.303215E-17
5540.911341,1.342156E-17
5543.471504,1.339155E-17
5546.031668,8.173729E-18
5548.591832,6.94126e-18
5551.151996,9.218322E-18
5553.712159,9.110548E-18
5556.272323,1.090783E-17
5558.832487,1.051897E-17
5561.392651,6.788056E-18
5563.952814,6.955719E-18
5566.512978,8.718697E-18
5569.073142,1.10559e-17
5571.633306,1.075351E-17
5574.193469,1.30091e-17
5576.753633,1.565688E-17
5579.313797,1.007116E-17
5581.87396,9.605367E-18
5584.434124,6.880378E-18
5586.994288,7.62747e-18
5589.554452,1.391656E-17
5592.114615,7.719261E-18
5594.674779,8.357081E-18
5597.234943,7.556583E-18
5599.795107,9.851504E-18
5602.35527,1.383572E-17
5604.915434,8.646408E-18
5607.475598,6.271288E-18
5610.035762,6.7789e-18
5612.595925,1.261923E-17
5615.156089,1.487461E-17
5617.716253,1.137034E-17
5620.276417,1.054296E-17
5622.83658,1.233277E-17
5625.396744,8.543111E-18
5627.956908,8.087427E-18
5630.517071,1.224628E-17
5633.077235,1.812984E-17
5635.637399,7.257858E-18
5638.197563,5.853666E-18
5640.757726,6.176501E-18
5643.31789,1.034334E-17
5645.878054,6.738423E-18
5648.438218,7.656777E-18
5650.998381,9.392049E-18
5653.558545,8.416933E-18
5656.118709,8.58652e-18
5658.678873,6.479597E-18
5661.239036,4.609993E-18
5663.7992,2.634155E-18
5666.359364,4.799433E-18
5668.919528,8.011884E-18
5671.479691,8.80513e-18
5674.039855,2.411951E-18
5676.600019,5.414878E-18
5679.160182,5.863473E-18
5681.720346,5.899581E-18
5684.28051,9.923478E-18
5686.840674,5.90642e-18
5689.400837,7.427475E-18
5691.961001,1.406842E-17
5694.521165,1.221902E-17
5697.081329,1.053491E-17
5699.641492,6.872165E-18
5702.201656,8.658195E-18
5704.76182,7.308789E-18
5707.321984,8.631394E-18
5709.882147,1.33496e-17
5712.442311,7.864567E-18
5715.002475,8.41676e-18
5717.562639,1.207725E-17
5720.122802,9.080822E-18
5722.682966,9.652771E-19
5725.24313,7.695178E-18
5727.803293,7.166314E-18
5730.363457,3.612524E-18
5732.923621,6.625392E-18
5735.483785,7.213954E-18
5738.043948,6.196685E-18
5740.604112,7.1635e-18
5743.164276,5.567475E-18
5745.72444,2.70334e-18
5748.284603,8.536309E-18
5750.844767,7.34692e-18
5753.404931,7.269544E-18
5755.965095,9.948615E-18
5758.525258,9.184735E-18
5761.085422,8.656882E-18
5763.645586,5.558969E-18
5766.20575,6.213989E-18
5768.765913,6.147803E-18
5771.326077,4.471457E-18
5773.886241,4.193262E-18
5776.446404,7.08198e-18
5779.006568,7.788536E-18
5781.566732,7.24757e-18
5784.126896,7.549806E-18
5786.687059,4.689251E-18
5789.247223,5.724297E-18
5791.807387,9.182892E-18
5794.367551,5.245063E-18
5796.927714,6.413458E-18
5799.487878,6.503459E-18
5802.048042,7.508156E-18
5804.608206,5.736393E-18
5807.168369,7.944722E-18
5809.728533,8.839781E-18
5812.288697,8.873717E-18
5814.848861,1.094294E-17
5817.409024,1.155009E-17
5819.969188,9.263912E-18
5822.529352,7.61245e-18
5825.089515,1.017354E-17
5827.649679,1.09307e-17
5830.209843,5.603141E-18
5832.770007,1.012769E-17
5835.33017,8.572262E-18
5837.890334,1.015373E-17
5840.450498,1.050846E-17
5843.010662,5.630924E-18
5845.570825,1.025834E-17
5848.130989,1.396034E-17
5850.691153,1.343009E-17
5853.251317,8.51258e-18
5855.81148,5.177591E-18
5858.371644,6.269488E-18
5860.931808,1.0274e-17
5863.491971,7.24766e-18
5866.052135,5.647849E-18
5868.612299,6.557879E-18
5871.172463,4.860604E-18
5873.732626,4.894555E-18
5876.29279,5.697583E-18
5878.852954,8.884579E-18
5881.413118,1.500305E-17
5883.973281,1.26842e-17
5886.533445,1.302693E-17
5889.093609,9.905606E-18
5891.653773,8.035085E-18
5894.213936,1.128696E-17
5896.7741,1.718901E-17
5899.334264,1.388838E-17
5901.894428,5.929583E-18
5904.454591,5.855399E-18
5907.014755,1.360087E-17
5909.574919,1.347949E-17
5912.135082,3.219242E-18
5914.695246,8.666258E-18
5917.25541,1.413782E-17
5919.815574,1.598217E-17
5922.375737,1.267397E-17
5924.935901,1.231774E-17
5927.496065,1.283667E-17
5930.056229,9.671529E-18
5932.616392,7.848617E-18
5935.176556,7.679015E-18
5937.73672,7.557748E-18
5940.296884,7.676454E-18
5942.857047,1.240849E-17
5945.417211,1.250984E-17
5947.977375,1.381119E-17
5950.537539,1.624695E-17
5953.097702,1.521849E-17
5955.657866,1.391487E-17
5958.21803,1.34412e-17
5960.778193,7.827125E-18
5963.338357,4.475036E-18
5965.898521,1.061304E-17
5968.458685,6.042107E-18
5971.018848,1.667352E-17
5973.579012,1.744099E-17
5976.139176,9.633656E-18
5978.69934,9.683468E-18
5981.259503,1.1095e-17
5983.819667,1.251982E-17
5986.379831,9.689794E-18
5988.939995,9.552565E-18
5991.500158,1.01448e-17
5994.060322,1.074916E-17
5996.620486,1.258637E-17
5999.18065,1.188714E-17
6001.740813,1.475349E-17
6004.300977,9.961306E-18
6006.861141,3.955624E-18
6009.421304,1.145494E-17
6011.981468,1.338148E-17
6014.541632,9.264736E-18
6017.101796,8.697492E-18
6019.661959,7.143677E-18
6022.222123,7.032327E-18
6024.782287,6.357591E-18
6027.342451,1.020839E-17
6029.902614,7.469373E-18
6032.462778,1.018631E-17
6035.022942,1.018975E-17
6037.583106,1.053751E-17
6040.143269,5.663239E-18
6042.703433,1.168296E-17
6045.263597,1.232762E-17
6047.823761,8.749026E-18
6050.383924,1.311824E-17
6052.944088,8.955395E-18
6055.504252,8.614878E-18
6058.064415,1.161188E-17
6060.624579,9.22585e-18
6063.184743,9.795726E-18
6065.744907,4.020908E-18
6068.30507,6.620435E-18
6070.865234,9.859967E-18
6073.425398,4.175361E-18
6075.985562,5.370538E-18
6078.545725,1.056874E-17
6081.105889,1.403495E-17
6083.666053,7.148355E-18
6086.226217,5.830468E-18
6088.78638,1.072101E-17
6091.346544,1.29947e-17
6093.906708,9.702676E-18
6096.466872,7.85525e-18
6099.027035,1.200987E-17
6101.587199,1.073904E-17
6104.147363,8.624992E-18
6106.707526,1.243011E-17
6109.26769,9.96181e-18
6111.827854,6.674298E-18
6114.388018,3.032976E-18
6116.948181,6.93977e-18
6119.508345,1.189316E-17
6122.068509,1.153805E-17
6124.628673,1.147854E-17
6127.188836,1.159643E-17
6129.749,9.316369E-18
6132.309164,5.78596e-18
6134.869328,6.419647E-18
6137.429491,8.673029E-18
6139.989655,1.0716e-17
6142.549819,9.543193E-18
6145.109982,7.236103E-18
6147.670146,8.762487E-18
6150.23031,5.177106E-18
6152.790474,3.469787E-18
6155.350637,9.688661E-18
6157.910801,6.823074E-18
6160.470965,7.413587E-18
6163.031129,1.150806E-17
6165.591292,1.052978E-17
6168.151456,8.950119E-18
6170.71162,7.347803E-18
6173.271784,9.153316E-18
6175.831947,6.818044E-18
6178.392111,7.425665E-18
6180.952275,1.341685E-17
6183.512439,1.322041E-17
6186.072602,9.244778E-18
6188.632766,1.016883E-17
6191.19293,9.86164e-18
6193.753093,4.514809E-18
6196.313257,5.894262E-18
6198.873421,8.620862E-18
6201.433585,7.311204E-18
6203.993748,6.646351E-18
6206.553912,7.843206E-18
6209.114076,1.762826E-18
6211.67424,6.780075E-19
6214.234403,4.967266E-18
6216.794567,8.694667E-18
6219.354731,6.769114E-18
6221.914895,5.017242E-18
6224.475058,4.087126E-18
6227.035222,6.894921E-18
6229.595386,1.208038E-17
6232.15555,9.905747E-18
6234.715713,7.385008E-18
6237.275877,7.218737E-18
6239.836041,7.41986e-18
6242.396204,4.973449E-18
6244.956368,1.66872e-18
6247.516532,9.607495E-19
6250.076696,1.640317E-18
6252.636859,6.685275E-18
6255.197023,6.140981E-18
6257.757187,7.873122E-18
6260.317351,1.004758E-17
6262.877514,9.160585E-18
6265.437678,9.430364E-18
6267.997842,8.266817E-18
6270.558006,1.138228E-17
6273.118169,1.212632E-17
6275.678333,1.25396e-17
6278.238497,1.20661e-17
6280.798661,8.172359E-18
6283.358824,7.998636E-18
6285.918988,1.040206E-17
6288.479152,1.087913E-17
6291.039315,1.108669E-17
6293.599479,1.423531E-17
6296.159643,1.678644E-17
6298.719807,1.676329E-17
6301.27997,1.8445e-17
6303.840134,2.402436E-17
6306.400298,2.785123E-17
6308.960462,2.813795E-17
6311.520625,2.597604E-17
6314.080789,2.525333E-17
6316.640953,2.462206E-17
6319.201117,2.869111E-17
6321.76128,3.093874E-17
6324.321444,2.943204E-17
6326.881608,2.494879E-17
6329.441772,2.507207E-17
6332.001935,2.110515E-17
6334.562099,2.340369E-17
6337.122263,2.919398E-17
6339.682426,2.755256E-17
6342.24259,2.890773E-17
6344.802754,3.21179e-17
6347.362918,2.909876E-17
6349.923081,2.633914E-17
6352.483245,2.553552E-17
