1.5727391874180832, -13.345549738219898
1.5727391874180832, -13.415357766143108
1.7300131061598947, -13.485165794066319
1.8872870249017026, -13.624781849912742
2.2018348623853186, -13.722513089005236
2.3591087811271265, -13.862129144851659
2.673656618610746, -13.945898778359513
2.673656618610746, -14.043630017452008
2.830930537352554, -14.141361256544503
3.14547837483617, -14.239092495637
3.4600262123197894, -14.392670157068064
3.7745740498034053, -14.546247818499129
3.931847968545217, -14.67190226876091
4.246395806028833, -14.79755671902269
4.403669724770641, -14.92321116928447
5.0327653997378725, -15.104712041884818
5.5045871559633035, -15.272251308900525
5.661861074705108, -15.411867364746946
6.290956749672343, -15.551483420593371
7.077326343381387, -15.816753926701573
8.17824377457405, -16.012216404886562
8.807339449541285, -16.10994764397906
9.43643512450852, -16.165794066317627
9.90825688073394, -16.19371727748691
10.380078636959368, -16.19371727748691
10.694626474442984, -16.19371727748691
11.480996068152027, -16.17975567190227
12.26736566186107, -16.123909249563702
12.896461336828306, -16.068062827225134
13.525557011795541, -16.012216404886562
14.154652686762777, -15.956369982547994
14.469200524246393, -15.914485165794067
15.098296199213628, -15.844677137870857
15.727391874180864, -15.774869109947645
16.356487549148095, -15.705061082024434
16.82830930537352, -15.635253054101224
17.771952817824374, -15.537521815008727
18.401048492791613, -15.453752181500874
19.187418086500653, -15.356020942408378
20.445609436435117, -15.230366492146597
21.54652686762778, -15.076788830715534
22.961992136304058, -14.937172774869111
24.06290956749672, -14.79755671902269
25.478374836173, -14.67190226876091
27.05111402359108, -14.518324607329845
28.152031454783742, -14.420593368237348
30.825688073394492, -14.253054101221641
33.49934469200524, -14.099476439790577
36.330275229357795, -13.973821989528798
38.689384010484915, -13.890052356020943
42.14941022280472, -13.820244328097733
44.35124508519003, -13.75043630017452
46.71035386631716, -13.694589877835952
49.54128440366971, -13.6108202443281
51.74311926605503, -13.568935427574171
54.7313237221494, -13.471204188481677
57.24770642201834, -13.401396160558466
60.55045871559631, -13.317626527050614
63.381389252948864, -13.233856893542757
66.99868938401046, -13.136125654450264
69.5150720838794, -13.052356020942408
72.66055045871558, -12.954624781849915
76.27785058977717, -12.828970331588135
78.79423328964612, -12.74520069808028
82.0969855832241, -12.647469458987786
85.08519003931846, -12.577661431064573
87.75884665792921, -12.507853403141361
90.43250327653995, -12.424083769633508
93.26343381389252, -12.340314136125656
97.19528178243772, -12.214659685863875
101.12712975098295, -12.11692844677138
105.53079947575358, -11.963350785340316
109.46264744429881, -11.865619546247821
113.0799475753604, -11.795811518324609
