wavelength,flux
3940,5.001e-17
3942,4.004e-17
3945,5.337e-17
3947,4.532e-17
3949,5.352e-17
3952,5.381e-17
3954,5.556e-17
3956,4.553e-17
3959,3.808e-17
3961,3.78e-17
3964,4.693e-17
3966,6.294e-17
3968,5.352e-17
3971,4.197e-17
3973,4.512e-17
3975,5.276e-17
3978,3.855e-17
3980,4.32e-17
3983,5.959e-17
3985,5.982e-17
3987,3.88e-17
3990,3.935e-17
3992,4.394e-17
3994,5.754e-17
3997,5.524e-17
3999,5.61e-17
4002,5.347e-17
4004,4.193e-17
4006,3.898e-17
4009,4.235e-17
4011,4.685e-17
4014,4.986e-17
4016,3.913e-17
4018,3.232e-17
4021,3.483e-17
4023,2.164e-17
4025,5.024e-17
4028,5.651e-17
4030,6.118e-17
4033,5.221e-17
4035,4.491e-17
4037,6.153e-17
4040,5.293e-17
4042,5.578e-17
4044,3.686e-17
4047,5.192e-17
4049,5.274e-17
4052,5.093e-17
4054,3.837e-17
4056,3.21e-17
4059,5.664e-17
4061,4.839e-17
4064,5.162e-17
4066,4.605e-17
4068,4.314e-17
4071,5.316e-17
4073,3.797e-17
4075,3.798e-17
4078,5.38e-17
4080,4.507e-17
4083,2.736e-17
4085,3.562e-17
4087,4.276e-17
4090,5.892e-17
4092,5.432e-17
4094,5.228e-17
4097,5.286e-17
4099,4.378e-17
4102,2.525e-17
4104,4.566e-17
4106,4.017e-17
4109,3.153e-17
4111,3.595e-17
4113,5.375e-17
4116,5.699e-17
4118,2.791e-17
4121,3.663e-17
4123,5.025e-17
4125,5.002e-17
4128,4.687e-17
4130,3.624e-17
4133,2.811e-17
4135,3.286e-17
4137,4.766e-17
4140,5.681e-17
4142,4.73e-17
4144,4.867e-17
4147,3.614e-17
4149,2.316e-17
4152,3.819e-17
4154,4.137e-17
4156,3.874e-17
4159,3.935e-17
4161,4.973e-17
4163,3.876e-17
4166,3.019e-17
4168,3.17e-17
4171,3.939e-17
4173,3.67e-17
4175,4.201e-17
4178,4.17e-17
4180,4.159e-17
4183,1.92e-17
4185,3.658e-17
4187,2.8e-17
4190,6.126e-17
4192,5.193e-17
4194,4.023e-17
4197,3.494e-17
4199,3.719e-17
4202,3.982e-17
4204,4.566e-17
4206,2.929e-17
4209,5.29e-17
4211,2.626e-17
4213,2.964e-17
4216,4.16e-17
4218,5.05e-17
4221,3.214e-17
4223,3.388e-17
4225,4.272e-17
4228,3.171e-17
4230,2.832e-17
4232,3.701e-17
4235,4.287e-17
4237,4.34e-17
4240,5.15e-17
4242,4.476e-17
4244,3.332e-17
4247,4.853e-17
4249,4.396e-17
4252,4.214e-17
4254,4.451e-17
4256,3.552e-17
4259,3.051e-17
4261,3.731e-17
4263,4.662e-17
4266,4.924e-17
4268,3.707e-17
4271,2.459e-17
4273,3.225e-17
4275,5.276e-17
4278,3.596e-17
4280,3.518e-17
4282,3.805e-17
4285,3.694e-17
4287,4.032e-17
4290,4.611e-17
4292,4.851e-17
4294,4.819e-17
4297,4.493e-17
4299,3.958e-17
4302,4.02e-17
4304,4.868e-17
4306,4.549e-17
4309,3.979e-17
4311,5.289e-17
4313,5.18e-17
4316,4.321e-17
4318,5.544e-17
4321,5.302e-17
4323,3.459e-17
4325,3.933e-17
4328,3.812e-17
4330,4.2e-17
4332,4.331e-17
4335,4.453e-17
4337,4.92e-17
4340,3.966e-17
4342,5.981e-17
4344,6.383e-17
4347,4.848e-17
4349,5.115e-17
4351,4.303e-17
4354,4.123e-17
4356,3.71e-17
4359,4.805e-17
4361,4.946e-17
4363,5.292e-17
4366,6.125e-17
4368,5.077e-17
4371,2.914e-17
4373,5.062e-17
4375,4.874e-17
4378,4.952e-17
4380,5.286e-17
4382,3.811e-17
4385,3.546e-17
4387,6.273e-17
4390,6.765e-17
4392,3.9e-17
4394,3.479e-17
4397,4.73e-17
4399,5.712e-17
4401,5.082e-17
4404,4.494e-17
4406,3.91e-17
4409,3.98e-17
4411,5.203e-17
4413,5.723e-17
4416,5.764e-17
4418,4.165e-17
4420,4.944e-17
4423,5.2e-17
4425,5.898e-17
4428,4.692e-17
4430,5.93e-17
4432,5.688e-17
4435,4.671e-17
4437,5.81e-17
4440,5.064e-17
4442,4.863e-17
4444,5.696e-17
4447,5.952e-17
4449,6.17e-17
4451,4.937e-17
4454,4.664e-17
4456,5.581e-17
4459,5.468e-17
4461,4.966e-17
4463,5.87e-17
4466,6.311e-17
4468,5.33e-17
4470,4.584e-17
4473,5.038e-17
4475,4.71e-17
4478,5.341e-17
4480,4.764e-17
4482,5.757e-17
4485,5.636e-17
4487,4.404e-17
4490,5.079e-17
4492,6.441e-17
4494,5.148e-17
4497,4.296e-17
4499,3.721e-17
4501,4.814e-17
4504,5.318e-17
4506,3.441e-17
4509,5.117e-17
4511,4.085e-17
4513,4.633e-17
4516,4.52e-17
4518,3.868e-17
4520,4.823e-17
4523,5.211e-17
4525,4.696e-17
4528,5.16e-17
4530,5.025e-17
4532,5.666e-17
4535,3.881e-17
4537,4.512e-17
4539,5.337e-17
4542,2.553e-17
4544,4.825e-17
4547,4.18e-17
4549,4.155e-17
4551,4.288e-17
4554,5.206e-17
4556,4.031e-17
4559,4.785e-17
4561,6.266e-17
4563,5.244e-17
4566,5.041e-17
4568,4.447e-17
4570,4.463e-17
4573,3.934e-17
4575,4.765e-17
4578,4.831e-17
4580,4.854e-17
4582,4.642e-17
4585,4.083e-17
4587,3.332e-17
4589,4.423e-17
4592,4.283e-17
4594,5.38e-17
4597,4.585e-17
4599,4.253e-17
4601,4.064e-17
4604,4.105e-17
4606,3.966e-17
4609,3.232e-17
4611,4.091e-17
4613,4.167e-17
4616,4.854e-17
4618,5.111e-17
4620,5.595e-17
4623,3.985e-17
4625,3.047e-17
4628,5.29e-17
4630,5.325e-17
4632,4.522e-17
4635,3.882e-17
4637,2.818e-17
4639,3.025e-17
4642,4.035e-17
4644,4.047e-17
4647,4.136e-17
4649,4.5e-17
4651,3.811e-17
4654,3.715e-17
4656,3.34e-17
4658,3.748e-17
4661,3.044e-17
4663,3.415e-17
4666,3.7e-17
4668,3.486e-17
4670,3.354e-17
4673,4.432e-17
4675,5.329e-17
4678,5.263e-17
4680,4.146e-17
4682,3.285e-17
4685,3.949e-17
4687,4.211e-17
4689,3.792e-17
4692,3.605e-17
4694,4.272e-17
4697,4.096e-17
4699,4.947e-17
4701,4.814e-17
4704,4.642e-17
4706,4.683e-17
4708,3.233e-17
4711,4.319e-17
4713,4.991e-17
4716,3.986e-17
4718,4.691e-17
4720,3.957e-17
4723,3.875e-17
4725,4.277e-17
4728,3.732e-17
4730,4.459e-17
4732,4.489e-17
4735,3.356e-17
4737,4.137e-17
4739,4.205e-17
4742,2.529e-17
4744,3.413e-17
4747,4.263e-17
4749,3.237e-17
4751,3.54e-17
4754,3.231e-17
4756,4.612e-17
4758,4.901e-17
4761,4.24e-17
4763,2.055e-17
4766,3.854e-17
4768,2.741e-17
4770,4.353e-17
4773,4.723e-17
4775,3.094e-17
4777,4.665e-17
4780,3.614e-17
4782,3.913e-17
4785,4.82e-17
4787,4.613e-17
4789,4.21e-17
4792,4.364e-17
4794,3.277e-17
4797,1.462e-17
4799,2.744e-17
4801,4.25e-17
4804,3.854e-17
4806,3.732e-17
4808,4.124e-17
4811,4.316e-17
4813,4.599e-17
4816,4.573e-17
4818,2.934e-17
4820,3.473e-17
4823,4.371e-17
4825,3.957e-17
4827,3.703e-17
4830,5.127e-17
4832,3.851e-17
4835,3.54e-17
4837,2.654e-17
4839,3.143e-17
4842,3.81e-17
4844,2.81e-17
4847,3.638e-17
4849,2.509e-17
4851,4.109e-17
4854,3.951e-17
4856,2.922e-17
4858,3.048e-17
4861,4.254e-17
4863,4.173e-17
4866,2.79e-17
4868,1.077e-17
4870,3.251e-17
4873,3.585e-17
4875,2.482e-17
4877,3.231e-17
4880,3.288e-17
4882,3.759e-17
4885,3.681e-17
4887,2.835e-17
4889,2.138e-17
4892,3.423e-17
4894,3.303e-17
4896,4.778e-17
4899,4.003e-17
4901,2.834e-17
4904,3.63e-17
4906,4.492e-17
4908,3.112e-17
4911,3.837e-17
4913,3.31e-17
4916,4.101e-17
4918,3.459e-17
4920,4.508e-17
4923,3.542e-17
4925,4.01e-17
4927,3.752e-17
4930,3.471e-17
4932,3.887e-17
4935,4.988e-17
4937,3.309e-17
4939,3.903e-17
4942,5.175e-17
4944,3.683e-17
4946,3.778e-17
4949,3.73e-17
4951,2.706e-17
4954,3.631e-17
4956,4.764e-17
4958,3.747e-17
4961,3.764e-17
4963,4.542e-17
4966,5.22e-17
4968,4.838e-17
4970,3.83e-17
4973,3.863e-17
4975,3.449e-17
4977,2.281e-17
4980,3.796e-17
4982,4.644e-17
4985,2.851e-17
4987,4.058e-17
4989,4.357e-17
4992,3.656e-17
4994,3.827e-17
4996,4.136e-17
4999,4.285e-17
5001,4.152e-17
5004,5.342e-17
5006,3.947e-17
5008,5.361e-17
5011,5.299e-17
5013,5.003e-17
5015,5.281e-17
5018,3.543e-17
5020,5.406e-17
5023,4.032e-17
5025,3.738e-17
5027,3.234e-17
5030,5.745e-17
5032,4.724e-17
5035,4.226e-17
5037,4.32e-17
5039,3.977e-17
5042,5.671e-17
5044,4.811e-17
5046,4.451e-17
5049,3.876e-17
5051,4.376e-17
5054,3.83e-17
5056,3.648e-17
5058,5.118e-17
5061,4.369e-17
5063,4.076e-17
5065,4.582e-17
5068,4.955e-17
5070,2.917e-17
5073,5.219e-17
5075,4.899e-17
5077,5.419e-17
5080,6.169e-17
5082,5.099e-17
5084,3.98e-17
5087,5.015e-17
5089,4.574e-17
5092,4.57e-17
5094,4.797e-17
5096,4.127e-17
5099,4.6e-17
5101,4.918e-17
5104,4.803e-17
5106,5.323e-17
5108,6.351e-17
5111,4.256e-17
5113,4.375e-17
5115,4.939e-17
5118,4.406e-17
5120,5.662e-17
5123,5.383e-17
5125,5.211e-17
5127,4.756e-17
5130,4.412e-17
5132,5.903e-17
5134,4.891e-17
5137,4.897e-17
5139,4.903e-17
5142,4.909e-17
5144,4.915e-17
5146,4.92e-17
5149,4.926e-17
5151,4.932e-17
5154,4.938e-17
5156,4.944e-17
5158,4.95e-17
5161,5.171e-17
5163,5.579e-17
5165,5.192e-17
5168,4.998e-17
5170,5.292e-17
5173,4.58e-17
5175,5.19e-17
5177,5.468e-17
5180,4.914e-17
5182,5.018e-17
5184,5.531e-17
5187,4.985e-17
5189,5.497e-17
5192,4.875e-17
5194,6.151e-17
5196,3.217e-17
5199,4.064e-17
5201,5.689e-17
5203,4.246e-17
5206,3.961e-17
5208,5e-17
5211,5.531e-17
5213,5.404e-17
5215,4.256e-17
5218,4.251e-17
5220,6.347e-17
5223,5.791e-17
5225,3.833e-17
5227,4.786e-17
5230,4.947e-17
5232,4.537e-17
5234,5.068e-17
5237,4.836e-17
5239,5.209e-17
5242,4.48e-17
5244,3.922e-17
5246,5.113e-17
5249,5.071e-17
5251,5.027e-17
5253,4.494e-17
5256,4.022e-17
5258,4.716e-17
5261,4.715e-17
5263,4.753e-17
5265,5.361e-17
5268,5.733e-17
5270,5.052e-17
5273,4.069e-17
5275,4.771e-17
5277,5.815e-17
5280,5.026e-17
5282,5.041e-17
5284,5.31e-17
5287,4.243e-17
5289,4.614e-17
5292,4.557e-17
5294,4.339e-17
5296,5.444e-17
5299,5.013e-17
5301,4.277e-17
5303,5.384e-17
5306,5.869e-17
5308,4.327e-17
5311,4.729e-17
5313,5.038e-17
5315,5.039e-17
5318,3.437e-17
5320,5.299e-17
5322,5.746e-17
5325,3.712e-17
5327,5.681e-17
5330,4.194e-17
5332,4.536e-17
5334,5.171e-17
5337,4.571e-17
5339,3.686e-17
5342,4.584e-17
5344,3.739e-17
5346,5.003e-17
5349,4.574e-17
5351,4.548e-17
5353,4.506e-17
5356,4.604e-17
5358,4.3e-17
5361,5.388e-17
5363,3.841e-17
5365,3.188e-17
5368,4.928e-17
5370,4.694e-17
5372,4.126e-17
5375,4.666e-17
5377,4.341e-17
5380,4.27e-17
5382,4.739e-17
5384,4.693e-17
5387,4.687e-17
5389,4.556e-17
5392,4.04e-17
5394,3.046e-17
5396,4.014e-17
5399,4.569e-17
5401,5.215e-17
5403,3.374e-17
5406,3.844e-17
5408,3.809e-17
5411,3.127e-17
5413,4.416e-17
5415,3.424e-17
5418,3.71e-17
5420,3.408e-17
5422,3.128e-17
5425,3.713e-17
5427,3.549e-17
5430,3.306e-17
5432,2.879e-17
5434,2.489e-17
5437,2.658e-17
5439,3.79e-17
5441,3.538e-17
5444,2.807e-17
5446,3.263e-17
5449,3.035e-17
5451,3.009e-17
5453,4.03e-17
5456,3.68e-17
5458,3.444e-17
5461,3.536e-17
5463,2.041e-17
5465,2.625e-17
5468,3.272e-17
5470,3.545e-17
5472,2.971e-17
5475,2.861e-17
5477,2.765e-17
5480,3.096e-17
5482,4.275e-17
5484,4.84e-17
5487,3.879e-17
5489,2.252e-17
5491,2.737e-17
5494,3.318e-17
5496,2.632e-17
5499,2.114e-17
5501,1.382e-17
5503,2.085e-17
5506,3.343e-17
5508,3.814e-17
5511,2.064e-17
5513,3.549e-17
5515,4.079e-17
5518,4.453e-17
5520,3.286e-17
5534,3.285e-17
5544,2.926e-17
5546,2.969e-17
5549,3.946e-17
5551,3.627e-17
5553,2.974e-17
5556,1.923e-17
5558,3.289e-17
5560,3.696e-17
5563,3.316e-17
5565,3.284e-17
5568,2.705e-17
5570,3.709e-17
5572,4.126e-17
5575,3.099e-17
5577,3.09e-17
5580,3.724e-17
5582,3.3e-17
5584,3.858e-17
5587,4.048e-17
5589,3.22e-17
5591,3.574e-17
5594,2.211e-17
5596,2.963e-17
5599,3.357e-17
5601,3.973e-17
5603,2.966e-17
5606,2.618e-17
5608,3.454e-17
5610,2.586e-17
5613,3.248e-17
5615,2.51e-17
5618,2.592e-17
5620,2.767e-17
5622,3.537e-17
5625,3.51e-17
5627,3.243e-17
5630,2.333e-17
5632,1.998e-17
5634,3.758e-17
5637,2.788e-17
5639,3.499e-17
5641,2.936e-17
5644,3.821e-17
5646,3.086e-17
5649,2.276e-17
5651,2.877e-17
5653,2.421e-17
5656,2.629e-17
5658,2.643e-17
5660,2.874e-17
5663,3.073e-17
5665,2.518e-17
5668,2.946e-17
5670,2.593e-17
5672,2.92e-17
5675,3.071e-17
5677,3.248e-17
5679,2.177e-17
5682,2.182e-17
5684,3.007e-17
5687,3.057e-17
5689,3.191e-17
5691,2.888e-17
5694,3.322e-17
5696,2.705e-17
5699,2.145e-17
5701,2.573e-17
5703,2.463e-17
5706,3.777e-17
5708,2.116e-17
5710,2.991e-17
5713,2.962e-17
5715,3.766e-17
5718,3.472e-17
5720,2.933e-17
5722,3.095e-17
5725,2.901e-17
5727,1.874e-17
5729,2.543e-17
5732,2.593e-17
5734,2.321e-17
5737,2.901e-17
5739,2.999e-17
5741,3.037e-17
5744,2.774e-17
5746,3.157e-17
5748,2.921e-17
5751,1.827e-17
5753,2.395e-17
5756,2.501e-17
5758,1.513e-17
5760,2.018e-17
5763,2.59e-17
5765,2.042e-17
5768,2.065e-17
5770,2.837e-17
5772,2.429e-17
5775,2.748e-17
5777,2.009e-17
5779,2.543e-17
5782,2.287e-17
5784,2.996e-17
5787,1.662e-17
5789,1.887e-17
5791,2.538e-17
5794,3.193e-17
5796,1.92e-17
5798,2.884e-17
5801,2.388e-17
5803,2.303e-17
5806,2.274e-17
5808,3.108e-17
5810,3.202e-17
5813,1.217e-17
5815,2.394e-17
5818,3.163e-17
5820,2.15e-17
5822,2.663e-17
5825,2.267e-17
5827,2.168e-17
5829,2.348e-17
5832,2.354e-17
5834,1.292e-17
5837,2.818e-17
5839,2.84e-17
5841,2.02e-17
5844,2.796e-17
5846,5.932e-18
5848,2.832e-17
5851,9.454e-18
5853,2.712e-17
5856,2.119e-17
5858,1.765e-17
5860,1.469e-17
5863,2.392e-17
5865,2.562e-17
5867,1.718e-17
5870,1.475e-17
5872,2.296e-17
5875,2.263e-17
5877,2.532e-17
5879,2.273e-17
5882,2.416e-17
5884,2.435e-17
5887,2.024e-17
5889,2.325e-17
5891,2.002e-17
5894,2.83e-17
5896,2.289e-17
5898,1.272e-17
5901,1.535e-17
5903,2.362e-17
5906,2.722e-17
5908,1.934e-17
5910,1.415e-17
5913,2.185e-17
5915,1.892e-17
5917,2.341e-17
5920,1.934e-17
5922,1.791e-17
5925,1.731e-17
5927,1.785e-17
5929,3.139e-17
5932,2.869e-17
5934,1.857e-17
5937,2.891e-17
5939,2.149e-17
5941,1.463e-17
5944,2.148e-17
5946,1.194e-17
5948,1.899e-17
5951,2.342e-17
5953,1.129e-17
5956,1.347e-17
5958,2.438e-17
5960,1.732e-17
5963,1.308e-17
5965,1.242e-17
5967,1.283e-17
5970,1.697e-17
5972,1.421e-17
5975,2.884e-17
5977,2.062e-17
5979,1.877e-17
5982,6.444e-18
5984,2.336e-17
5986,1.525e-17
5989,1.886e-17
5991,2.216e-17
5994,1.452e-17
5996,2.411e-17
5998,1.885e-17
6001,1.866e-17
6036,1.122e-17
6039,2.638e-17
6041,1.402e-17
6044,1.349e-17
6046,8.942e-18
6048,2.002e-17
6051,1.689e-17
6053,2.87e-17
6056,2.442e-17
6058,1.708e-17
6060,2.329e-17
6063,1.33e-17
6065,2.905e-18
6067,1.418e-17
6070,1.953e-17
6072,1.577e-17
6075,1.188e-17
6077,1.597e-17
6079,1.446e-17
6082,2.264e-17
6084,1.654e-17
6086,1.184e-17
6089,1.56e-17
6091,1.674e-17
6094,1.602e-17
6096,2.776e-17
6098,2.998e-17
6101,2.06e-17
6103,2.345e-17
6105,1.615e-17
6108,2.24e-17
6110,1.776e-17
6113,9.437e-18
6115,2.319e-17
6117,2.22e-17
6120,2.165e-17
6122,2.022e-17
6125,8.086e-18
6127,2.899e-17
6129,2.329e-17
6132,2.607e-17
6134,2.095e-17
6136,1.641e-17
6139,2.178e-17
6141,2.632e-17
6144,3.101e-17
6146,2.119e-17
6148,1.681e-17
6151,1.762e-17
6153,1.976e-17
6155,2.196e-17
6158,2.01e-17
6160,1.929e-17
6163,1.508e-17
6165,9.226e-18
6167,2.34e-17
6170,1.723e-17
6172,2.615e-17
6175,3.266e-17
6177,2.525e-17
6179,2.372e-17
6182,3.232e-17
6184,2.22e-17
6186,1.035e-17
6189,1.077e-17
6191,3.098e-17
6194,2.044e-17
6196,3.001e-17
6198,2.713e-17
6201,2.097e-17
6203,3.379e-17
6205,2.934e-17
6208,2.182e-17
6210,2.752e-17
6213,2.424e-17
6215,1.473e-17
6217,2.257e-17
6220,3.258e-17
6222,2.304e-17
6224,2.058e-17
6227,2.215e-17
6229,1.232e-17
6232,2.814e-17
6234,2.825e-17
6236,2.344e-17
6239,1.128e-17
6241,1.983e-17
6244,2.52e-17
6246,1.835e-17
6248,2.46e-17
6251,2.908e-17
6253,1.973e-17
6255,2.226e-17
6258,1.707e-17
6260,2.094e-17
6263,1.434e-17
6265,9.183e-18
6267,2.022e-17
6270,2.252e-17
6272,2.513e-17
6274,1.593e-17
6277,9.801e-18
6279,1.649e-17
6282,2.55e-17
6284,2.668e-17
6286,2.699e-17
6289,2.662e-17
6291,2.401e-17
6294,2.06e-17
6296,1.297e-17
6298,1.903e-17
6301,1.649e-17
6303,2.034e-17
6305,1.938e-17
6308,2.302e-17
6310,1.287e-17
6313,2.886e-17
6315,3.043e-17
6317,1.981e-17
6320,7.414e-18
6322,2.296e-17
6324,3.228e-17
6327,2.15e-17
6329,1.426e-17
6332,1.129e-17
6334,1.267e-17
6336,1.65e-17
6339,1.291e-17
6341,1.245e-17
6343,1.848e-17
6346,1.359e-17
6348,1.101e-17
6351,1.445e-17
6353,7.712e-18
6355,1.882e-17
6358,2.592e-17
6360,9.967e-18
6363,1.796e-17
6365,2.027e-17
6367,2.108e-17
6370,2.096e-17
6372,2.267e-17
6374,2.228e-17
6377,1.793e-17
6379,1.009e-17
6382,1.812e-17
6384,1.235e-17
6386,1.431e-17
6389,1.962e-17
6391,1.574e-17
6393,2.702e-17
6396,2.422e-17
6398,1.417e-17
6401,2.312e-17
6403,1.435e-17
6405,1.365e-17
6408,1.371e-17
6410,1.389e-17
6412,1.822e-17
6415,1.345e-17
6417,1.74e-17
6420,1.604e-17
6422,1.602e-17
6424,1.759e-17
6427,1.798e-17
6429,1.532e-17
6432,1.28e-17
6434,1.407e-17
6436,2.194e-17
6439,2.213e-17
6441,2.005e-17
6443,2.208e-17
6446,1.562e-17
6448,1.793e-17
6451,1.598e-17
6453,1.915e-17
6455,1.004e-17
6458,8.196e-18
6460,1.425e-17
6462,9.025e-18
6465,1.331e-17
6467,1.182e-17
6470,1.786e-17
6472,1.349e-17
6474,1.926e-17
6477,2.936e-17
6479,1.855e-17
6482,2.155e-17
6484,2.209e-17
6486,1.787e-17
6489,1.498e-17
6491,1.703e-17
6493,9.99e-18
6496,1.091e-17
6498,1.717e-17
6501,1.318e-17
6503,2.171e-17
6505,3.027e-17
6508,1.996e-17
6510,1.674e-17
6512,2.065e-17
6515,1.555e-17
6517,1.175e-17
6520,1.891e-17
6522,1.429e-17
6524,1.837e-17
6527,1.728e-17
6529,1.892e-17
6531,1.558e-17
6534,1.796e-17
6536,6.104e-18
6539,1.472e-17
6541,2.147e-17
6543,1.887e-17
6546,9.674e-18
6548,1.844e-17
6551,1.469e-18
6553,1.155e-17
6555,1.569e-17
6558,1.598e-17
6560,1.733e-17
6562,1.867e-17
6565,2.424e-17
6567,2.462e-17
6570,2.044e-17
6572,2.576e-17
6574,1.628e-17
6577,1.248e-17
6579,1.896e-17
6581,1.338e-17
6584,9.816e-18
6586,1.861e-17
6589,1.858e-17
6591,2.488e-17
6593,2.02e-17
6596,8.284e-18
6598,1.276e-17
6601,1.077e-17
6603,1.271e-18
6605,2.303e-17
6608,1.89e-17
6610,1.528e-17
6612,2.047e-17
6615,2.413e-17
6617,1.44e-17
6620,1.32e-17
6622,1.454e-17
6624,1.995e-17
6627,2.235e-17
6629,1.886e-17
6631,1.89e-17
6634,1.611e-17
6686,1.233e-17
6689,1.868e-17
6691,1.418e-17
6693,1.978e-17
6696,2.249e-17
6698,2.006e-17
6700,1.16e-17
6703,1.175e-17
6705,6.678e-18
6708,1.884e-17
6710,1.997e-17
6712,9.621e-18
6715,2.054e-17
6717,1.143e-17
6720,9.245e-18
6722,2.512e-17
6724,5.21e-18
6727,2.504e-18
6729,8.016e-18
6731,1.171e-17
6734,2.054e-17
6736,1.588e-17
6739,8.983e-18
6741,1.624e-17
6743,1.699e-17
6746,2.511e-17
6748,1.145e-17
6750,1.881e-17
6753,3.24e-17
6755,1.048e-17
6758,1.721e-17
6760,1.813e-17
6762,2.004e-17
6765,1.454e-17
6767,1.977e-17
6769,1.193e-17
6772,8.551e-18
6774,2.045e-17
6777,1.723e-17
6779,1.298e-17
6781,1.118e-17
6784,1.904e-17
6786,2.325e-17
6789,1.329e-17
6791,1.161e-17
6793,1.948e-17
6796,2.038e-17
6798,1.47e-17
6800,1.612e-17
6803,2.01e-17
6805,1.319e-17
6808,9.978e-18
6810,2.582e-17
6812,2.685e-17
6815,1.509e-17
6817,8.766e-18
6819,1.109e-17
6822,1.204e-17
6824,1.83e-17
6827,1.024e-17
6829,9.806e-18
6831,1.952e-17
6834,6.027e-18
6836,1.344e-17
6839,2.332e-17
6841,1.779e-17
6843,1.445e-17
6846,1.444e-17
6848,8.545e-18
6850,5.732e-18
6853,6.676e-18
6855,1.165e-17
6858,1.929e-17
6860,1.504e-17
6862,1.149e-17
6865,1.502e-17
6867,8.058e-18
6869,1.331e-17
6872,8.369e-18
6874,2.164e-17
6877,2.226e-17
6879,1.089e-17
6881,7.308e-18
6884,1.118e-17
6886,9.476e-18
6888,1.687e-17
6891,1.294e-17
6893,3.443e-18
6896,1.33e-17
6898,1.658e-17
6900,1.413e-17
6903,1.612e-17
6905,5.293e-18
6908,1.158e-17
6910,8.828e-18
6912,9.51e-18
6915,1.086e-17
6917,3.617e-17
6919,1.284e-18
6922,1.106e-17
6924,1.712e-17
6927,1.433e-17
6929,2.669e-17
