wavelength,flux
6956,4.454e-18
6959,1.183e-17
6961,6.772e-18
6963,-6.255e-20
6966,5.508e-18
6968,3.368e-18
6971,-1.616e-18
6973,-7.818e-20
6976,2.025e-18
6978,-3.685e-18
6980,3.045e-18
6983,2.171e-18
6985,2.051e-18
6988,1.936e-18
6990,1.824e-18
6993,1.716e-18
6995,1.613e-18
6997,1.513e-18
7000,1.418e-18
7002,1.326e-18
