wavelength,flux
4127,2.47e-17
4129,3.156e-17
4131,2.673e-17
4134,1.869e-17
4136,2.514e-17
4139,2.75e-17
4141,1.885e-17
4143,2.224e-17
4146,2.285e-17
4148,1.688e-17
4150,1.911e-17
4153,1.949e-17
4155,2.979e-17
4157,2.005e-17
4160,2.81e-17
4162,1.842e-17
4165,2.657e-17
4167,2.606e-17
4169,1.715e-17
4172,2.237e-17
4174,3.255e-17
4176,2.912e-17
4179,3.863e-17
4181,2.829e-17
4183,2.883e-17
4186,2.34e-17
4188,1.751e-17
4190,2.747e-17
4193,2.1e-17
4195,8.715e-18
4198,1.583e-17
4200,2.661e-17
4202,2.704e-17
4205,2.706e-17
4207,2.48e-17
4209,1.965e-17
4212,2.135e-17
4214,2.687e-17
4216,2.388e-17
4219,1.946e-17
4221,2.466e-17
4223,2.637e-17
4226,3.034e-17
4228,2.226e-17
4231,2.06e-17
4233,2.447e-17
4235,2.328e-17
4238,2.762e-17
4240,2.491e-17
4242,2.855e-17
4245,2.746e-17
4247,2.648e-17
4249,1.936e-17
4252,2.654e-17
4254,2.199e-17
4257,2.075e-17
4259,3.199e-17
4261,3.582e-17
4264,2.801e-17
4266,3.581e-17
4268,2.577e-17
4271,2.467e-17
4273,3.093e-17
4275,2.969e-17
4278,2.003e-17
4280,3.852e-17
4282,3.246e-17
4285,3.014e-17
4287,2.308e-17
4290,3.284e-17
4292,3.143e-17
4294,2.234e-17
4297,2.999e-17
4299,4.411e-17
4301,3.24e-17
4304,2.831e-17
4306,2.987e-17
4308,3.553e-17
4311,3.08e-17
4313,2.388e-17
4316,3.444e-17
4318,3.872e-17
4320,2.715e-17
4323,3.822e-17
4325,4.115e-17
4327,3.003e-17
4330,2.876e-17
4332,2.925e-17
4334,3.518e-17
4337,2.56e-17
4339,3.643e-17
4341,2.724e-17
4344,3.115e-17
4346,2.966e-17
4349,4.127e-17
4351,2.809e-17
4353,2.969e-17
4356,3.155e-17
4358,3.153e-17
4360,4.31e-17
4363,3.326e-17
4365,3.496e-17
4367,3.042e-17
4370,3.034e-17
4372,3.998e-17
4374,2.556e-17
4377,2.572e-17
4379,3.613e-17
4382,3.459e-17
4384,4.348e-17
4386,3.885e-17
4389,3.625e-17
4391,3.39e-17
4393,3.599e-17
4396,3.769e-17
4398,3.483e-17
4400,3.842e-17
4403,3.375e-17
4405,3.309e-17
4408,3.679e-17
4410,3.614e-17
4412,3.261e-17
4415,3.517e-17
4417,4.229e-17
4419,3.737e-17
4422,3.823e-17
4424,2.731e-17
4426,3.302e-17
4429,3.186e-17
4431,3.557e-17
4433,4.374e-17
4436,3.527e-17
4438,3.59e-17
4441,4.029e-17
4443,3.062e-17
4445,3.634e-17
4448,3.309e-17
4450,4.362e-17
4452,3.911e-17
4455,3.839e-17
4457,3.301e-17
4459,3.208e-17
4462,4.499e-17
4464,3.503e-17
4467,3.659e-17
4469,3.781e-17
4471,3.877e-17
4474,3.187e-17
4476,3.469e-17
4478,4.005e-17
4481,3.912e-17
4483,3.848e-17
4485,3.141e-17
4488,2.679e-17
4490,3.495e-17
4492,2.331e-17
4495,4.197e-17
4497,4.039e-17
4500,3.176e-17
4502,3.902e-17
4504,3.399e-17
4507,3.785e-17
4509,3.976e-17
4511,3.549e-17
4514,3.74e-17
4516,3.006e-17
4518,2.519e-17
4521,2.676e-17
4523,3.149e-17
4525,2.963e-17
4528,2.437e-17
4530,2.733e-17
4533,3.629e-17
4535,3.251e-17
4537,2.725e-17
4540,4.099e-17
4542,3.025e-17
4544,3.2e-17
4547,3.043e-17
4549,2.697e-17
4551,2.813e-17
4554,2.763e-17
4556,3.39e-17
4559,3.287e-17
4561,2.98e-17
4563,3.22e-17
4566,3.441e-17
4568,2.761e-17
4570,3.591e-17
4573,3.067e-17
4575,2.498e-17
4577,3.185e-17
4580,3.123e-17
4582,2.646e-17
4584,2.874e-17
4587,3.343e-17
4589,3.167e-17
4592,3.23e-17
4594,2.959e-17
4596,2.318e-17
4599,3.3e-17
4601,3.37e-17
4603,3.464e-17
4606,2.183e-17
4608,1.702e-17
4610,2.631e-17
4613,3.252e-17
4615,2.895e-17
4618,3.095e-17
4629,3.094e-17
4639,3.116e-17
4641,1.414e-17
4643,2.357e-17
4646,3.513e-17
4648,3.364e-17
4651,2.839e-17
4653,3.496e-17
4655,2.086e-17
4658,2.318e-17
4660,2.966e-17
4662,2.251e-17
4665,2.558e-17
4667,3.754e-17
4669,3.531e-17
4672,3.756e-17
4674,3.495e-17
4676,3.652e-17
4679,3.294e-17
4681,2.425e-17
4684,2.176e-17
4686,3.851e-17
4688,2.799e-17
4691,3.242e-17
4693,3.177e-17
4695,3.13e-17
4698,3.272e-17
4700,3.444e-17
4702,3.401e-17
4705,3.708e-17
4707,3.96e-17
4710,3.544e-17
4712,3.241e-17
4714,3.291e-17
4717,2.586e-17
4719,3.144e-17
4721,2.459e-17
4724,3.502e-17
4726,3.588e-17
4728,3.309e-17
4731,2.997e-17
4733,2.444e-17
4735,3.099e-17
4738,2.724e-17
4740,2.55e-17
4743,2.789e-17
4745,2.273e-17
4747,2.454e-17
4750,3.883e-17
4752,3.968e-17
4754,2.667e-17
4757,2.531e-17
4759,3.317e-17
4761,3.197e-17
4764,2.953e-17
4766,3.048e-17
4769,3.556e-17
4771,2.378e-17
4773,1.947e-17
4776,2.3e-17
4778,2.687e-17
4780,2.525e-17
4783,2.356e-17
4785,2.579e-17
4787,2.753e-17
4790,2.968e-17
4792,2.761e-17
4794,2.767e-17
4797,2.464e-17
4799,3.254e-17
4802,3.442e-17
4804,2.69e-17
4806,2.692e-17
4809,1.696e-17
4811,2.828e-17
4813,2.709e-17
4816,3.465e-17
4818,2.587e-17
4820,3.011e-17
4823,2.914e-17
4825,2.671e-17
4827,2.142e-17
4830,3.418e-17
4832,3.137e-17
4835,2.971e-17
4837,3.302e-17
4839,2.69e-17
4842,2.911e-17
4844,2.928e-17
4846,2.716e-17
4849,2.749e-17
4851,2.94e-17
4853,2.501e-17
4856,2.247e-17
4858,3.019e-17
4861,2.657e-17
4863,2.479e-17
4865,2.441e-17
4868,2.617e-17
4870,2.378e-17
4872,1.834e-17
4875,1.387e-17
4877,2.511e-17
4879,2.374e-17
4882,3.391e-17
4884,4.054e-17
4886,2.943e-17
4889,3.251e-17
4891,3.04e-17
4894,3.376e-17
4896,2.842e-17
4898,2.572e-17
4901,3.276e-17
4903,2.796e-17
4905,2.848e-17
4908,2.525e-17
4910,3.079e-17
4912,3.132e-17
4915,2.97e-17
4917,3.334e-17
4920,2.623e-17
4922,3.477e-17
4924,2.63e-17
4927,4.331e-17
4929,3.397e-17
4931,3.002e-17
4934,1.886e-17
4936,1.961e-17
4938,3.597e-17
4941,2.567e-17
4943,2.889e-17
4945,2.465e-17
4948,3.689e-17
4950,2.579e-17
4953,3.464e-17
4955,3.312e-17
4957,3.129e-17
4960,2.535e-17
4962,3.342e-17
4964,3.281e-17
4967,3.62e-17
4969,3.584e-17
4971,3.681e-17
4974,3.567e-17
4976,2.785e-17
4978,2.723e-17
4981,3.05e-17
4983,3.85e-17
4986,3.408e-17
4988,2.983e-17
4990,3.211e-17
4993,2.784e-17
4995,3.25e-17
4997,3.157e-17
5000,2.742e-17
5002,3.317e-17
5004,3.466e-17
5007,3.486e-17
5009,3.507e-17
5012,3.527e-17
5014,4.654e-17
5016,3.052e-17
5019,3.95e-17
5021,3.697e-17
5023,3.5e-17
5026,3.885e-17
5028,3.62e-17
5030,3.348e-17
5033,3.318e-17
5035,3.643e-17
5037,3.292e-17
5040,3.454e-17
5042,3.867e-17
5045,3.383e-17
5047,4.089e-17
5049,2.681e-17
5052,3.717e-17
5054,4.403e-17
5056,3.599e-17
5059,3.217e-17
5061,2.73e-17
5063,3.34e-17
5066,3.351e-17
5068,4.244e-17
5071,2.836e-17
5073,3.443e-17
5075,4.611e-17
5078,3.001e-17
5080,3.256e-17
5082,4.067e-17
5085,3.642e-17
5087,3.56e-17
5089,3.392e-17
5092,3.658e-17
5094,3.74e-17
5096,4.119e-17
5099,4.163e-17
5101,4.146e-17
5104,4.4e-17
5106,4.724e-17
5108,4.3e-17
5111,4.184e-17
5113,3.706e-17
5115,4.023e-17
5118,3.959e-17
5120,4.055e-17
5122,3.897e-17
5125,3.854e-17
5127,4.268e-17
5129,3.676e-17
5132,3.782e-17
5134,3.576e-17
5137,3.625e-17
5139,3.94e-17
5141,3.879e-17
5144,2.517e-17
5146,4.142e-17
5148,4.102e-17
5151,2.85e-17
5153,4.398e-17
5155,3.656e-17
5158,3.71e-17
5160,4.018e-17
5163,4.037e-17
5165,4.101e-17
5167,3.207e-17
5170,4.393e-17
5172,3.944e-17
5174,4.604e-17
5177,4.64e-17
5179,3.742e-17
5181,4.018e-17
5184,4.452e-17
5186,4.017e-17
5188,3.589e-17
5191,4.24e-17
5193,4.085e-17
5196,3.923e-17
5198,3.81e-17
5200,4.543e-17
5203,4.966e-17
5205,3.433e-17
5207,4.362e-17
5210,5.08e-17
5212,4.127e-17
5214,4.182e-17
5238,4.227e-17
5240,4.493e-17
5243,4.471e-17
5245,3.442e-17
5247,5.225e-17
5250,4.684e-17
5252,3.795e-17
5255,4.086e-17
5257,3.86e-17
5259,4.218e-17
5262,4.399e-17
5264,4.182e-17
5266,3.754e-17
5269,3.831e-17
5271,4.11e-17
5273,4.386e-17
5276,3.899e-17
5278,4.112e-17
5280,4.316e-17
5283,3.792e-17
5285,3.768e-17
5288,3.609e-17
5290,4.602e-17
5292,4.189e-17
5295,3.623e-17
5297,3.76e-17
5299,4.015e-17
5302,3.808e-17
5304,4.569e-17
5306,3.724e-17
5309,3.628e-17
5311,4.019e-17
5314,3.359e-17
5316,4.038e-17
5318,3.345e-17
5321,3.937e-17
5323,3.775e-17
5325,3.955e-17
5328,3.514e-17
5330,2.828e-17
5332,3.484e-17
5335,4.252e-17
5337,4.648e-17
5339,3.82e-17
5342,3.993e-17
5344,4.09e-17
5347,3.922e-17
5349,4.092e-17
5351,3.957e-17
5354,3.752e-17
5356,3.695e-17
5358,3.9e-17
5361,4.11e-17
5363,3.464e-17
5365,3.384e-17
5368,3.169e-17
5370,3.445e-17
5372,3.024e-17
5375,3.027e-17
5377,3.926e-17
5380,3.24e-17
5382,3.502e-17
5384,3.673e-17
5387,4.005e-17
5389,3.666e-17
5391,3.114e-17
5394,3.293e-17
5396,3.62e-17
5398,3.796e-17
5401,2.841e-17
5403,3.27e-17
5406,3.33e-17
5408,3.549e-17
5410,3.323e-17
5413,3.316e-17
5415,3.677e-17
5417,3.684e-17
5422,3.659e-17
5424,3.465e-17
5427,2.772e-17
5429,2.777e-17
5431,3.569e-17
5434,2.865e-17
5436,2.764e-17
5439,3.196e-17
5441,2.915e-17
5443,3.034e-17
5446,3.22e-17
5448,3.4e-17
5450,3.309e-17
5453,2.457e-17
5455,3.194e-17
5457,3.152e-17
5460,3.4e-17
5462,3.424e-17
5465,3.845e-17
5467,2.951e-17
5469,3.333e-17
5472,2.994e-17
5474,2.585e-17
5476,3.048e-17
5479,3.393e-17
5481,2.556e-17
5483,2.441e-17
5486,2.328e-17
5488,2.401e-17
5490,3.058e-17
5493,3.092e-17
5495,2.732e-17
5498,2.286e-17
5500,2.445e-17
5502,2.431e-17
5505,2.179e-17
5507,2.806e-17
5509,2.914e-17
5512,1.945e-17
5514,2.321e-17
5516,3.098e-17
5519,2.912e-17
5521,2.865e-17
5524,3.234e-17
5526,2.475e-17
5528,2.593e-17
5531,3.213e-17
5533,2.913e-17
5535,2.801e-17
5538,2.25e-17
5540,3.675e-17
5542,3.178e-17
5545,2.948e-17
5547,2.853e-17
5549,2.947e-17
5552,2.503e-17
5554,2.975e-17
5557,2.668e-17
5559,2.871e-17
5561,2.907e-17
5564,3.407e-17
5566,3.383e-17
5568,2.609e-17
5571,1.766e-17
5573,2.627e-17
5575,2.235e-17
5578,2.022e-17
5580,2.854e-17
5582,2.148e-17
5585,2.333e-17
5587,2.965e-17
5590,3.039e-17
5592,3.06e-17
5594,3.58e-17
5597,2.698e-17
5599,2.374e-17
5601,1.934e-17
5604,2.441e-17
5606,2.292e-17
5608,2.567e-17
5611,2.206e-17
5613,2.51e-17
5616,2.398e-17
5618,2.755e-17
5620,2.645e-17
5623,2.806e-17
5625,2.754e-17
5627,3.089e-17
5630,3.042e-17
5632,2.854e-17
5634,2.619e-17
5637,2.368e-17
5639,2.389e-17
5641,2.173e-17
5644,2.683e-17
5646,2.67e-17
5649,2.111e-17
5651,2.774e-17
5653,2.647e-17
5656,3.273e-17
5658,2.506e-17
5660,3.324e-17
5663,3.303e-17
5665,1.901e-17
5667,3.038e-17
5670,2.537e-17
5672,2.363e-17
5674,2.08e-17
5677,1.578e-17
5679,3.514e-17
5682,2.568e-17
5684,2.825e-17
5686,2.017e-17
5689,1.674e-17
5691,2.713e-17
5693,2.421e-17
5696,2.769e-17
5698,2.397e-17
5700,1.878e-17
5703,3.027e-17
5705,2.714e-17
5708,2.16e-17
5710,2.83e-17
5712,2.171e-17
5715,2.46e-17
5717,2.777e-17
5719,2.244e-17
5722,1.547e-17
5724,2.127e-17
5726,2.524e-17
5729,2.404e-17
5731,2.609e-17
5733,2.971e-17
5736,2.463e-17
5738,1.819e-17
5741,2.284e-17
5743,1.75e-17
5745,1.507e-17
5748,2.399e-17
5750,2.969e-17
5752,3.235e-17
5755,2.476e-17
5757,2.59e-17
5759,2.484e-17
5762,2.309e-17
5764,2.322e-17
5767,2.026e-17
5769,2.224e-17
5771,2.937e-17
5774,2.574e-17
5776,2.103e-17
5778,2.522e-17
5781,2.871e-17
5783,2.695e-17
5785,2.13e-17
5788,1.702e-17
5790,2.68e-17
5792,2.279e-17
5795,2.228e-17
5797,1.684e-17
5800,2.663e-17
5802,2.351e-17
5804,2.452e-17
5807,1.782e-17
5809,2.299e-17
5811,2.372e-17
5814,1.333e-17
5816,1.972e-17
5818,2.555e-17
5821,2.695e-17
5823,2.339e-17
5825,2.37e-17
5828,2.115e-17
5830,2.08e-17
5833,2.275e-17
5835,1.958e-17
5837,2.172e-17
5840,2.355e-17
5842,1.581e-17
5844,1.86e-17
5847,2.515e-17
5849,2.061e-17
5851,2.637e-17
5854,2.189e-17
5856,1.434e-17
5859,1.421e-17
5861,2.039e-17
5863,1.636e-17
5866,2.451e-17
5868,2.684e-17
5870,2.668e-17
5873,2.008e-17
5875,1.825e-17
5877,2.085e-17
5880,2.758e-17
5882,2.283e-17
5884,1.691e-17
5887,3.066e-17
5889,2.712e-17
5892,1.498e-17
5894,2.058e-17
5896,2.209e-17
5899,1.948e-17
5901,1.747e-17
5903,1.962e-17
5906,2.367e-17
5908,2.058e-17
5910,1.526e-17
5913,2.813e-17
5915,1.753e-17
5918,1.361e-17
5920,1.73e-17
5922,2.172e-17
5925,1.46e-17
5927,2.175e-17
5929,2.786e-17
5932,1.616e-17
5934,1.397e-17
5936,1.389e-17
5939,1.928e-17
5941,1.444e-17
5943,2.081e-17
5946,2.452e-17
5948,1.714e-17
5951,1.867e-17
5953,2.313e-17
5955,1.604e-17
5958,1.919e-17
5960,1.533e-17
5962,1.967e-17
5965,2.16e-17
5967,1.413e-17
5969,1.979e-17
5972,1.628e-17
5974,1.61e-17
5976,2.539e-17
5979,2.184e-17
5981,2.242e-17
5984,1.542e-17
5986,2.221e-17
5988,2.079e-17
5991,1.806e-17
5993,1.886e-17
5995,1.883e-17
5998,1.88e-17
6000,1.877e-17
6002,1.874e-17
6005,1.871e-17
6007,1.868e-17
6010,1.865e-17
6012,1.862e-17
6014,1.859e-17
6017,1.856e-17
6019,1.853e-17
6021,1.85e-17
6024,1.847e-17
6026,1.844e-17
6028,2.448e-17
6031,2.099e-17
6033,1.797e-17
6035,1.868e-17
6038,2.049e-17
6040,1.486e-17
6043,1.91e-17
6045,2.079e-17
6047,1.826e-17
6050,2.089e-17
6052,1.711e-17
6054,1.998e-17
6057,2.357e-17
6059,2.001e-17
6061,1.418e-17
6064,1.976e-17
6066,2.087e-17
6069,1.442e-17
6071,1.853e-17
6073,2.195e-17
6076,2.104e-17
6078,1.104e-17
6080,1.311e-17
6083,2.602e-17
6085,1.685e-17
6087,1.839e-17
6090,2.403e-17
6092,1.996e-17
6094,1.833e-17
6097,1.873e-17
6099,1.871e-17
6102,1.285e-17
6104,1.669e-17
6106,2.404e-17
6109,1.761e-17
6111,1.376e-17
6113,2.053e-17
6116,1.921e-17
6118,1.809e-17
6120,1.512e-17
6123,2.34e-17
6125,1.968e-17
6127,1.826e-17
6130,2.613e-17
6132,2.026e-17
6135,2.027e-17
6137,1.333e-17
6139,1.702e-17
6142,2.013e-17
6144,1.944e-17
6146,2.159e-17
6149,2.8e-17
6151,2.356e-17
6153,2.33e-17
6156,1.74e-17
6158,1.239e-17
6161,1.965e-17
6163,2.326e-17
6165,1.796e-17
6168,1.641e-17
6170,2.509e-17
6172,1.908e-17
6175,2.043e-17
6177,1.774e-17
6179,2.177e-17
6182,2.361e-17
6184,2.168e-17
6186,2.144e-17
6189,1.762e-17
6191,2.323e-17
6194,1.744e-17
6196,2.014e-17
6198,2.289e-17
6201,1.722e-17
6203,2.351e-17
6205,2.117e-17
6208,1.911e-17
6210,2.458e-17
6212,2.251e-17
6215,2.515e-17
6217,2.364e-17
6220,2.101e-17
6222,2.56e-17
6224,1.566e-17
6227,1.952e-17
6229,2.334e-17
6231,2.326e-17
6234,1.325e-17
6236,1.927e-17
6238,1.886e-17
6241,2.083e-17
6243,1.555e-17
6245,1.595e-17
6248,1.927e-17
6250,2.092e-17
6253,2.608e-17
6255,2.051e-17
6257,1.546e-17
6260,2.167e-17
6262,2.156e-17
6264,1.241e-17
6267,1.158e-17
6269,2.319e-17
6271,1.781e-17
6274,2.15e-17
6276,1.903e-17
6278,1.365e-17
6281,2.717e-17
6283,1.281e-17
6286,1.781e-17
6288,9.22e-18
6290,1.949e-17
6293,1.33e-17
6295,1.207e-17
6297,1.645e-17
6300,1.591e-17
6302,1.647e-17
6304,1.749e-17
6307,1.933e-17
6309,1.711e-17
6312,1.673e-17
6314,1.764e-17
6316,1.592e-17
6319,2.036e-17
6321,1.01e-17
6323,1.761e-17
6340,1.427e-17
6342,1.348e-17
6345,2.134e-17
6347,1.481e-17
6349,1.304e-17
6352,1.698e-17
6354,1.584e-17
6356,1.588e-17
6359,1.555e-17
6361,1.299e-17
6363,1.575e-17
6366,1.774e-17
6368,1.749e-17
6371,2.22e-17
6373,1.79e-17
6375,1.639e-17
6378,1.203e-17
6380,1.417e-17
6382,1.97e-17
6385,2.183e-17
6387,1.463e-17
6389,2.009e-17
6392,3.171e-17
6394,1.609e-17
6396,2.016e-17
6399,1.994e-17
6401,1.421e-17
6404,2.168e-17
6406,1.431e-17
6408,1.393e-17
6411,3.069e-17
6413,1.441e-17
6415,1.451e-17
6418,1.896e-17
6420,2.241e-17
6422,2.479e-17
6425,1.224e-17
6427,1.158e-17
6429,1.85e-17
6432,1.938e-17
6434,1.784e-17
6437,1.726e-17
6439,1.732e-17
6441,1.959e-17
6444,1.13e-17
6446,9.6e-18
6448,1.447e-17
6451,1.713e-17
6453,1.841e-17
6455,1.472e-17
6458,1.137e-17
6460,2.063e-17
6463,1.772e-17
6465,1.929e-17
6467,1.529e-17
6470,1.779e-17
6472,1.91e-17
6474,2.257e-17
6477,1.949e-17
6479,1.715e-17
6481,1.83e-17
6484,1.256e-17
6486,1.521e-17
6488,1.607e-17
6491,9.74e-18
6493,1.139e-17
6496,1.735e-17
6498,1.355e-17
6500,1.277e-17
6503,1.224e-17
6505,1.451e-17
6507,1.811e-17
6510,9.529e-18
6512,1.751e-17
6514,1.686e-17
6517,2.093e-17
6519,1.993e-17
6522,1.374e-17
6524,8.269e-18
6526,1.294e-17
6529,1.245e-17
6531,1.32e-17
6533,2.3e-17
6536,2.436e-17
6538,1.448e-17
6540,1.354e-17
6543,1.745e-17
6545,1.621e-17
6547,9.542e-18
6550,1.296e-17
6552,1.882e-17
6555,1.361e-17
6557,1.668e-17
6559,1.725e-17
6562,1.313e-17
6564,1.737e-17
6566,1.756e-17
6569,2.326e-17
6571,1.932e-17
6573,1.68e-17
6576,2.133e-17
6578,1.945e-17
6580,1.528e-17
6583,1.386e-17
6585,1.448e-17
6588,1.938e-17
6590,1.266e-17
6592,1.352e-17
6595,2.066e-17
6597,1.561e-17
6599,1.57e-17
6602,1.233e-17
6604,1.895e-17
6606,2.262e-17
6609,1.843e-17
6611,7.455e-18
6614,9.333e-18
6616,1.487e-17
6618,1.821e-17
6621,1.91e-17
6623,1.637e-17
6625,1.669e-17
6628,2.155e-17
6630,2.042e-17
6632,1.468e-17
6635,1.941e-17
6637,1.347e-17
6639,1.386e-17
6642,1.474e-17
6644,1.473e-17
6647,1.472e-17
6649,1.471e-17
6651,1.47e-17
6654,1.469e-17
6656,1.468e-17
6658,1.467e-17
6661,1.466e-17
6663,1.465e-17
6665,1.464e-17
6668,1.463e-17
6670,1.462e-17
6673,1.461e-17
6675,1.46e-17
6677,1.459e-17
6680,1.458e-17
6682,1.457e-17
6684,1.456e-17
6687,1.455e-17
6689,9.203e-18
6691,1.625e-17
6694,1.265e-17
6696,5.146e-18
6698,1.375e-17
6701,2.192e-17
6703,1.881e-17
6706,1.364e-17
6708,1.422e-17
6710,9.656e-18
6713,1.451e-17
6715,1.598e-17
6717,6.336e-18
6720,1.676e-17
6722,1.582e-17
6724,1.917e-17
6727,1.619e-17
6729,1.719e-17
6731,1.075e-17
6734,1.665e-17
6736,8.249e-18
6739,1.191e-17
6741,2e-17
6743,1.036e-17
6746,1.017e-17
6748,1.927e-17
6750,2.048e-17
6753,1.844e-17
6755,1.896e-17
6757,1.16e-17
6760,2.266e-17
6762,1.646e-17
6765,1.87e-17
6767,1.318e-17
6769,1.882e-17
6772,1.941e-17
6774,1.332e-17
6776,1.434e-17
6779,2.204e-17
6781,1.869e-17
6783,1.222e-17
6786,1.739e-17
6788,2.036e-17
6790,1.242e-17
6793,1.135e-17
6795,1.36e-17
6798,1.016e-17
6800,1.341e-17
6802,1.626e-17
6805,1.73e-17
6807,1.562e-17
6809,7.785e-18
6812,1.067e-17
6814,1.7e-17
6816,1.231e-17
6819,7.338e-18
6821,1.52e-17
6824,1.378e-17
6826,1.191e-17
6828,2.315e-17
6831,1.071e-17
6833,6.532e-18
6835,9.592e-18
6838,2.318e-17
6840,1.069e-17
6842,1.649e-17
6845,1.307e-17
6847,1.648e-17
6849,1.419e-17
6852,8.465e-18
