3500,4.227e-17
3503,4.416e-17
3506,4.518e-17
3508,4.656e-17
3511,4.774e-17
3514,5.268e-17
3517,4.248e-17
3520,3.939e-17
3523,5.494e-17
3526,4.322e-17
3528,4.628e-17
3531,4.385e-17
3534,3.084e-17
3537,4.503e-17
3540,6.081e-17
3543,4.171e-17
3545,5.164e-17
3548,4.931e-17
3551,3.307e-17
3554,3.842e-17
3557,4.612e-17
3560,3.668e-17
3562,5.69e-17
3565,4.14e-17
3568,4.518e-17
3571,4.092e-17
3574,4.83e-17
3577,4.635e-17
3579,4.709e-17
3582,3.934e-17
3585,3.355e-17
3588,4.036e-17
3591,3.997e-17
3594,4.942e-17
3596,5.445e-17
3599,4.551e-17
3602,4.568e-17
3605,5.128e-17
3608,3.996e-17
3611,5.123e-17
3614,4.738e-17
3616,3.931e-17
3619,4.074e-17
3622,5.066e-17
3625,4.925e-17
3628,4.603e-17
3631,5.213e-17
3633,4.867e-17
3636,5.105e-17
3639,4.439e-17
3642,4.738e-17
3645,5.798e-17
3648,5.45e-17
3650,4.602e-17
3653,4.32e-17
3656,4.379e-17
3659,4.933e-17
3662,4.123e-17
3665,6.011e-17
3667,4.839e-17
3670,4.733e-17
3673,4.579e-17
3676,4.679e-17
3679,4.869e-17
3682,4.378e-17
3684,4.377e-17
3687,4.544e-17
3690,4.646e-17
3693,5.214e-17
3696,5.053e-17
3699,5.256e-17
3702,4.339e-17
3704,5.16e-17
3707,5.421e-17
3710,4.927e-17
3713,4.875e-17
3716,4.701e-17
3719,4.366e-17
3721,5.672e-17
3724,5.503e-17
3727,5.968e-17
3730,5.875e-17
3733,5.009e-17
3736,5.015e-17
3738,4.849e-17
3741,5.033e-17
3744,5.247e-17
3747,5.406e-17
3750,6.152e-17
3753,5.399e-17
3755,4.78e-17
3758,4.975e-17
3761,4.822e-17
3764,4.592e-17
3767,4.648e-17
3770,5.382e-17
3772,4.288e-17
3775,5.486e-17
3778,4.832e-17
3781,4.807e-17
3784,5.102e-17
3787,4.853e-17
3790,5.193e-17
3792,5.154e-17
3795,4.491e-17
3798,4.207e-17
3801,4.988e-17
3804,4.997e-17
3807,5.006e-17
3809,5.016e-17
3812,5.025e-17
3815,5.034e-17
3818,5.043e-17
3821,5.052e-17
3824,6.292e-17
3826,5.017e-17
3829,5.007e-17
3832,4.998e-17
3835,4.988e-17
3838,4.979e-17
3841,4.97e-17
3843,4.96e-17
3846,4.951e-17
3849,5.176e-17
3852,4.359e-17
3855,5.051e-17
3858,5.121e-17
3860,5.049e-17
3877,5.048e-17
3886,5.291e-17
3889,4.948e-17
3892,3.96e-17
3895,4.279e-17
3897,4.629e-17
3900,4.47e-17
3903,5.433e-17
3906,4.816e-17
3909,4.609e-17
3912,4.457e-17
3914,4.285e-17
3917,4.601e-17
3920,5.015e-17
3923,4.488e-17
3926,4.821e-17
3929,4.106e-17
3931,3.877e-17
3934,4.396e-17
3937,4.345e-17
3940,3.955e-17
3943,4.943e-17
3946,4.356e-17
3948,4.158e-17
3951,4.37e-17
3954,4.838e-17
3957,4.855e-17
3960,4.353e-17
3963,4.501e-17
3965,4.534e-17
3968,4.138e-17
3971,4.299e-17
3974,4.192e-17
3977,4.6e-17
3980,4.199e-17
3983,4.11e-17
3985,4.332e-17
3988,4.575e-17
3991,4.698e-17
3994,3.835e-17
3997,4.13e-17
4000,4.028e-17
4002,4.372e-17
4005,4.587e-17
4008,4.486e-17
4011,3.825e-17
4014,3.716e-17
4017,4.394e-17
4019,4.275e-17
4022,3.802e-17
4025,4.421e-17
4028,4.181e-17
4031,4.909e-17
4034,4.192e-17
4036,3.903e-17
4039,4.293e-17
4042,4.015e-17
4045,4.033e-17
4048,4.467e-17
4051,4.144e-17
4053,3.919e-17
4056,4.069e-17
4059,3.733e-17
4062,3.999e-17
4065,3.916e-17
4068,3.81e-17
4071,4.119e-17
4073,4.109e-17
4076,3.82e-17
4079,3.898e-17
4082,3.848e-17
4085,3.56e-17
4088,3.856e-17
4090,3.841e-17
4093,4.073e-17
4096,4.342e-17
4099,3.717e-17
4102,3.54e-17
4105,3.899e-17
4107,3.918e-17
4110,3.625e-17
4113,3.824e-17
4116,4.048e-17
4119,3.676e-17
4122,3.636e-17
4124,3.794e-17
4127,4.114e-17
4130,3.734e-17
4133,3.767e-17
4136,3.943e-17
4139,3.959e-17
4141,3.653e-17
4144,3.84e-17
4147,3.585e-17
4150,3.822e-17
4153,3.416e-17
4156,3.944e-17
4159,4.319e-17
4161,3.726e-17
4164,3.437e-17
4167,4.209e-17
4170,3.718e-17
4173,4.041e-17
4176,3.672e-17
4178,3.904e-17
4181,3.954e-17
4184,3.579e-17
4187,3.798e-17
4190,4.188e-17
4193,3.559e-17
4195,4.199e-17
4198,3.654e-17
4201,3.632e-17
4204,3.622e-17
4207,4.102e-17
4210,3.86e-17
4212,3.955e-17
4215,3.973e-17
4218,3.991e-17
4221,4.009e-17
4224,4.208e-17
4227,4.341e-17
4229,3.991e-17
4232,3.582e-17
4235,3.868e-17
4238,4.001e-17
4241,3.974e-17
4244,4.162e-17
4246,4.19e-17
4249,3.876e-17
4252,4.175e-17
4255,4.17e-17
4258,3.91e-17
4261,4.08e-17
4264,4.126e-17
4266,3.989e-17
4269,4.193e-17
4272,4.216e-17
4275,4.106e-17
4278,3.98e-17
4281,4.296e-17
4283,4.438e-17
4286,4.28e-17
4289,4.135e-17
4292,4.204e-17
4295,4.213e-17
4298,4.358e-17
4300,4.316e-17
4303,4.141e-17
4306,4.39e-17
4309,4.336e-17
4312,4.568e-17
4315,4.67e-17
4317,4.544e-17
4320,4.413e-17
4323,4.303e-17
4326,4.366e-17
4329,4.363e-17
4332,4.227e-17
4334,4.284e-17
4337,4.373e-17
4340,4.45e-17
4343,4.579e-17
4346,4.458e-17
4349,4.443e-17
4352,4.523e-17
4354,4.569e-17
4357,4.582e-17
4360,4.566e-17
4363,4.53e-17
4366,4.704e-17
4369,4.269e-17
4371,4.355e-17
4374,4.453e-17
4377,4.653e-17
4380,4.209e-17
4383,4.293e-17
4386,4.712e-17
4388,4.563e-17
4391,4.565e-17
4394,4.713e-17
4397,4.721e-17
4400,4.337e-17
4403,4.626e-17
4405,4.39e-17
4408,4.408e-17
4411,4.475e-17
4414,4.605e-17
4417,4.35e-17
4420,4.463e-17
4422,4.666e-17
4425,4.492e-17
4428,4.644e-17
4431,4.754e-17
4434,4.527e-17
4437,4.466e-17
4440,4.731e-17
4442,4.638e-17
4445,4.291e-17
4448,4.356e-17
4451,4.325e-17
4454,4.483e-17
4457,4.662e-17
4459,4.722e-17
4462,4.581e-17
4465,4.519e-17
4468,4.222e-17
4471,4.261e-17
4474,4.323e-17
4476,4.232e-17
4479,4.218e-17
4482,4.308e-17
4485,4.331e-17
4488,4.352e-17
4491,4.176e-17
4493,4.66e-17
4496,4.226e-17
4499,3.98e-17
4502,4.256e-17
4505,4.317e-17
4508,4.227e-17
4510,4.122e-17
4513,4.126e-17
4516,3.693e-17
4519,3.826e-17
4522,4.012e-17
4525,4.048e-17
4528,4.216e-17
4530,4.113e-17
4533,4.129e-17
4536,3.936e-17
4539,4.254e-17
4542,4.049e-17
4545,3.993e-17
4547,4.186e-17
4550,3.96e-17
4553,3.905e-17
4556,4.073e-17
4559,4.071e-17
4562,4.15e-17
4564,4.228e-17
4567,4.045e-17
4570,4.06e-17
4573,4.024e-17
4576,3.935e-17
4579,3.958e-17
4581,3.975e-17
4584,3.751e-17
4587,3.872e-17
4590,4.158e-17
4593,3.964e-17
4596,3.787e-17
4598,4.002e-17
4601,3.821e-17
4604,3.837e-17
4607,3.736e-17
4610,3.767e-17
4613,3.663e-17
4616,3.523e-17
4618,3.576e-17
4621,3.741e-17
4624,3.739e-17
4627,3.702e-17
4630,3.768e-17
4633,3.612e-17
4635,3.404e-17
4638,3.443e-17
4641,3.562e-17
4644,3.631e-17
4647,3.899e-17
4650,4.034e-17
4652,3.67e-17
4655,3.49e-17
4658,3.641e-17
4661,3.619e-17
4664,3.491e-17
4667,3.428e-17
4669,3.476e-17
4672,3.565e-17
4675,3.612e-17
4678,3.327e-17
4681,3.419e-17
4684,3.433e-17
4686,3.621e-17
4689,3.521e-17
4692,3.273e-17
4695,3.454e-17
4698,3.284e-17
4701,3.322e-17
4703,3.512e-17
4706,3.442e-17
4709,3.428e-17
4712,3.45e-17
4715,3.611e-17
4718,3.565e-17
4721,3.567e-17
4723,3.38e-17
4726,3.597e-17
4729,3.64e-17
4732,3.371e-17
4735,3.499e-17
4738,3.429e-17
4740,3.245e-17
4743,3.567e-17
4746,3.646e-17
4749,3.459e-17
4752,3.385e-17
4755,3.402e-17
4757,3.46e-17
4760,3.359e-17
4763,3.258e-17
4766,3.202e-17
4769,3.493e-17
4772,3.407e-17
4774,3.463e-17
4777,3.329e-17
4780,3.633e-17
4783,3.57e-17
4786,3.361e-17
4789,3.653e-17
4791,3.439e-17
4794,3.316e-17
4797,3.236e-17
4800,3.379e-17
4803,3.433e-17
4806,3.561e-17
4809,3.56e-17
4811,3.504e-17
4814,3.225e-17
4817,3.218e-17
4820,3.23e-17
4823,3.576e-17
4826,3.19e-17
4828,3.136e-17
4831,3.513e-17
4834,3.33e-17
4837,3.237e-17
4840,3.284e-17
4843,3.638e-17
4845,3.692e-17
4848,3.406e-17
4851,3.347e-17
4854,3.44e-17
4857,3.518e-17
4860,3.697e-17
4862,3.88e-17
4865,3.623e-17
4868,2.86e-17
4871,4.005e-17
4874,4.085e-17
4877,3.278e-17
4879,3.394e-17
4882,3.362e-17
4885,3.635e-17
4888,3.604e-17
4891,3.648e-17
4894,3.624e-17
4897,3.433e-17
4899,3.481e-17
4902,3.686e-17
4905,3.51e-17
4908,3.658e-17
4911,3.75e-17
4914,3.522e-17
4916,3.632e-17
4919,3.483e-17
4922,3.645e-17
4925,3.642e-17
4928,3.724e-17
4931,3.508e-17
4933,3.856e-17
4936,3.772e-17
4939,3.651e-17
4942,3.799e-17
4945,3.721e-17
4948,3.814e-17
4950,3.958e-17
4953,3.942e-17
4956,4.032e-17
4959,4.016e-17
4962,4.011e-17
4965,3.895e-17
4967,3.939e-17
4970,3.945e-17
4973,3.807e-17
4976,4.039e-17
4979,3.829e-17
4982,3.865e-17
4985,4.046e-17
4987,3.981e-17
4990,4.079e-17
4993,4.215e-17
4996,3.953e-17
4999,4.106e-17
5016,4.239e-17
5019,3.914e-17
5021,3.835e-17
5024,4.19e-17
5027,4.264e-17
5030,4.252e-17
5033,4.331e-17
5036,4.187e-17
5038,4.2e-17
5041,4.11e-17
5044,3.988e-17
5047,4.339e-17
5050,4.194e-17
5053,4.165e-17
5055,4.344e-17
5058,4.35e-17
5061,4.239e-17
5064,4.343e-17
5067,4.103e-17
5070,4.306e-17
5073,4.511e-17
5075,4.394e-17
5078,4.355e-17
5081,4.29e-17
5084,4.464e-17
5087,4.142e-17
5090,4.392e-17
5092,4.433e-17
5095,4.345e-17
5098,4.549e-17
5101,4.623e-17
5104,4.285e-17
5107,4.333e-17
5109,4.144e-17
5112,4.445e-17
5115,4.617e-17
5118,4.351e-17
5121,4.952e-17
5124,4.668e-17
5126,4.468e-17
5129,4.45e-17
5132,4.631e-17
5135,4.41e-17
5138,4.402e-17
5141,4.581e-17
5143,4.105e-17
5146,4.32e-17
5149,4.675e-17
5152,4.439e-17
5155,4.587e-17
5158,4.567e-17
5160,4.49e-17
5163,4.621e-17
5166,4.602e-17
5169,4.569e-17
5172,4.471e-17
5175,4.193e-17
5178,4.457e-17
5180,4.715e-17
5183,4.577e-17
5186,4.521e-17
5189,4.484e-17
5192,4.557e-17
5195,4.585e-17
5197,4.612e-17
5200,4.59e-17
5203,4.531e-17
5206,4.329e-17
5209,4.462e-17
5212,4.38e-17
5214,4.505e-17
5217,4.546e-17
5220,4.33e-17
5223,4.377e-17
5226,3.968e-17
5229,4.29e-17
5231,4.12e-17
5234,4.201e-17
5237,4.187e-17
5240,4.254e-17
5243,4.49e-17
5246,4.542e-17
5248,4.382e-17
5251,4.294e-17
5254,4.217e-17
5257,4.251e-17
5260,4.424e-17
5263,4.29e-17
5266,4.268e-17
5268,4.189e-17
5271,4.316e-17
5274,4.144e-17
5277,3.966e-17
5280,4.323e-17
5283,4.381e-17
5285,4.107e-17
5288,4.071e-17
5291,4.118e-17
5294,4.11e-17
5297,4.132e-17
5300,3.915e-17
5302,3.89e-17
5305,4.229e-17
5308,4.313e-17
5311,4.262e-17
5314,4.043e-17
5319,4.018e-17
5322,3.967e-17
5325,3.906e-17
5328,3.998e-17
5331,3.819e-17
5334,4.017e-17
5336,3.965e-17
5339,3.993e-17
5342,3.651e-17
5345,3.772e-17
5348,3.709e-17
5351,3.726e-17
5354,3.584e-17
5356,3.762e-17
5359,3.814e-17
5362,3.616e-17
5365,3.742e-17
5368,3.893e-17
5371,3.498e-17
5373,3.388e-17
5376,3.718e-17
5379,3.558e-17
5382,3.629e-17
5385,3.709e-17
5388,3.761e-17
5390,3.857e-17
5393,3.428e-17
5396,3.625e-17
5399,3.435e-17
5402,3.519e-17
5405,3.729e-17
5407,3.541e-17
5410,3.544e-17
5413,3.797e-17
5416,3.527e-17
5419,3.495e-17
5422,3.603e-17
5424,3.467e-17
5427,3.394e-17
5430,3.647e-17
5433,3.471e-17
5436,3.472e-17
5439,3.177e-17
5442,3.272e-17
5444,3.564e-17
5447,3.384e-17
5450,3.306e-17
5453,3.514e-17
5456,3.533e-17
5459,3.437e-17
5461,3.347e-17
5464,3.504e-17
5467,3.267e-17
5470,3.338e-17
5473,3.16e-17
5476,2.939e-17
5478,3.08e-17
5481,3.086e-17
5484,3.067e-17
5487,3.366e-17
5490,3.45e-17
5493,3.166e-17
5495,3.703e-17
5498,3.826e-17
5501,3.038e-17
5504,3.252e-17
5507,2.955e-17
5510,3.193e-17
5512,3.223e-17
5515,3.133e-17
5518,3.189e-17
5521,3.202e-17
5524,3.241e-17
5527,3.272e-17
5530,3.351e-17
5532,3.208e-17
5535,3.324e-17
5538,3.282e-17
5541,3.204e-17
5544,3.244e-17
5547,2.992e-17
5549,3.372e-17
5552,3.382e-17
5555,3.367e-17
5558,3.383e-17
5561,3.461e-17
5564,3.276e-17
5566,2.951e-17
5569,3.157e-17
5572,3.166e-17
5575,3.1e-17
5578,2.966e-17
5581,3.026e-17
5583,3.178e-17
5586,3.083e-17
5589,3.109e-17
5592,3.063e-17
5595,3.202e-17
5598,3.258e-17
5600,3.092e-17
5603,3.259e-17
5606,3.112e-17
5609,3.087e-17
5612,3.2e-17
5615,3.036e-17
5617,3.117e-17
5620,3.062e-17
5623,3.111e-17
5626,3.075e-17
5629,2.993e-17
5632,3.151e-17
5635,3.04e-17
5637,3.095e-17
5640,3.232e-17
5643,3.16e-17
5646,2.934e-17
5649,2.984e-17
5652,3.065e-17
5654,2.883e-17
5657,3.03e-17
5660,2.964e-17
5663,2.942e-17
5666,2.91e-17
5669,2.749e-17
5671,2.944e-17
5674,3.344e-17
5677,2.639e-17
5680,2.809e-17
5683,2.784e-17
5686,2.819e-17
5688,2.898e-17
5691,3.028e-17
5694,2.855e-17
5697,2.942e-17
5700,2.755e-17
5703,2.761e-17
5705,2.673e-17
5708,2.886e-17
5711,3.06e-17
5714,2.802e-17
5717,2.638e-17
5720,2.782e-17
5723,2.685e-17
5725,2.904e-17
5728,2.92e-17
5731,2.852e-17
5734,2.817e-17
5737,2.4e-17
5740,2.344e-17
5742,2.447e-17
5745,2.565e-17
5748,2.703e-17
5751,2.534e-17
5754,2.433e-17
5757,2.484e-17
5759,2.675e-17
5762,2.35e-17
5765,2.623e-17
5768,2.462e-17
5771,2.428e-17
5774,2.359e-17
5776,2.475e-17
5779,2.356e-17
5782,2.723e-17
5785,2.534e-17
5788,2.188e-17
5791,2.452e-17
5793,2.596e-17
5796,2.511e-17
5799,2.46e-17
5802,2.619e-17
5805,2.468e-17
5808,2.29e-17
5811,2.389e-17
5813,2.422e-17
5816,2.449e-17
5819,2.332e-17
5822,2.473e-17
5825,2.338e-17
5828,2.212e-17
5830,2.441e-17
5833,2.281e-17
5836,2.305e-17
5839,2.401e-17
5842,2.42e-17
5845,2.431e-17
5847,2.469e-17
5850,2.31e-17
5853,2.393e-17
5856,2.252e-17
5859,2.253e-17
5862,2.347e-17
5864,2.27e-17
5867,2.293e-17
5870,2.371e-17
5873,2.368e-17
5876,2.252e-17
5879,2.184e-17
5881,2.267e-17
5884,2.181e-17
5887,2.167e-17
5890,2.18e-17
5893,2.284e-17
5896,2.273e-17
5899,2.182e-17
5901,2.218e-17
5904,2.238e-17
5907,2.42e-17
5910,2.224e-17
5913,2.171e-17
5916,2.303e-17
5918,2.34e-17
5921,2.397e-17
5924,2.023e-17
5927,2.235e-17
5930,2.346e-17
5933,2.131e-17
5935,2.243e-17
5938,2.268e-17
5941,2.385e-17
5944,2.284e-17
5947,2.243e-17
5950,2.238e-17
5952,2.263e-17
5955,2.235e-17
5958,2.265e-17
5961,2.335e-17
5964,2.017e-17
5967,2.009e-17
5969,2.207e-17
6032,2.164e-17
6035,2.123e-17
6040,2.18e-17
6043,2.424e-17
6046,2.195e-17
6049,2.332e-17
6052,2.318e-17
6055,2.288e-17
6057,2.239e-17
6060,2.289e-17
6063,2.193e-17
6066,2.227e-17
6069,2.267e-17
6072,2.297e-17
6074,2.369e-17
6077,2.374e-17
6080,2.425e-17
6083,2.282e-17
6086,2.329e-17
6089,2.501e-17
6092,2.502e-17
6094,2.342e-17
6097,2.328e-17
6100,2.532e-17
6103,2.431e-17
6106,2.319e-17
6109,2.381e-17
6111,2.34e-17
6114,2.374e-17
6117,2.399e-17
6120,2.257e-17
6123,2.327e-17
6126,2.257e-17
6128,2.453e-17
6131,2.323e-17
6134,2.284e-17
6137,2.261e-17
6140,2.415e-17
6143,2.215e-17
6145,2.274e-17
6148,2.365e-17
6151,2.285e-17
6154,2.284e-17
6157,2.343e-17
6160,2.251e-17
6162,2.418e-17
6165,2.454e-17
6168,2.25e-17
6171,2.383e-17
6174,2.358e-17
6177,2.262e-17
6180,2.29e-17
6182,2.407e-17
6185,2.3e-17
6188,2.244e-17
6191,2.348e-17
6194,2.432e-17
6197,2.117e-17
6199,2.492e-17
6202,2.128e-17
6205,2.34e-17
6208,2.277e-17
6211,2.328e-17
6214,2.292e-17
6216,2.06e-17
6219,2.246e-17
6222,2.333e-17
6225,2.37e-17
6228,2.22e-17
6231,2.137e-17
6233,2.294e-17
6236,2.058e-17
6239,2.013e-17
6242,2.038e-17
6245,2.23e-17
6248,2.231e-17
6250,2.239e-17
6253,2.337e-17
6256,2.219e-17
6259,2.036e-17
6262,2.223e-17
6265,2.276e-17
6268,2.221e-17
6270,2.268e-17
6273,2.16e-17
6276,2.05e-17
6279,2.055e-17
6282,1.973e-17
6285,2.066e-17
6287,2.103e-17
6290,2.121e-17
6293,2.097e-17
6296,2.07e-17
6299,2.209e-17
6302,2.188e-17
6304,2.252e-17
6307,2.23e-17
6310,2.057e-17
6313,2.096e-17
6316,2.174e-17
6319,2.452e-17
6324,1.769e-17
6327,2.39e-17
6330,2.125e-17
6333,2.239e-17
6336,2.227e-17
6338,2.25e-17
6341,2.172e-17
6344,2.019e-17
6347,2.252e-17
6350,2.183e-17
6353,2.19e-17
6356,1.971e-17
6358,1.823e-17
6361,2.056e-17
6364,2.161e-17
6367,2.151e-17
6370,1.988e-17
6373,2.015e-17
6375,2.175e-17
6378,1.976e-17
6381,2.118e-17
6384,1.817e-17
6387,2.147e-17
6390,2.211e-17
6392,2.082e-17
6395,2.24e-17
6398,2.105e-17
