event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2015bn,57095.9503,16.5637,0.0276207,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.9171,16.7755,0.0217237,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.92,16.6787,0.0270132,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.9214,16.4649,0.057526,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.9229,16.4865,0.0551927,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.9244,16.549,0.0584205,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.9273,16.6291,0.0204236,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57096.9287,16.6366,0.021032,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57097.21,16.76,0.08,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57097.21,16.57,0.11,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57097.21,16.64,0.09,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57097.21,16.61,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57097.9018,16.815,0.0325515,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57097.9033,16.7872,0.0385339,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57097.9047,16.7275,0.0272978,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57097.9062,16.3877,0.0622348,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57097.9091,16.6205,0.0982265,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57097.9106,16.644,0.0333653,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57098.21,16.80,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57098.21,16.50,0.04,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57098.21,16.65,0.10,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57098.21,16.56,0.06,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57098.61,16.62,0.06,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57098.61,16.89,0.04,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57098.61,16.80,0.05,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57098.987,16.576,0.052,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57098.987,15.737,0.050,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57098.9870,15.771,0.069,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57098.987,16.775,0.087,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57098.987,16.356,0.065,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57098.987,17.232,0.069,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57098.987,16.609,0.090,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57098.9881,16.637,0.068,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57098.9908,17.132,0.089,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57098.9936,16.616,0.095,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57098.9953,16.739,0.102,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57099.25,16.81,0.05,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57099.25,16.53,0.04,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57099.25,16.64,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57099.25,16.61,0.08,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57100.984,15.689,0.060,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57100.9845,15.726,0.077,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57101.31,16.80,0.05,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57101.31,16.50,0.05,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57101.31,16.69,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57101.31,16.58,0.07,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57102.17,16.65,0.12,F,H,,SOFI,2016ApJ...826...39N
SN2015bn,57102.17,16.60,0.09,F,J,,SOFI,2016ApJ...826...39N
SN2015bn,57102.52,16.61,0.04,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57102.52,16.87,0.06,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57102.52,16.72,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57102.6455,16.411,0.070,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57102.6471,15.767,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57102.6482,16.633,0.060,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57102.6512,17.131,0.077,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57102.6536,16.493,0.073,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57102.6555,16.718,0.081,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57103.40,16.67,0.01,F,r',,PS1,2016ApJ...826...39N
SN2015bn,57103.76,16.51,0.07,F,V,,ASASSN,2016ApJ...826...39N
SN2015bn,57104.18,16.77,0.08,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57104.18,16.51,0.05,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57104.18,16.68,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57104.18,16.67,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57104.43,16.73,0.01,F,r',,PS1,2016ApJ...826...39N
SN2015bn,57106.44,16.67,0.14,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57106.44,16.92,0.13,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57106.44,16.84,0.13,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57106.8704,16.376,0.070,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57106.872,16.633,0.044,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57106.872,15.775,0.043,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57106.8720,15.799,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57106.872,16.784,0.068,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57106.872,16.395,0.055,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57106.872,17.380,0.059,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57106.872,16.592,0.067,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57106.8730,16.704,0.062,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57106.8751,17.287,0.080,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57106.8779,16.567,0.076,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57106.8794,16.728,0.083,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57109.9853,16.8226,0.0410861,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57109.9867,16.792,0.0393997,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57109.9896,16.4711,0.0813431,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57109.991,16.5682,0.080713,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57109.9925,16.895,0.0820565,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57109.9954,16.5734,0.0449633,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57110.16,16.75,0.05,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57110.16,16.88,0.08,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57110.16,16.85,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57110.18,16.61,0.27,F,H,,SOFI,2016ApJ...826...39N
SN2015bn,57110.18,16.61,0.07,F,J,,SOFI,2016ApJ...826...39N
SN2015bn,57110.18,16.39,0.30,F,K,,SOFI,2016ApJ...826...39N
SN2015bn,57110.21,16.87,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57110.21,16.51,0.08,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57110.21,16.71,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57110.21,16.66,0.08,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57110.6989,15.933,0.059,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57110.699,15.891,0.036,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.5004,16.572,0.064,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57111.5025,15.911,0.060,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57111.503,16.724,0.037,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.503,15.847,0.037,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.503,17.083,0.100,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.503,16.527,0.047,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.503,17.340,0.051,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.503,16.513,0.092,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57111.5038,16.799,0.057,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57111.5064,17.297,0.075,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57111.5770,16.594,0.101,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57111.5787,17.042,0.114,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57113.29,16.85,0.10,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57113.29,16.52,0.06,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57113.29,16.72,0.12,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57113.29,16.72,0.16,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57116.93,16.83,0.04,F,g',,LT,2016ApJ...826...39N
SN2015bn,57116.93,16.95,0.07,F,i',,LT,2016ApJ...826...39N
SN2015bn,57116.93,16.91,0.07,F,r',,LT,2016ApJ...826...39N
SN2015bn,57116.93,16.98,0.10,F,u',,LT,2016ApJ...826...39N
SN2015bn,57116.93,17.09,0.03,F,z',,LT,2016ApJ...826...39N
SN2015bn,57117.25,16.96,0.12,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57117.25,16.85,0.09,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57117.25,16.65,0.08,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57118.21,17.14,0.16,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57118.21,16.49,0.07,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57118.21,16.81,0.16,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57118.4204,16.797,0.074,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57118.422,16.860,0.045,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57118.422,16.087,0.045,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57118.422,17.327,0.079,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57118.422,16.785,0.059,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57118.422,17.667,0.062,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57118.422,16.802,0.071,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57118.4221,16.130,0.065,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57118.4232,16.963,0.063,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57118.4260,17.606,0.084,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57118.4287,16.865,0.081,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57118.4306,17.353,0.095,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.15,16.96,0.10,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57120.15,17.03,0.08,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57120.15,16.99,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57120.21,17.02,0.18,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57120.21,16.62,0.05,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57120.21,16.84,0.09,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57120.21,16.78,0.07,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57120.45,16.67,0.12,F,V,,ASASSN,2016ApJ...826...39N
SN2015bn,57120.8153,16.961,0.081,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.816,17.023,0.051,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57120.816,16.180,0.048,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57120.816,17.411,0.089,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57120.816,16.966,0.068,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57120.816,17.879,0.072,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57120.816,16.735,0.074,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57120.8164,16.239,0.068,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.8170,17.109,0.067,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.8186,17.835,0.092,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.8203,16.744,0.082,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.8214,17.401,0.103,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57120.8759,17.0466,0.0320105,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8788,17.0166,0.0333904,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8802,16.9935,0.0223473,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8817,16.9852,0.0228847,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8831,16.9156,0.0231399,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8846,16.6558,0.0532178,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.886,16.7187,0.0540026,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8875,16.6088,0.0558228,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8889,16.881,0.0250047,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8904,16.8642,0.0245728,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57120.8918,16.8839,0.0280477,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.876,17.0661,0.0408611,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8775,17.0673,0.0348432,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8804,16.9953,0.023578,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8818,16.9356,0.0235602,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8832,17.012,0.0238081,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8847,16.6934,0.0499125,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8861,16.7147,0.0472524,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.8876,16.8595,0.0545686,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57121.889,16.958,0.0248283,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57122.0748,16.925,0.100,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.075,16.985,0.065,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.075,16.263,0.063,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.075,17.406,0.133,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.075,16.917,0.086,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.075,17.917,0.097,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.075,16.885,0.111,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.0755,16.299,0.079,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.0760,17.043,0.078,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.0772,17.904,0.117,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.0784,16.856,0.110,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.0791,17.425,0.149,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.13,16.71,0.26,F,H,,SOFI,2016ApJ...826...39N
SN2015bn,57122.13,16.73,0.12,F,J,,SOFI,2016ApJ...826...39N
SN2015bn,57122.13,16.51,0.24,F,K,,SOFI,2016ApJ...826...39N
SN2015bn,57122.7848,16.352,0.056,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57122.785,16.282,0.032,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57122.85,17.00,0.06,F,g',,LT,2016ApJ...826...39N
SN2015bn,57122.85,17.05,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57122.85,17.01,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57122.85,17.29,0.07,F,u',,LT,2016ApJ...826...39N
SN2015bn,57122.85,17.14,0.03,F,z',,LT,2016ApJ...826...39N
SN2015bn,57122.9116,17.0066,0.031574,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57122.9131,16.8946,0.0312145,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57122.9145,17.0084,0.0339333,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57122.916,16.7027,0.0642177,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57122.9174,16.661,0.0717845,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.87,17.07,0.15,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57123.87,17.20,0.12,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57123.87,17.12,0.14,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57123.8981,17.0263,0.0229704,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.8995,16.9848,0.0229125,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9009,17.0886,0.0229033,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9024,16.644,0.0479057,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9038,16.6214,0.0483576,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9053,16.6935,0.0482278,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9067,16.924,0.022998,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9082,16.8511,0.0228243,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57123.9096,16.8804,0.0237206,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57126.18,17.28,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57126.18,16.69,0.07,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57126.18,16.93,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57126.18,16.88,0.04,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57127.72,17.18,0.19,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57127.72,17.18,0.14,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57127.72,17.21,0.14,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57127.9177,17.0363,0.0369378,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9191,17.1004,0.0369528,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9205,17.0204,0.0446781,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.922,16.7616,0.0819095,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9234,16.866,0.0848463,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9249,16.6219,0.0708417,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9263,16.9866,0.0367245,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9278,16.9842,0.0420286,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57127.9292,16.9989,0.0413262,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.16,17.33,0.06,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57128.16,16.82,0.04,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57128.16,16.97,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57128.16,17.03,0.07,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57128.6271,17.294,0.081,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57128.629,17.190,0.056,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57128.629,16.616,0.057,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57128.6290,16.691,0.074,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57128.629,17.955,0.072,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57128.629,17.325,0.068,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57128.629,18.266,0.079,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57128.629,16.932,0.084,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57128.6299,17.304,0.071,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57128.6322,18.234,0.098,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57128.6351,16.980,0.091,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57128.6382,17.958,0.087,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57128.8698,16.9943,0.0315113,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.8713,17.0374,0.0311765,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.8727,17.0239,0.0328718,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.8742,16.7441,0.0729882,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.8756,16.7831,0.0608292,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.877,16.7197,0.0660716,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.8785,17.0911,0.0351287,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57128.8799,17.0761,0.0325873,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57129.94,17.14,0.02,F,g',,LT,2016ApJ...826...39N
SN2015bn,57129.94,17.19,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57129.94,17.16,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57129.94,17.62,0.02,F,u',,LT,2016ApJ...826...39N
SN2015bn,57129.94,17.20,0.02,F,z',,LT,2016ApJ...826...39N
SN2015bn,57130.0818,17.3613,0.0518725,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0833,17.2986,0.0528821,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0847,17.2597,0.0517558,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0862,17.0473,0.0338341,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0876,17.0616,0.0363482,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0891,17.0318,0.0392336,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0905,16.8142,0.104376,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0919,16.7612,0.0770698,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0934,16.5915,0.0776519,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57130.0949,17.1192,0.0833863,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57131.5263,18.154,0.110,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57131.527,16.743,0.045,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57131.527,18.182,0.101,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57131.5273,16.790,0.065,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57131.5397,18.457,0.107,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57131.71,17.33,0.15,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57131.71,17.39,0.10,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57131.71,17.30,0.14,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57132.93,17.24,0.03,F,g',,LT,2016ApJ...826...39N
SN2015bn,57132.93,17.22,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57132.93,17.20,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57132.93,17.76,0.03,F,u',,LT,2016ApJ...826...39N
SN2015bn,57132.93,17.21,0.02,F,z',,LT,2016ApJ...826...39N
SN2015bn,57134.24,17.57,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57134.24,16.89,0.13,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57134.24,17.10,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57134.24,17.21,0.08,F,V,,lulin,2016ApJ...826...39N
