MJD,PHASE,COLOR_OBS,DCOLOR_OBS,INST,COLOR_TEMP,DCOLOR_TEMP
58869.329,13.118156626500422,0.6289999999999999,0.013038404810405297,Swope,0.3514074096385038,0.021524539156625104
58871.305,15.094156626502809,0.6830000000000019,0.012206555615733704,Swope,0.36376459518071064,0.019402067951814046
58872.326,16.11515662650345,0.6859999999999985,0.013038404810405297,Swope,0.36667231325300687,0.017087851325307105
58874.32950000001,18.11865662650962,0.7769999999999978,0.025632011235952594,Swope,0.36800813734939614,0.013518970843369612
