MJD,PHASE,COLOR_OBS,DCOLOR_OBS,INST,COLOR_TEMP,DCOLOR_TEMP
58869.33,13.119156626504264,2.074999999999999,0.02308679276123039,Swope,1.4011376626505725,0.03003593349398002
58871.306,15.095156626499374,2.1889999999999996,0.02118962010041709,Swope,1.4251492530119951,0.0267630896385606
58872.326499999996,16.115656626498094,2.2390000000000003,0.024041630560342614,Swope,1.4317582831324904,0.026082853915665744
58874.33,18.119156626504264,2.340999999999999,0.0478539444560216,Swope,1.4367551566265044,0.02608389228915615
