MJD,PHASE,COLOR_OBS,DCOLOR_OBS,INST,COLOR_TEMP,DCOLOR_TEMP
58869.333,15.049867469875608,1.4459999999999988,0.024596747752497684,Swope,1.0761449518071389,0.041499649879521906
58871.31,17.02686746987456,1.5059999999999976,0.022360679774997897,Swope,1.097005734939749,0.026489149879555862
58872.3295,18.046367469876714,1.5530000000000017,0.025495097567963924,Swope,1.0967552650602466,0.021547041746994657
