MJD,PHASE,COLOR_OBS,DCOLOR_OBS,INST,COLOR_TEMP,DCOLOR_TEMP
58869.331000000006,14.445457831330714,0.7450000000000001,0.024596747752497684,Swope,0.5564047566265694,0.04503751662625035
58871.307499999995,16.42195783132047,0.8319999999999999,0.023853720883753128,Swope,0.567907915662641,0.015767250602415437
58872.3275,17.441957831324544,0.8410000000000002,0.025495097567963924,Swope,0.5689136873493974,0.015028310662650974
58874.333,19.447457831323845,0.8880000000000008,0.0478539444560216,Swope,0.5679439879518086,0.01447995301204847
