3400.0000   8.9791238e-16
3402.5500   4.5674572e-16
3405.1000   1.0563338e-15
3407.6500   4.5736708e-16
3410.2000   7.3847462e-16
3412.7500   3.1797820e-16
3415.3000   6.7572097e-16
3417.8500   5.0257145e-16
3420.4000   5.0568405e-16
3422.9500   4.4492763e-16
3425.5000   8.2781946e-16
3428.0500   4.6872848e-16
3430.6000   8.1179013e-16
3433.1500   4.9383701e-16
3435.7000  -5.5955275e-17
3438.2500   5.5825792e-16
3440.8000   7.3422286e-16
3443.3500   9.5262564e-16
3445.9000   7.9408841e-16
3448.4500   4.4169539e-16
3451.0000   2.1790620e-16
3453.5500   2.9313854e-16
3456.1000   4.2122970e-16
3458.6500   2.8673710e-16
3461.2000   3.4294587e-16
3463.7500   6.5435926e-16
3466.2900   1.8143177e-16
3468.8400   5.0698466e-16
3471.3900   4.0071191e-16
3473.9400   6.4708431e-16
3476.4900   6.6045066e-16
3479.0400   7.7825848e-16
3481.5900   1.2771487e-16
3484.1400   5.8749407e-16
3486.6900   3.1595331e-16
3489.2400   3.9995740e-16
3491.7900   1.9763541e-16
3494.3400   5.6160594e-16
3496.8900   2.4791294e-16
3499.4400   6.0817911e-16
3501.9900   5.7366846e-16
3504.5400   3.3807597e-16
3507.0900   6.4320691e-16
3509.6400   5.2887125e-16
3512.1900   4.6242352e-16
3514.7400   6.7024707e-16
3517.2900   3.9219938e-16
3519.8400   4.0930998e-16
3522.3900   6.5443645e-16
3524.9400   7.2995824e-16
3527.4900   8.3098416e-16
3530.0400   3.7035139e-16
3532.5900   7.2579010e-16
3535.1400   6.1091477e-16
3537.6900   2.9305942e-16
3540.2400   5.5815179e-16
3542.7900   5.3620087e-16
3545.3400   5.7393797e-16
3547.8900   4.5695220e-16
3550.4400   8.0991833e-16
3552.9900   4.5978242e-16
3555.5400   4.7508939e-16
3558.0900   6.6422000e-16
3560.6400   5.7939386e-16
3563.1900   8.7047856e-16
3565.7400   5.0202085e-16
3568.2900   4.4902309e-16
3570.8400   8.1128841e-16
3573.3900   4.8008087e-16
3575.9400   4.9880791e-16
3578.4900   4.2241003e-16
3581.0400   3.3298093e-16
3583.5900   5.2683157e-16
3586.1400   5.6302684e-16
3588.6900   6.8562030e-16
3591.2400   7.3864186e-16
3593.7800   6.0032718e-16
3596.3300   4.2657431e-16
3598.8800   5.2779834e-16
3601.4300   4.1050768e-16
3603.9800   6.6239965e-16
3606.5300   5.0468897e-16
3609.0800   6.6156988e-16
3611.6300   8.7879554e-16
3614.1800   7.0988299e-16
3616.7300   4.4959492e-16
3619.2800   4.1457740e-16
3621.8300   3.4876261e-16
3624.3800   4.5259173e-16
3626.9300   4.1537179e-16
3629.4800   6.5003031e-16
3632.0300   6.0856955e-16
3634.5800   3.4522613e-16
3637.1300   2.2763700e-16
3639.6800   6.5778768e-16
3642.2300   6.4198992e-16
3644.7800   5.2050088e-16
3647.3300   6.8525366e-16
3649.8800   4.9050829e-16
3652.4300   6.6254759e-16
3654.9800   8.2644294e-16
3657.5300   3.6358588e-16
3660.0800   4.6566863e-16
3662.6300   3.7291788e-16
3665.1800   8.0229604e-16
3667.7300   7.7806551e-16
