3200.1160   1.4020901e-15
3201.3014   1.0579207e-15
3202.4867   1.3397355e-15
3203.6720   1.2540377e-15
3204.8574   1.2575513e-15
3206.0427   1.0175672e-15
3207.2280   1.2220029e-15
3208.4134   1.4482357e-15
3209.5987   1.2196494e-15
3210.7840   1.1275460e-15
3211.9694   1.1635927e-15
3213.1547   1.1612389e-15
3214.3400   1.1557321e-15
3215.5254   9.8887040e-16
3216.7107   9.3500928e-16
3217.8960   1.3822679e-15
3219.0814   1.3516080e-15
3220.2667   1.3298126e-15
3221.4520   1.1647399e-15
3222.6374   1.3259901e-15
3223.8227   1.0966524e-15
3225.0080   1.2079301e-15
3226.1934   1.2797085e-15
3227.3787   9.5499266e-16
3228.5640   1.3069166e-15
3229.7494   1.0294260e-15
3230.9347   1.0003221e-15
3232.1200   1.3715311e-15
3233.3054   1.2857062e-15
3234.4907   1.4139652e-15
3235.6760   1.4189912e-15
3236.8614   1.0468479e-15
3238.0467   1.3701163e-15
3239.2320   1.2939222e-15
3240.4174   1.2302539e-15
3241.6027   1.1935069e-15
3242.7880   1.3512780e-15
3243.9734   1.3127418e-15
3245.1587   1.2430503e-15
3246.3440   1.0386748e-15
3247.5294   1.2107130e-15
3248.7147   1.4253199e-15
3249.9000   1.3160363e-15
3251.0854   1.2860833e-15
3252.2707   1.2603392e-15
3253.4560   1.2521233e-15
3254.6414   1.2997900e-15
3255.8267   1.1467006e-15
3257.0120   1.0846293e-15
3258.1974   1.1659331e-15
3259.3827   1.1342710e-15
3260.5680   1.2174620e-15
3261.7534   9.9251244e-16
3262.9387   9.7952805e-16
3264.1240   1.2192060e-15
3265.3094   1.1918773e-15
3266.4947   1.2787737e-15
3267.6801   1.2120620e-15
3268.8654   9.9132465e-16
3270.0507   1.2162101e-15
3271.2361   8.6616402e-16
3272.4214   9.1630313e-16
3273.6067   1.0167841e-15
3274.7921   1.1868530e-15
3275.9774   1.1046859e-15
3277.1627   1.1472409e-15
3278.3481   9.4983300e-16
3279.5334   1.0580026e-15
3280.7187   1.1889920e-15
3281.9041   1.2579733e-15
3283.0894   1.0748669e-15
3284.2747   1.0785623e-15
3285.4601   1.1545185e-15
3286.6454   1.1917906e-15
3287.8307   1.2068882e-15
3289.0161   1.2065677e-15
3290.2014   1.0379470e-15
3291.3867   1.1125236e-15
3292.5721   1.0522093e-15
3293.7574   1.1637370e-15
3294.9427   1.2048002e-15
3296.1281   1.3876195e-15
3297.3134   1.1861475e-15
3298.4987   1.2981285e-15
3299.6841   1.1781750e-15
3300.8694   1.2064254e-15
3302.0547   1.1484395e-15
3303.2401   1.2207122e-15
3304.4254   7.5176757e-16
3305.6107   1.0087973e-15
3306.7961   8.4654235e-16
3307.9814   1.2187273e-15
3309.1667   1.2912912e-15
3310.3521   1.3092466e-15
3311.5374   1.2716948e-15
3312.7227   1.0450025e-15
3313.9081   9.9750268e-16
3315.0934   1.0684480e-15
3316.2787   1.1663206e-15
3317.4641   1.2683968e-15
3318.6494   1.1857088e-15
3319.8347   1.1529178e-15
3321.0201   1.2673500e-15
3322.2054   1.2772803e-15
3323.3907   1.3132138e-15
3324.5761   1.4305840e-15
3325.7614   1.1599536e-15
3326.9467   1.0779873e-15
3328.1321   1.4040416e-15
3329.3174   1.1236693e-15
3330.5027   1.0121490e-15
3331.6881   1.2372066e-15
3332.8734   1.2471200e-15
3334.0588   1.1586436e-15
3335.2441   1.2223175e-15
3336.4294   1.2678166e-15
3337.6148   1.2836428e-15
3338.8001   1.2253865e-15
3339.9854   1.4070673e-15
3341.1708   1.3066539e-15
3342.3561   1.1064885e-15
3343.5414   1.1533832e-15
3344.7268   1.2751597e-15
3345.9121   1.3996334e-15
3347.0974   1.3216958e-15
3348.2828   1.4124076e-15
3349.4681   1.3414414e-15
3350.6534   1.3640843e-15
3351.8388   1.2480540e-15
3353.0241   1.3274933e-15
3354.2094   1.4475592e-15
3355.3948   1.6039736e-15
3356.5801   1.2808582e-15
3357.7654   1.2587734e-15
3358.9508   1.2829983e-15
3360.1361   1.2128780e-15
3361.3214   1.3926232e-15
3362.5068   1.5014514e-15
3363.6921   1.2688260e-15
3364.8774   1.3965725e-15
3366.0628   1.3815176e-15
3367.2481   1.3137639e-15
3368.4334   1.4665027e-15
3369.6188   1.5525019e-15
3370.8041   1.4904748e-15
3371.9894   1.3100970e-15
3373.1748   1.3281286e-15
3374.3601   1.4362723e-15
3375.5454   1.6180925e-15
3376.7308   1.5929375e-15
3377.9161   1.4482645e-15
3379.1014   1.5828217e-15
3380.2868   1.3975187e-15
3381.4721   1.5462172e-15
3382.6574   1.4179104e-15
3383.8428   1.5708232e-15
3385.0281   1.6121680e-15
3386.2134   1.5902659e-15
3387.3988   1.5787020e-15
3388.5841   1.6085811e-15
3389.7694   1.6704704e-15
3390.9548   1.6762897e-15
3392.1401   1.6809873e-15
3393.3254   1.7416505e-15
3394.5108   1.8476047e-15
3395.6961   1.7304060e-15
3396.8814   1.7487531e-15
3398.0668   1.7275709e-15
3399.2521   1.6997726e-15
3400.4374   1.8166420e-15
3401.6228   1.6702372e-15
3402.8081   1.4796393e-15
3403.9935   1.6264804e-15
3405.1788   1.5228630e-15
3406.3641   1.6789983e-15
3407.5495   1.7500470e-15
3408.7348   1.6406248e-15
3409.9201   1.6540935e-15
3411.1055   1.8171629e-15
3412.2908   1.6967869e-15
3413.4761   1.6940808e-15
3414.6615   1.7484966e-15
3415.8468   1.7446577e-15
3417.0321   1.7357293e-15
3418.2175   1.7704787e-15
3419.4028   1.8895028e-15
3420.5881   1.6538981e-15
3421.7735   1.7799892e-15
3422.9588   1.7172625e-15
3424.1441   1.6942448e-15
3425.3295   1.7277566e-15
3426.5148   1.7676828e-15
3427.7001   1.7549650e-15
3428.8855   1.9258317e-15
3430.0708   1.7344635e-15
3431.2561   1.7932255e-15
3432.4415   1.7244158e-15
3433.6268   1.8423152e-15
3434.8121   1.7236573e-15
3435.9975   1.6176605e-15
3437.1828   1.8014171e-15
3438.3681   1.8379944e-15
3439.5535   1.7180103e-15
3440.7388   1.7868226e-15
3441.9241   1.7987982e-15
3443.1095   1.7613314e-15
3444.2948   1.6958720e-15
3445.4801   1.7669719e-15
3446.6655   1.7968950e-15
3447.8508   1.8971495e-15
3449.0361   1.7318695e-15
3450.2215   1.9406746e-15
3451.4068   1.6999325e-15
3452.5921   1.6913327e-15
3453.7775   1.7050225e-15
3454.9628   1.5952068e-15
3456.1481   1.7149720e-15
